Date,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score,Bitcoin Core (BTC) Price
01/12/2017,242.45,0.15168,1.1896,22.49,11.43,95.03,3317.617,10600.37,2642.22,0.253568,38,-0.0591,9875.14
04/12/2017,243.11,0.15135,1.1866,22.2,11.68,97.57,3309.618,10651.11,2639.44,0.221204,34,0,11180.19
05/12/2017,242.01,0.15125,1.1826,21.97,11.33,97.95,3303.675,10566.85,2629.57,0.208802,34,0,11422.97
06/12/2017,241.62,0.15124,1.1796,21.69,11.02,98.17,3293.965,10393.92,2629.27,0.19551,48,0,11671.56
07/12/2017,242.36,0.15117,1.1773,21.58,10.16,95.83,3272.054,10355.76,2636.98,0.181324,97,0,13266.02
08/12/2017,243.62,0.15111,1.1773,21.68,9.58,91.89,3289.992,10398.62,2651.5,0.16624,88,1.1038,16406.68
11/12/2017,244.17,0.15124,1.1769,21.51,9.34,92.06,3322.196,10473.09,2659.99,0.116725,62,0,14764.31
12/12/2017,245.44,0.15105,1.1742,21.42,9.92,93.27,3280.813,10443.28,2664.11,0.100345,60,0,16495.1
13/12/2017,246.3,0.15134,1.1826,22.16,10.18,95.56,3303.037,10470.7,2662.85,0.0842147,54,0,17086.02
14/12/2017,245.57,0.15144,1.1778,22.07,10.49,96.07,3292.438,10538.01,2652.01,0.0683291,46,0,16543.47
15/12/2017,246.25,0.15141,1.1749,21.99,9.42,92.2,3266.137,10491.44,2675.81,0.0526833,42,0,16494.37
18/12/2017,247.79,0.15126,1.1782,22.16,9.53,90.64,3267.923,10506.52,2690.16,0.00678771,46,0.1531,19568.68
19/12/2017,247.4,0.15148,1.184,22.13,10.03,93.58,3296.538,10467.34,2681.47,-0.00864525,51,0,19424
20/12/2017,247.07,0.15231,1.1871,22.5,9.72,92.86,3287.606,10504.52,2679.25,-0.0242115,69,37.6963,18535.97
21/12/2017,247.66,0.15221,1.1874,22.63,9.62,92.21,3300.059,10488.97,2684.57,-0.0399158,51,1.8994,16657.22
22/12/2017,247.4,0.1523,1.1862,22.89,9.9,94.9,3297.063,10537.27,2683.34,-0.055763,100,0,15800.01
25/12/2017,247.4,0.15291,1.187,22.89,9.9,94.9,3280.461,10522.49,2683.34,-0.10466,41,0,13979.09
26/12/2017,247.25,0.15281,1.1858,23.2,10.25,97.56,3306.125,10421.91,2680.5,-0.122028,40,0.7269,13965
27/12/2017,247.48,0.15251,1.1888,23.16,10.47,97.08,3275.783,10486.67,2682.62,-0.140014,39,0,15619.94
28/12/2017,248.13,0.15302,1.1943,23.2,10.18,97.25,3296.385,10567.64,2687.54,-0.158623,38,0,15686.83
29/12/2017,247.38,0.15356,1.2005,23.24,11.04,100.76,3307.172,10642.86,2673.61,-0.177861,33,0,14674.45
01/01/2018,247.38,0.15369,1.2012,23.24,11.04,100.76,3307.172,10642.86,2673.61,-0.23912,44,22.0557,13997.84
02/01/2018,248.02,0.15392,1.2059,23.82,9.77,97.36,3348.326,10710.73,2695.81,-0.258046,54,0,13648.46
03/01/2018,248.95,0.15378,1.2015,23.57,9.15,94.4,3369.108,10801.57,2713.06,-0.275033,54,0.5106,14874.5
04/01/2018,250.6,0.154,1.2068,23.72,9.22,94.21,3385.71,10848.63,2723.99,-0.290087,51,-0.4767,15407.58
05/01/2018,252.72,0.15411,1.2029,23.67,9.22,93.1,3391.75,10879.8,2743.15,-0.303212,50,0,15150
08/01/2018,252.59,0.15384,1.1967,23.42,9.52,93.97,3409.479,10915.75,2747.71,-0.332477,51,0.424,16169.25
09/01/2018,253.82,0.15297,1.1937,23.11,10.08,94.74,3413.899,10914.89,2751.29,-0.340777,49,0,15452.4
10/01/2018,253.62,0.15364,1.1948,23.25,9.82,93.7,3421.834,10831.09,2748.23,-0.348592,48,0,14772.88
11/01/2018,255.61,0.15394,1.2032,23.38,9.88,92.24,3425.345,10810.06,2767.56,-0.355924,58,0,14490
12/01/2018,257.91,0.155,1.2202,24.01,10.16,92.22,3428.941,10883.96,2786.24,-0.362775,46,0,13919.49
15/01/2018,257.91,0.15533,1.2264,24.01,10.16,92.22,3410.488,10956.31,2786.24,-0.379126,37,0,13966.03
16/01/2018,257.81,0.15508,1.226,24.37,11.66,106.49,3436.594,10986.11,2776.42,-0.381396,74,0,13999.72
17/01/2018,261.08,0.15544,1.2186,23.94,11.91,102.63,3444.671,11004.8,2802.56,-0.381855,100,0,11777.85
18/01/2018,260.16,0.15573,1.2238,23.61,12.22,103.68,3474.754,11071.57,2798.03,-0.380502,70,22.7807,11332.47
19/01/2018,260.54,0.15611,1.2222,23.65,11.27,101.62,3487.864,11150.85,2810.3,-0.377336,49,0,11874.98
22/01/2018,261.98,0.15613,1.2262,23.71,11.03,99.68,3501.362,11231.46,2832.97,-0.357259,45,0,11463.75
23/01/2018,261.87,0.15614,1.2299,24.1,11.1,98.59,3546.505,11253.11,2839.13,-0.347435,44,1.7581,10914.39
24/01/2018,262.57,0.15702,1.2408,24.6,11.47,99.77,3559.465,11152.16,2837.54,-0.336091,40,0,11097.01
25/01/2018,263.75,0.1581,1.2396,24.13,11.58,101.78,3548.307,11165.95,2839.25,-0.323223,38,0,11350
26/01/2018,265.91,0.15833,1.2427,24.35,11.08,98.65,3558.129,11147.1,2872.87,-0.308828,40,-0.4404,11484.86
29/01/2018,264.16,0.1578,1.2383,23.68,13.84,110.01,3523.001,11221.81,2853.53,-0.25669,31,38.9084,11845.98
30/01/2018,260.62,0.15813,1.2402,23.45,14.79,113.48,3488.009,11076.78,2822.43,-0.236652,36,0,11450.01
31/01/2018,261.44,0.15902,1.2414,23.75,13.54,108.41,3480.833,11103.79,2823.81,-0.215318,38,0,10426.22
01/02/2018,261.62,0.15865,1.251,23.7,13.47,105.77,3446.98,11160.25,2821.98,-0.192681,47,0,10283.63
02/02/2018,254.93,0.15863,1.2463,22.91,17.31,125.51,3462.081,11126.23,2762.13,-0.171158,65,0,9262.59
05/02/2018,243.27,0.15901,1.2367,22.71,37.32,177.34,3487.497,10946.25,2648.94,-0.112759,65,0.34,8598.47
06/02/2018,248.96,0.15912,1.2377,22.11,29.98,161.12,3370.652,10404,2695.14,-0.0947323,82,0,7717.5
07/02/2018,248.76,0.15951,1.2264,21.8,27.73,159.03,3309.26,10551.54,2681.66,-0.0773407,52,0,7390.26
08/02/2018,238.67,0.15804,1.2247,21.68,33.46,180.61,3262.05,10528.52,2581,-0.0605792,42,0,7861.41
09/02/2018,242.03,0.15901,1.2252,21.68,29.06,167.28,3129.851,10371.75,2619.55,-0.0444427,37,1.8562,8298.74
12/02/2018,246.17,0.15786,1.2292,21.97,25.61,140.8,3154.125,10421.09,2656,-3.41E-05,31,0,8154.42
13/02/2018,246.57,0.15769,1.2352,22,24.97,136.58,3184.959,10421.09,2662.94,0.0130516,27,0,8668.76
14/02/2018,249.3,0.15753,1.2451,23.01,19.26,124.49,3199.159,10421.09,2698.63,0.0252357,29,4.1732,8706.62
15/02/2018,252.5,0.15752,1.2506,22.99,19.13,122.76,3199.159,10421.09,2731.2,0.036522,30,0,9232.81
16/02/2018,251.96,0.15758,1.2406,22.51,19.46,121.2,3199.159,10421.09,2732.22,0.046914,28,0,9988
19/02/2018,251.96,0.15753,1.2407,22.51,19.46,121.2,3199.159,10421.09,2732.22,0.0728857,25,0,10729.41
20/02/2018,249.35,0.15767,1.2337,21.87,20.6,122.58,3199.159,10421.09,2716.26,0.0799927,29,0,11073.8
21/02/2018,247.72,0.15742,1.2284,21.79,20.02,125.73,3199.159,10714.44,2701.33,0.0863505,28,0,11594.48
22/02/2018,249.49,0.15751,1.233,21.73,18.72,116.98,3268.559,10662.38,2703.96,0.0919609,26,0,10634.4
23/02/2018,252.91,0.15784,1.2295,21.97,16.49,110.19,3289.024,10794.55,2747.3,0.0968256,22,0,10029.21
26/02/2018,256.92,0.15833,1.2317,22.18,15.8,107.68,3329.574,10836.7,2779.6,0.107581,21,1.0504,9653.32
27/02/2018,253.96,0.15833,1.2233,21.49,18.59,119.5,3292.068,10815.47,2744.28,0.110718,22,0,10175.7
28/02/2018,250.2,0.15795,1.2194,21.35,19.85,121.7,3259.408,10815.47,2713.83,0.113737,20,-88.711,10664.82
01/03/2018,245.98,0.15728,1.2267,21.57,22.47,128.14,3273.755,10785.79,2677.67,0.116638,19,0,10522.19
02/03/2018,245.35,0.15751,1.2317,21.49,19.59,114.78,3254.528,10698.17,2691.25,0.120187,20,1.6518,10765.72
05/03/2018,248.84,0.15751,1.2336,21.65,18.73,109.66,3256.926,10642.9,2720.94,0.133943,19,0,11392.45
06/03/2018,248.84,0.15847,1.2404,22.01,18.36,104.61,3289.642,10784.34,2728.12,0.138525,19,83.0394,11422.13
07/03/2018,248.11,0.15808,1.2411,21.57,17.76,99.49,3271.668,10745.32,2726.8,0.142976,21,0,11052.83
08/03/2018,249.14,0.15771,1.2312,21.65,16.54,96.92,3288.406,10823.24,2738.97,0.147298,21,0,10227.27
09/03/2018,253.56,0.15787,1.2307,21.57,14.64,99.71,3307.166,10864.82,2786.57,0.151492,24,0,9606.86
12/03/2018,251.96,0.15798,1.2334,21.76,15.78,104.94,3326.699,11002.1,2783.02,0.163404,19,0,9773.97
13/03/2018,250.22,0.1582,1.239,21.67,16.35,107.04,3310.239,11095.63,2765.31,0.167264,18,0,9437.32
14/03/2018,247.88,0.15828,1.2368,21.73,17.23,110.29,3291.382,11038.8,2749.48,0.171084,21,0,9303.95
15/03/2018,249,0.1582,1.2305,21.45,16.59,109.28,3291.112,11018.45,2747.33,0.174865,24,0,8541.53
16/03/2018,249.1,0.15786,1.229,21.43,15.8,106.49,3269.882,11027.7,2752.01,0.17861,20,0,8354.57
19/03/2018,245.91,0.15786,1.2335,21.51,19.02,112.92,3279.252,11046.9,2712.92,0.189848,21,0,8022.31
20/03/2018,247.1,0.15786,1.2242,21.27,18.2,107.13,3290.64,11010.84,2716.94,0.19389,19,1.6232,8459.41
21/03/2018,246.62,0.15807,1.2338,21.86,17.86,106.6,3280.952,11011.07,2711.93,0.198119,19,0,8978.38
22/03/2018,239.36,0.15779,1.2302,21.5,23.34,125.12,3263.48,11005.84,2643.69,0.202535,18,1.0768,9043.11
23/03/2018,235.13,0.15834,1.2353,22.12,24.87,129.82,3152.761,10823.33,2588.26,0.20714,17,0,8969.66
26/03/2018,241.82,0.15902,1.2444,22.44,21.03,113.08,3133.722,10840.05,2658.55,0.222508,20,0.6249,8692.1
27/03/2018,238.29,0.15915,1.2403,21.99,22.5,118.61,3166.649,10986.79,2612.62,0.228692,18,35.2519,8353.18
28/03/2018,238.28,0.15878,1.2308,21.66,22.87,114.02,3122.29,10865.66,2605,0.235477,16,0,8147.13
29/03/2018,241.4,0.15898,1.23,21.98,19.97,103.32,3160.531,10845.92,2640.87,0.242865,20,0,7946.06
30/03/2018,241.4,0.15896,1.2324,21.98,19.97,103.32,3168.896,10906.22,2640.87,0.250858,23,0,7429.29
02/04/2018,236.15,0.15933,1.2302,22.23,23.62,111.67,3163.179,10888.27,2581.88,0.276911,19,0,7203.7
03/04/2018,240.15,0.159,1.227,21.91,21.1,102.06,3136.633,10821.53,2614.45,0.284184,17,-0.2732,7000.1
04/04/2018,242.46,0.15859,1.2278,21.87,20.06,95.44,3131.111,10821.53,2644.69,0.290492,17,0,7296.22
05/04/2018,244.91,0.1586,1.224,21.97,18.94,92.21,3131.111,10821.53,2662.84,0.295836,18,0,6868.73
06/04/2018,239.13,0.15862,1.2281,22.07,21.49,98.6,3131.111,10821.53,2604.47,0.300218,19,0,6775
09/04/2018,239.73,0.1586,1.2321,21.98,21.77,100.24,3138.294,10893.53,2613.16,0.307747,16,0,6899.29
10/04/2018,244.01,0.15915,1.2356,22.26,20.47,98.21,3190.322,10927.18,2656.87,0.308576,15,0,6721.83
11/04/2018,241.88,0.15947,1.2367,22.75,20.24,100.02,3208.082,10974.02,2642.19,0.30859,15,0.3596,6865
12/04/2018,244.81,0.15891,1.2327,22.47,18.49,98.08,3180.158,10955.29,2663.99,0.307788,18,0,7043.2
13/04/2018,243.58,0.15929,1.2331,22.89,17.41,93.94,3159.052,10965.39,2656.3,0.30617,19,0,7635.23
16/04/2018,245.62,0.15887,1.238,22.8,16.56,93.22,3110.649,10954.55,2677.84,0.294864,14,0,8312.8
17/04/2018,247.8,0.15911,1.237,22.93,15.25,89.59,3066.797,10810.45,2706.39,0.286872,14,0,8132
18/04/2018,247.38,0.15938,1.2374,22.98,15.6,92.41,3091.399,10847.89,2708.64,0.276507,14,0,8086.96
19/04/2018,246.57,0.15926,1.2345,23.06,15.96,95.38,3117.376,10971.22,2693.13,0.263764,14,0.4215,8105.67
20/04/2018,244.48,0.15882,1.2288,22.71,16.88,99.21,3071.542,10779.38,2670.14,0.248641,15,0.4939,8331.15
23/04/2018,244.35,0.1583,1.2209,22.41,16.34,96.87,3068.012,10697.13,2670.29,0.190489,15,0,8913.65
24/04/2018,240.09,0.15858,1.2233,22.7,18.02,100.81,3128.927,10579.5,2634.56,0.168891,18,0.3832,9030.16
25/04/2018,240.7,0.15806,1.2161,22.5,17.84,97.8,3117.974,10559.97,2639.4,0.146435,16,38.124,9536.71
26/04/2018,243.12,0.15723,1.2103,22.59,16.24,90.71,3075.03,10488.58,2666.94,0.123113,14,0,9100.51
27/04/2018,242.95,0.15789,1.213,22.73,15.41,92.15,3082.232,10553.43,2669.91,0.0989187,12,7.5992,9247.69
30/04/2018,241.54,0.15788,1.2078,22.28,15.93,94.3,3082.232,10657.88,2648.05,0.0207901,12,0,9369.76
01/05/2018,240.76,0.1579,1.1993,22.31,15.49,89.97,3082.232,10657.88,2654.8,-0.0074371,11,0,9317.88
02/05/2018,239.11,0.15717,1.1951,22.38,15.97,93.79,3081.177,10618.81,2635.67,-0.0342392,11,0,9253.97
03/05/2018,239.1,0.15739,1.1988,22.65,15.9,91.07,3100.859,10514.18,2629.73,-0.0596242,13,0,9196.9
04/05/2018,242.52,0.15717,1.196,22.65,14.77,88.12,3091.033,10529.37,2663.42,-0.0836001,12,0,9695.71
07/05/2018,243.42,0.15707,1.1922,22.65,14.75,90.71,3136.645,10604.91,2672.63,-0.146622,12,0.7906,9838.48
08/05/2018,243.42,0.15697,1.1864,22.68,14.71,89.5,3161.498,10691.38,2671.92,-0.163986,12,0.2154,9467.44
09/05/2018,245.4,0.15717,1.1851,22.63,13.42,93.89,3159.15,10703.35,2697.79,-0.179451,11,0,9376.31
10/05/2018,247.46,0.1575,1.1915,22.95,13.23,93.02,3174.413,10760.21,2723.07,-0.193022,11,0,9297.13
11/05/2018,248.54,0.15788,1.1943,22.88,12.65,90.03,3163.263,10858.98,2727.72,-0.204703,14,0,9500
14/05/2018,249.27,0.15775,1.1927,22.78,12.93,92.62,3174.032,10952.39,2730.13,-0.228646,12,0,8942.7
15/05/2018,247.31,0.15699,1.1838,22.26,14.63,99.18,3192.118,10874.73,2711.45,-0.233213,11,0,8750.27
16/05/2018,247.97,0.15695,1.1808,22.29,13.42,94.79,3169.565,10897.57,2722.46,-0.23611,11,0,8600.29
17/05/2018,247.74,0.15706,1.1795,22.19,13.43,93.48,3154.282,10833.81,2720.13,-0.237339,10,0,8430.38
18/05/2018,247,0.15675,1.1772,22.19,13.42,94.76,3193.303,10830.84,2712.97,-0.2369,10,-0.2924,8269.18
21/05/2018,249.94,0.15667,1.1791,22.33,13.08,91.04,3213.84,10966.2,2733.01,-0.226352,9,0.0552,8545.01
22/05/2018,248.18,0.15705,1.1779,22.13,13.22,90.47,3214.35,10938.73,2724.44,-0.220801,10,0,8573.02
23/05/2018,248.63,0.1565,1.1697,22.34,12.58,89.8,3168.964,10886.18,2733.29,-0.214361,13,-0.7355,8249.51
24/05/2018,247.91,0.15673,1.172,22.65,12.53,90.64,3154.651,10936.93,2727.76,-0.20703,13,3.9087,7787.47
25/05/2018,247.37,0.1565,1.1651,22.31,13.22,93.78,3141.303,10942.3,2721.33,-0.198805,10,4.8209,7730.02
28/05/2018,247.37,0.15627,1.1625,22.31,13.22,93.78,3135.082,10987.77,2721.33,-0.16821,9,0,7373.17
29/05/2018,243.45,0.15577,1.154,22.15,17.02,108.67,3120.46,10964.12,2689.86,-0.155315,10,0,7273.37
30/05/2018,246.7,0.15579,1.1665,22.44,14.94,99.08,3041.443,10821.17,2724.01,-0.140977,9,0,7559.49
31/05/2018,244.18,0.156,1.1693,22.34,15.43,100.63,3095.474,10874.96,2705.27,-0.125192,9,0,7449.91
01/06/2018,246.36,0.15575,1.1659,22.31,13.46,93.3,3075.137,10949.08,2734.62,-0.107955,8,0,7574.85
04/06/2018,248.2,0.156,1.1699,22.28,12.74,90.83,3091.191,11109.5,2746.87,-0.0609054,8,0,7759.01
05/06/2018,248.15,0.15612,1.1718,22.44,12.4,89.84,3114.206,11100.11,2748.8,-0.0469726,9,0,7631.45
06/06/2018,251.52,0.15654,1.1774,22.58,11.64,88.12,3115.18,11201.83,2772.35,-0.033934,8,0.6597,7671.77
07/06/2018,252.53,0.15641,1.18,22.45,12.13,91.28,3109.499,11251.75,2770.37,-0.0217857,8,0,7735.64
08/06/2018,253.27,0.15609,1.1769,22.36,12.18,93.49,3067.148,11156.42,2779.03,-0.010524,8,0,7726.27
11/06/2018,253.39,0.15643,1.1784,22.55,12.35,94.54,3052.783,11149.23,2782,0.0178506,16,-0.5563,7178.29
12/06/2018,253.3,0.15616,1.1745,22.49,12.34,95.71,3079.802,11144.79,2786.85,0.0253494,12,6.2157,7126.39
13/06/2018,252.18,0.15631,1.1791,22.48,12.94,100.01,3049.796,11173.21,2775.63,0.0318519,14,0,6785.42
14/06/2018,251.99,0.15621,1.1568,22.66,12.12,98.21,3044.16,11013.98,2782.49,0.0373601,12,0,6626.68
15/06/2018,250.74,0.15531,1.161,22.23,11.98,101.66,3021.901,11087.47,2779.66,0.0418756,9,3.0722,6725
18/06/2018,249.73,0.1553,1.1623,22.27,12.31,99.87,3021.901,11087.47,2773.75,0.0497898,9,0,6774.99
19/06/2018,246.88,0.1542,1.159,22.05,13.35,104.13,2907.822,10904.19,2762.59,0.0509683,9,0,6796.17
20/06/2018,246.46,0.15448,1.1572,21.92,12.79,98.51,2915.731,10927.44,2767.32,0.0514696,9,0,6828.52
21/06/2018,244.5,0.15399,1.1604,21.91,14.64,107.45,2875.81,10941.07,2749.76,0.051294,8,0,6785.12
22/06/2018,245.69,0.15371,1.1651,22.18,13.77,102.49,2889.76,10899.28,2754.88,0.0504413,10,0,6823.95
25/06/2018,242.31,0.15285,1.1704,22.01,17.33,114.32,2859.336,10786.46,2717.07,0.0439557,10,0,6393.75
26/06/2018,242.67,0.15199,1.1648,21.95,15.92,107.52,2844.508,10742.17,2723.06,0.040667,9,0,6495.22
27/06/2018,241.12,0.15143,1.1554,21.81,17.91,112.75,2813.177,10701.03,2699.63,0.0368363,8,0,6350.55
28/06/2018,242.08,0.15089,1.1569,21.93,16.85,108.88,2786.896,10654.28,2716.31,0.0324625,8,10.9199,6282.98
29/06/2018,242.73,0.151,1.1684,22.31,16.09,105.97,2847.418,10836.91,2718.37,0.0275443,11,0,6100
02/07/2018,242.73,0.14995,1.1639,22.08,15.6,104.8,2775.557,10777.94,2726.71,0.0105217,43,0,6442.48
03/07/2018,241.66,0.15055,1.1658,22.47,16.14,108.5,2786.888,10715.72,2713.22,0.0054382,41,0,6601.98
04/07/2018,241.66,0.15076,1.1657,22.47,16.14,108.5,2759.126,10721.87,2713.22,0.000816498,40,0,6619.87
05/07/2018,243.55,0.15069,1.1691,22.68,14.97,103.22,2733.882,10611.81,2736.61,-0.00334486,41,0.4927,6629
06/07/2018,244.6,0.15052,1.1746,22.61,13.37,95.74,2747.229,10608.57,2759.82,-0.00704716,38,0,6545.48
09/07/2018,247.84,0.15108,1.1751,22.55,12.69,94.16,2815.11,10720.28,2784.17,-0.0156027,37,0,6692.31
10/07/2018,249.23,0.15079,1.1744,22.6,12.64,91.96,2827.625,10756.89,2793.84,-0.0178637,39,0,6721.14
11/07/2018,247.08,0.14968,1.1674,22,13.63,104.5,2777.771,10676.84,2774.02,-0.0198625,36,0,6404.32
12/07/2018,249.3,0.15001,1.1672,22.14,12.58,100.82,2837.659,10738.38,2798.29,-0.0215998,39,0,6500.04
13/07/2018,250.2,0.14947,1.1685,21.96,12.18,99.81,2831.184,10864.54,2801.31,-0.0230762,38,0,6336.51
16/07/2018,250.67,0.14946,1.1711,21.87,12.83,100.95,2814.042,10817.45,2798.43,-0.0251594,40,0,6462.42
17/07/2018,251.28,0.1491,1.1661,21.88,12.06,98.56,2798.126,10778.99,2809.55,-0.0240276,54,0,6672.85
18/07/2018,252.03,0.14876,1.1639,21.86,12.1,98.08,2787.257,10842.46,2815.62,-0.0218517,65,0,7173.18
19/07/2018,250.79,0.14762,1.1642,21.58,12.87,100.58,2772.545,10835.38,2804.49,-0.018631,49,0,7351.11
20/07/2018,250.44,0.1477,1.1724,21.78,12.86,102.76,2829.271,10932.11,2801.83,-0.0143647,45,0,7422.95
23/07/2018,250.26,0.14709,1.1692,21.33,12.62,102.04,2859.542,10946.89,2806.98,0.00442344,45,0,7437.7
24/07/2018,252.21,0.14724,1.1687,21.62,12.41,98.68,2905.562,10995.39,2820.4,0.0122893,71,0,7678.2
25/07/2018,254.02,0.14772,1.1729,21.8,12.29,94.2,2903.647,10965.79,2846.07,0.0209106,63,0,8257.5
26/07/2018,255.12,0.14721,1.1643,21.39,12.14,91.66,2882.225,11010.61,2837.44,0.0302899,50,0,8224.07
27/07/2018,254.26,0.14676,1.1657,21.32,13.03,97.15,2873.594,11075.78,2818.82,0.0404302,50,8.2208,8062
30/07/2018,252.87,0.14672,1.1706,21.27,14.26,101.41,2869.05,11033.54,2802.6,0.075812,46,0,8225.83
31/07/2018,254.17,0.14682,1.1691,21.28,12.83,94.13,2876.401,11057.51,2816.29,0.0897561,46,0,8178.16
01/08/2018,253.11,0.14657,1.166,21.11,13.15,95.28,2824.534,11098.13,2813.36,0.104843,45,0,7780.97
02/08/2018,253.1,0.14614,1.1585,20.94,12.19,91.66,2768.024,10929.77,2827.22,0.11899,41,0,7645.32
03/08/2018,254.39,0.1464,1.1568,21.16,11.64,86.6,2740.443,11012.43,2840.35,0.132203,43,1.2083,7572.12
06/08/2018,254.85,0.14591,1.1554,20.9,11.27,84.66,2705.156,11024.1,2850.4,0.165843,43,0,7063.62
07/08/2018,256.12,0.14636,1.1599,20.66,10.93,83.21,2779.374,10983.44,2858.45,0.174498,44,0,7069.87
08/08/2018,255.62,0.14628,1.161,20.76,10.85,84.42,2744.07,11075.25,2857.7,0.181807,60,0,6953.79
09/08/2018,255.16,0.1466,1.1527,20.71,11.27,88.69,2794.382,11028.07,2853.58,0.187773,49,0,7696.41
10/08/2018,253.3,0.14606,1.1413,20.56,13.16,99.07,2795.31,10983.68,2833.28,0.192397,45,0,6607.69
13/08/2018,252.04,0.14514,1.141,19.98,14.78,107.78,2785.872,10748.92,2821.93,0.198271,45,0,6385.7
14/08/2018,253.21,0.14526,1.1344,19.77,13.31,100.34,2780.965,10824.23,2839.96,0.19762,62,0,6486.15
15/08/2018,251.76,0.1442,1.1345,18.6,14.64,111.13,2723.258,10716.75,2818.37,0.195671,50,0,6571.51
16/08/2018,255.94,0.14529,1.1377,18.16,13.45,103.49,2705.192,10683.9,2840.69,0.192424,44,0,6829.46
17/08/2018,256.51,0.1454,1.1438,18.72,12.64,101.81,2668.966,10690.96,2850.13,0.187877,41,0,6496.75
20/08/2018,257.43,0.14581,1.1482,18.79,12.49,100.77,2698.466,10699.05,2857.05,0.166727,38,0,6587.84
21/08/2018,258.07,0.14604,1.1571,18.92,12.86,101.56,2733.826,10792.2,2862.96,0.157568,42,0,6430.5
22/08/2018,257.18,0.14616,1.1597,19.06,12.25,95.72,2714.608,10804.2,2861.82,0.147401,46,0,6536.06
23/08/2018,256.49,0.14539,1.154,18.46,12.41,95.92,2724.625,10863.13,2856.98,0.136223,41,0,6636.5
24/08/2018,257.85,0.14689,1.1622,18.95,11.99,93.95,2729.431,10809.35,2874.69,0.12403,39,2.1335,6871.01
27/08/2018,260.58,0.14668,1.1678,19.28,12.16,93.39,2780.899,10902.21,2896.74,0.0805144,39,0,6780
28/08/2018,260.64,0.14701,1.1695,18.92,12.5,92.31,2777.981,10989.55,2897.52,0.0626038,48,0,7016.54
29/08/2018,261.33,0.1466,1.1707,18.99,12.25,91.1,2769.295,11099.57,2914.04,0.042847,43,0,7059.54
30/08/2018,260.01,0.1461,1.1671,18.69,13.53,95.11,2737.737,11093.75,2901.13,0.0212382,40,0,7118.55
31/08/2018,259.85,0.14638,1.1602,18.55,12.86,92.73,2725.25,11063.94,2901.52,-0.00222939,40,0,6989.12
03/09/2018,259.85,0.14622,1.1619,18.55,12.86,92.73,2720.734,10964.22,2901.52,-0.0768525,39,0,7425.04
04/09/2018,259.73,0.1461,1.1582,18.02,13.16,95.23,2750.58,11021.38,2896.72,-0.0999717,42,0,7389.25
05/09/2018,259.92,0.14639,1.163,17.87,13.91,97.94,2704.337,10995.13,2888.6,-0.122083,56,0,7420.52
06/09/2018,260.29,0.1463,1.1623,17.84,14.65,101.36,2691.593,10924.3,2878.05,-0.143194,65,1.0862,7125
07/09/2018,259.54,0.1461,1.1553,17.88,14.88,102.38,2702.301,10846.99,2871.68,-0.163311,46,0,6761.64
10/09/2018,258.94,0.14588,1.1594,17.61,14.16,100.38,2669.485,10725.8,2877.13,-0.218162,39,3.7691,6469.74
11/09/2018,260.03,0.14551,1.1606,17.57,13.22,96.44,2664.8,10752.3,2887.89,-0.235177,42,0,6412.41
12/09/2018,260.25,0.14575,1.1626,18.11,13.14,97.24,2656.11,10722.57,2888.92,-0.251634,45,-0.4928,6377.91
13/09/2018,261.78,0.1461,1.169,18.09,12.37,91.06,2686.578,10727.23,2904.18,-0.267538,43,-0.296,6472.5
14/09/2018,261.89,0.14556,1.1625,17.98,12.07,88.07,2681.643,10868.14,2904.98,-0.282894,39,0,6619.78
17/09/2018,260.98,0.14583,1.1683,18.32,13.68,96.34,2651.789,10828.61,2888.8,-0.325606,37,0,6654.33
18/09/2018,262.91,0.14574,1.1667,18.43,12.79,92.49,2699.95,10760.21,2904.31,-0.338581,37,3.1503,6462.37
19/09/2018,264.42,0.14599,1.1673,18.75,11.75,88.18,2730.85,10857.27,2907.95,-0.350914,37,0,6450.33
20/09/2018,267.04,0.14605,1.1777,18.93,11.8,87.31,2729.244,10831.41,2930.75,-0.362606,37,0,6497.27
21/09/2018,267.12,0.14582,1.1749,18.78,11.68,90.2,2797.485,10972.41,2929.67,-0.373663,40,0,6574.76
24/09/2018,265.42,0.14537,1.1748,18.8,12.2,91.51,2797.485,10972.41,2919.37,-0.402744,36,0,6777.49
25/09/2018,264.73,0.14562,1.1767,18.85,12.42,91.07,2781.138,10978.85,2915.56,-0.410681,36,0,6726.49
26/09/2018,263.78,0.14539,1.1739,18.42,12.89,91.56,2806.813,10974.19,2905.97,-0.417692,37,0,6675
27/09/2018,264.25,0.14513,1.1641,18.34,12.41,87.66,2791.775,11034.19,2914,-0.423781,36,0,6681.32
28/09/2018,264.4,0.14558,1.1604,18.52,12.12,87.31,2821.35,11006.34,2913.98,-0.42895,36,0,6810.75
01/10/2018,266.73,0.14558,1.1578,18.55,12,86.97,2821.35,11051.8,2924.59,-0.439249,32,0,6717.75
02/10/2018,267.57,0.14558,1.1548,19.05,12.05,88.12,2821.35,10919.63,2923.43,-0.441935,35,0,6827.39
03/10/2018,267.95,0.14558,1.1478,18.79,11.61,85.8,2821.35,10863.94,2925.51,-0.444587,34,0,6864.58
