,Annual.Hash.Growth,Block.Height,Block.Interval,Block.Size,Daily.Transactions,Difficulty,Fee.Percentage,Fee.Rate,Two.Week.Hash.Growth,Hash.Rate,Inflation.Rate,Price.Volatility,Bitcoin.Core..BTC..Price,Quarterly.Hash.Growth,Total.Transactions,Transaction.Size,Avg..UTXO.Amount,Velocity...Daily,Velocity...Quarterly,Velocity.of.Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,SHCOMP.Index,TWSE.Index,ADS_Index,Google.trends,Lumber.prices,WTI.Oil,Sentiment.Score,label,std_BTC_returns
28/01/2015,0.007885855,0.000437444,-0.146412884,-0.232838019,-0.079687471,-0.061375623,0.627462347,0,-0.701323116,0.024175921,-0.000400662,0.010486561,-0.054330227,0.418214516,0.001716105,-0.037821483,0.000484144,-0.463597293,0.003329478,0.000530462,-0.01077251,-0.000936037,-0.00825938,-0.039772727,-0.014083675,-0.001120611,0.027229139,-0.031746032,0.012191209,-0.038503136,0.0001,-8.868850588,5.960265139
29/01/2015,0.010045668,0.000481271,-0.101200686,-0.282161267,-0.142464844,0,0.01086548,0.04,0.603863443,0.005329558,-0.000102338,0.028975046,-0.088688506,-0.160516409,0.001469099,-0.13836478,0.00096782,-0.180265593,0.002151238,0.000829635,0.012695085,-0.000437227,0.002923718,-0.017296313,-0.01313867,-0.008834056,0.02438592,-0.049180328,0.019968304,0.001799775,0.0001,-3.310788243,7.892268828
30/01/2015,-0.007901136,0.00048104,0.003816794,0.060256236,0.084421297,0,0.018264693,0,-0.151093978,0.0203423,-0.000562914,0.002240968,-0.033107882,-0.101359313,0.001590785,-0.020072993,-0.001087745,0.058538478,-0.003306955,0.001510744,-0.014088557,-0.000874836,-0.002561837,0.032422418,-0.015921871,-0.006894101,0.021740164,-0.120689655,0,0.083314619,0.0001,-0.716783972,7.674321991
31/01/2015,0.010831123,0.000404583,0.180608365,0.068058521,-0.136011596,0,-0.012690879,0,0.159777281,0.005822918,-0.001169132,-0.003609825,-0.00716784,0.035318477,0.001372237,0.046554935,-0.001088929,-0.109207013,0.001094334,0.001018704,0,0,0,0,0,0,0,-0.078431373,0,0,0.0001,-4.301309094,7.295751401
01/02/2015,0.010914447,0.000486475,-0.162640902,0.014529561,0.086674012,0,0.272667347,-0.076923077,-0.993067632,0.031208084,-0.000777485,0.003962919,-0.043013091,0.058720559,0.001489131,0.117437722,-0.004844961,-0.101669394,0.002961066,0.001105735,0,0,0,0,0,0,0,0.063829787,0,0,0.0001,1.717869478,2.988327026
02/02/2015,-0.008264463,0.000454018,0.067307692,-0.046159733,-0.097756835,0,-0.042061447,0,-54.96463554,0.020797374,-0.000914897,0.002847579,0.017178695,0.178201912,0.00134156,-0.050955414,-0.002555988,-0.076758906,-0.003832078,0.000664663,0.01061534,-0.000687973,0.004428306,0.007178107,-0.025561907,0.002678941,0.051935773,-0.06,-0.029832194,0.027570481,0.0001,5.178268251,3.989320624
03/02/2015,0.017308186,0.000465523,-0.01981982,0.043963759,0.115397385,0,-0.184996406,0.083333333,1.912327682,0.022118465,-0.00074457,-0.010711393,0.051782683,0.012127032,0.001494368,-0.003355705,0.000244051,0.395954789,-0.001687712,0.001665438,0.017660299,-0.000250344,0.01234459,-0.025835189,0.02448838,0.006577188,0.012893169,0.106382979,0.004804612,0.070203752,0.0001,-1.877575294,3.851342129
04/02/2015,-0.03648047,0.00037166,0.244485294,0.292503042,0.047579251,0,-0.179343209,-0.038461538,-0.372652689,-0.020091324,-0.001130534,-0.015416905,-0.018775753,-0.223753589,0.001563133,0.023569024,-0.000243992,0.253795263,0.003340324,0.00257933,0.001134237,0.002003255,-0.011845658,0.018289895,-0.009604335,0.00689934,0.010999703,-0.076923077,-0.013069812,-0.08671065,0.0001,-1.978440625,3.616139715
05/02/2015,-0.045074054,0.000465134,-0.197932053,-0.244744138,-0.026840063,0,0.026292959,0,-0.456294997,-0.004659832,-0.000497312,-0.001098761,-0.019784406,-0.068441563,0.001518804,-0.077302632,-0.000732154,-0.078949488,0.004046754,0.001147743,0.011442814,-0.000624766,0.011635082,0.013920072,-0.011844205,-0.000196554,0.009172949,0.083333333,0.007428941,0.041898865,0.0001,-3.550923063,3.72116229
06/02/2015,-0.038154702,0.000464918,-0.009208103,-0.009336688,-0.015070355,0,-0.060779435,0.04,1.116040664,-0.004681648,-0.000763496,-0.004955038,-0.035509231,0.26873273,0.001493647,-0.007130125,0.00073269,0.05785335,0.004247446,0.001092992,-0.002576309,0.001125281,-0.014028056,-0.055358725,-0.01932836,-0.005873602,0.007403146,-0.019230769,0.011542161,0.023969889,0.0001,1.30964374,3.527106638
07/02/2015,0.038292991,0.000517309,-0.091078067,-0.142992917,-0.032163909,0,0.275525754,-0.038461538,2.424502191,0.036688617,6.87E-05,-0.005211311,0.013096437,0.391314552,0.001443449,-0.007181329,-0.002562538,-0.257947341,0.003406922,0.000849177,0,0,0,0,0,0,0,0.235294118,0,0,0.0001,2.974145724,3.4788388
08/02/2015,-0.029015942,0.000464461,0.112474438,0.102162732,0.012263506,0,0.485185987,0.04,0.087589434,-0.006352087,-0.000772612,0.004567268,0.029741457,-0.15459744,0.001459045,-0.03074141,0,-0.314940972,0.000696299,-0.001187838,0,0,0,0,0,0,0,-0.063492063,0,0,0.0001,-1.523132297,2.676680212
09/02/2015,-0.005965297,0.000385412,0.194852941,0.43742287,-0.02895481,0,0.00895142,-0.153846154,0.114248068,-0.021004566,-0.000378013,-0.00094655,-0.015231323,-0.177335435,0.001414735,0.546641791,-0.008196721,-0.004925574,-0.003451813,7.77E-05,-0.005615138,-0.00093668,0.000795334,0.016877637,0.006247588,-0.003667443,0.014243712,0.06779661,0.016798732,0.022634939,0.0001,-1.836416314,2.639639003
10/02/2015,0.010039747,0.000469904,-0.172307692,-0.097651458,0.259075492,0.077109776,-0.084053938,0.136363636,0.383856912,0.013446524,-0.00023205,-0.002196763,-0.018364163,0.451442888,0.001778741,-0.273823884,0.000493401,0.378109518,0.001678618,0.001058109,0.008018522,0.001625102,-0.000353201,-0.01890272,0.015013615,-0.002950698,0.005063834,-0.031746032,-0.009351621,-0.053726826,0.0001,-0.594832675,2.621174789
11/02/2015,0.008454591,0.00042009,0.111524164,0.056822052,-0.026747639,0,-0.000362209,0,0.014559543,0.025868399,-0.00067912,-0.003313256,-0.005948327,0.17211271,0.00172809,-0.026578073,-0.000123289,-0.051776635,-0.00396818,-0.000160003,0.001064366,-0.00049922,0.001324971,-0.019736842,0.00512829,0.00729425,0.00559517,-0.163934426,-0.012586532,-0.023590564,0.0001,0.315183629,2.036245955
12/02/2015,0.00138216,0.000460738,-0.090301003,-0.096471978,-0.034505017,0,-0.025656011,0.04,0.040703672,0.010034239,-0.000705388,0.00036157,0.003151836,0.167276345,0.001665584,0.008532423,-0.000246609,0.06224981,-0.007512005,0.000397647,0.006380106,-0.000437036,0.005910374,0.013902205,0.004975767,0.003602749,0.006121106,0.117647059,-0.009241555,0.048525799,0.0001,0.450799144,1.930194775
13/02/2015,-0.025674093,0.000346852,0.28125,0.197859963,-0.104752933,0,0.01946977,-0.038461538,-0.392781316,-0.027381973,-0.001385948,-0.066891776,0.004507991,-0.240393778,0.00148863,0.018612521,-0.004193389,-0.154560294,-0.002521016,0.000261761,0.002779552,0.000249844,-0.000789266,0.005200946,0.009583049,0.003496095,0.006637544,-0.140350877,0.004181409,0.030658075,0.0001,5.471441523,1.038697063
14/02/2015,-0.051234537,0.000425402,-0.162123386,0.211063375,0.28919289,0,0.004730358,-0.08,-0.312647109,-0.018031209,-0.001163743,-0.282444788,0.054714415,-0.053270904,0.001916278,0.215946844,-0.010899183,0.380978548,0.002297095,0.001041924,0,0,0,0,0,0,0,0.06122449,0,0,0.0001,7.981261013,2.786937819
15/02/2015,0.00877021,0.000465995,-0.09760274,-0.183263216,-0.116698117,0,0.212830122,0,-0.341413311,0.012405468,-0.000845775,-0.035367763,0.07981261,0.128157514,0.001689415,-0.00273224,0.001126972,-0.281351202,-0.000239944,-0.000232374,0,0,0,0,0,0,0,0,0,0,0.0001,-3.725521414,3.780598963
16/02/2015,-0.061986529,0.000407556,0.174573055,0.105607825,-0.182821769,0,-0.084778988,-0.086956522,-0.09651748,0.017267641,-0.001347476,0.01802689,-0.037255214,0.188140514,0.001378225,0.334246575,-0.006754221,-0.047958966,-0.001525829,-0.001133084,0,-0.000749344,-0.003422854,0,0.005785581,0,0.020742242,0.019230769,0,0,0.0001,-2.803042831,4.631359746
17/02/2015,-0.02794093,0.000456859,-0.140549273,-0.125293618,0.259837062,0,0.111296925,0.142857143,-0.783448662,-0.003891051,-0.000285428,-0.006413796,-0.028030428,-0.24293919,0.001733949,-0.331622177,-0.002392646,0.020725266,-0.003110223,4.85E-05,0.001275369,-0.001687289,0.004931748,-0.032455315,0.00761646,0,0.003994868,0.018867925,-0.018898142,0.017089807,0.0001,2.743513399,5.116127394
18/02/2015,-0.019422331,0.000433381,0.065789474,0.115727062,0.005926126,0,-0.047689803,0,3.53125129,0.004882813,-0.000571018,-0.004635398,0.027435134,0.084700408,0.001741205,0.038402458,-0.004922999,0.118552355,-0.002133533,0.000804685,-0.000553802,0.00056338,-0.001226886,0.022848809,0,0,0.002212315,-0.074074074,-0.025791707,-0.023657837,0.0001,-1.788449596,5.104114187
19/02/2015,-0.037732852,0.000485526,-0.095238095,-0.218821409,-0.000949886,0,-0.125838081,0.041666667,0.42234952,0.008746355,-0.000978211,0.001045299,-0.017884496,0.125399503,0.001736528,-0.156804734,0,0.041011635,-0.001982863,0.000905753,-0.002105613,0.00025025,-0.002544529,-0.023764259,0,0,0.000444674,0.1,-0.006702413,-0.01621766,0.0001,0.927370063,4.873475193
