Date,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,ETHE.US.Equity,LTCN.US.Equity,CCRIXRP.Index,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score
20/02/2018,249.35,0.15767,1.2337,NA,NA,1.0901,21.87,20.6,122.58,3199.159,10421.09,2716.26,0.0799927,29,0
21/02/2018,247.72,0.15742,1.2284,NA,NA,0.9695,21.79,20.02,125.73,3199.159,10714.44,2701.33,0.0863505,28,0
22/02/2018,249.49,0.15751,1.233,NA,NA,0.8949,21.73,18.72,116.98,3268.559,10662.38,2703.96,0.0919609,26,0
23/02/2018,252.91,0.15784,1.2295,NA,NA,0.9589,21.97,16.49,110.19,3289.024,10794.55,2747.3,0.0968256,22,0
26/02/2018,256.92,0.15833,1.2317,NA,NA,0.9323,22.18,15.8,107.68,3329.574,10836.7,2779.6,0.107581,21,1.0504
27/02/2018,253.96,0.15833,1.2233,NA,NA,0.927,21.49,18.59,119.5,3292.068,10815.47,2744.28,0.110718,22,0
28/02/2018,250.2,0.15795,1.2194,NA,NA,0.9048,21.35,19.85,121.7,3259.408,10815.47,2713.83,0.113737,20,-88.711
01/03/2018,245.98,0.15728,1.2267,NA,NA,0.9174,21.57,22.47,128.14,3273.755,10785.79,2677.67,0.116638,19,0
02/03/2018,245.35,0.15751,1.2317,NA,NA,0.8907,21.49,19.59,114.78,3254.528,10698.17,2691.25,0.120187,20,1.6518
05/03/2018,248.84,0.15751,1.2336,NA,NA,1.0435,21.65,18.73,109.66,3256.926,10642.9,2720.94,0.133943,19,0
06/03/2018,248.84,0.15847,1.2404,NA,NA,0.9265,22.01,18.36,104.61,3289.642,10784.34,2728.12,0.138525,19,83.0394
07/03/2018,248.11,0.15808,1.2411,NA,NA,0.8939,21.57,17.76,99.49,3271.668,10745.32,2726.8,0.142976,21,0
08/03/2018,249.14,0.15771,1.2312,NA,NA,0.8457,21.65,16.54,96.92,3288.406,10823.24,2738.97,0.147298,21,0
09/03/2018,253.56,0.15787,1.2307,NA,NA,0.8142,21.57,14.64,99.71,3307.166,10864.82,2786.57,0.151492,24,0
12/03/2018,251.96,0.15798,1.2334,NA,NA,0.7867,21.76,15.78,104.94,3326.699,11002.1,2783.02,0.163404,19,0
13/03/2018,250.22,0.1582,1.239,NA,NA,0.7674,21.67,16.35,107.04,3310.239,11095.63,2765.31,0.167264,18,0
14/03/2018,247.88,0.15828,1.2368,NA,NA,0.7339,21.73,17.23,110.29,3291.382,11038.8,2749.48,0.171084,21,0
15/03/2018,249,0.1582,1.2305,NA,NA,0.6668,21.45,16.59,109.28,3291.112,11018.45,2747.33,0.174865,24,0
16/03/2018,249.1,0.15786,1.229,NA,NA,0.6986,21.43,15.8,106.49,3269.882,11027.7,2752.01,0.17861,20,0
19/03/2018,245.91,0.15786,1.2335,NA,NA,0.6766,21.51,19.02,112.92,3279.252,11046.9,2712.92,0.189848,21,0
20/03/2018,247.1,0.15786,1.2242,NA,NA,0.6783,21.27,18.2,107.13,3290.64,11010.84,2716.94,0.19389,19,1.6232
21/03/2018,246.62,0.15807,1.2338,NA,NA,0.6991,21.86,17.86,106.6,3280.952,11011.07,2711.93,0.198119,19,0
22/03/2018,239.36,0.15779,1.2302,NA,NA,0.6353,21.5,23.34,125.12,3263.48,11005.84,2643.69,0.202535,18,1.0768
23/03/2018,235.13,0.15834,1.2353,NA,NA,0.6393,22.12,24.87,129.82,3152.761,10823.33,2588.26,0.20714,17,0
26/03/2018,241.82,0.15902,1.2444,NA,NA,0.5906,22.44,21.03,113.08,3133.722,10840.05,2658.55,0.222508,20,0.6249
27/03/2018,238.29,0.15915,1.2403,NA,NA,0.5866,21.99,22.5,118.61,3166.649,10986.79,2612.62,0.228692,18,35.2519
28/03/2018,238.28,0.15878,1.2308,NA,NA,0.5716,21.66,22.87,114.02,3122.29,10865.66,2605,0.235477,16,0
29/03/2018,241.4,0.15898,1.23,NA,NA,0.5231,21.98,19.97,103.32,3160.531,10845.92,2640.87,0.242865,20,0
30/03/2018,241.4,0.15896,1.2324,NA,NA,0.4893,21.98,19.97,103.32,3168.896,10906.22,2640.87,0.250858,23,0
02/04/2018,236.15,0.15933,1.2302,NA,NA,0.4855,22.23,23.62,111.67,3163.179,10888.27,2581.88,0.276911,19,0
03/04/2018,240.15,0.159,1.227,NA,NA,0.5288,21.91,21.1,102.06,3136.633,10821.53,2614.45,0.284184,17,-0.2732
04/04/2018,242.46,0.15859,1.2278,NA,NA,0.4925,21.87,20.06,95.44,3131.111,10821.53,2644.69,0.290492,17,0
05/04/2018,244.91,0.1586,1.224,NA,NA,0.4884,21.97,18.94,92.21,3131.111,10821.53,2662.84,0.295836,18,0
06/04/2018,239.13,0.15862,1.2281,NA,NA,0.4667,22.07,21.49,98.6,3131.111,10821.53,2604.47,0.300218,19,0
09/04/2018,239.73,0.1586,1.2321,NA,NA,0.4785,21.98,21.77,100.24,3138.294,10893.53,2613.16,0.307747,16,0
10/04/2018,244.01,0.15915,1.2356,NA,NA,0.4849,22.26,20.47,98.21,3190.322,10927.18,2656.87,0.308576,15,0
11/04/2018,241.88,0.15947,1.2367,NA,NA,0.4991,22.75,20.24,100.02,3208.082,10974.02,2642.19,0.30859,15,0.3596
12/04/2018,244.81,0.15891,1.2327,NA,NA,0.5744,22.47,18.49,98.08,3180.158,10955.29,2663.99,0.307788,18,0
13/04/2018,243.58,0.15929,1.2331,NA,NA,0.6705,22.89,17.41,93.94,3159.052,10965.39,2656.3,0.30617,19,0
16/04/2018,245.62,0.15887,1.238,NA,NA,0.6456,22.8,16.56,93.22,3110.649,10954.55,2677.84,0.294864,14,0
17/04/2018,247.8,0.15911,1.237,NA,NA,0.6725,22.93,15.25,89.59,3066.797,10810.45,2706.39,0.286872,14,0
18/04/2018,247.38,0.15938,1.2374,NA,NA,0.6865,22.98,15.6,92.41,3091.399,10847.89,2708.64,0.276507,14,0
19/04/2018,246.57,0.15926,1.2345,NA,NA,0.7228,23.06,15.96,95.38,3117.376,10971.22,2693.13,0.263764,14,0.4215
20/04/2018,244.48,0.15882,1.2288,NA,NA,0.8599,22.71,16.88,99.21,3071.542,10779.38,2670.14,0.248641,15,0.4939
23/04/2018,244.35,0.1583,1.2209,NA,NA,0.8722,22.41,16.34,96.87,3068.012,10697.13,2670.29,0.190489,15,0
24/04/2018,240.09,0.15858,1.2233,NA,NA,0.9089,22.7,18.02,100.81,3128.927,10579.5,2634.56,0.168891,18,0.3832
25/04/2018,240.7,0.15806,1.2161,NA,NA,0.7813,22.5,17.84,97.8,3117.974,10559.97,2639.4,0.146435,16,38.124
26/04/2018,243.12,0.15723,1.2103,NA,NA,0.7981,22.59,16.24,90.71,3075.03,10488.58,2666.94,0.123113,14,0
27/04/2018,242.95,0.15789,1.213,NA,NA,0.8429,22.73,15.41,92.15,3082.232,10553.43,2669.91,0.0989187,12,7.5992
30/04/2018,241.54,0.15788,1.2078,NA,NA,0.838,22.28,15.93,94.3,3082.232,10657.88,2648.05,0.0207901,12,0
01/05/2018,240.76,0.1579,1.1993,NA,NA,0.8097,22.31,15.49,89.97,3082.232,10657.88,2654.8,-0.0074371,11,0
02/05/2018,239.11,0.15717,1.1951,NA,NA,0.8434,22.38,15.97,93.79,3081.177,10618.81,2635.67,-0.0342392,11,0
03/05/2018,239.1,0.15739,1.1988,NA,NA,0.8673,22.65,15.9,91.07,3100.859,10514.18,2629.73,-0.0596242,13,0
04/05/2018,242.52,0.15717,1.196,NA,NA,0.8994,22.65,14.77,88.12,3091.033,10529.37,2663.42,-0.0836001,12,0
07/05/2018,243.42,0.15707,1.1922,NA,NA,0.8075,22.65,14.75,90.71,3136.645,10604.91,2672.63,-0.146622,12,0.7906
08/05/2018,243.42,0.15697,1.1864,NA,NA,0.8047,22.68,14.71,89.5,3161.498,10691.38,2671.92,-0.163986,12,0.2154
09/05/2018,245.4,0.15717,1.1851,NA,NA,0.7936,22.63,13.42,93.89,3159.15,10703.35,2697.79,-0.179451,11,0
10/05/2018,247.46,0.1575,1.1915,NA,NA,0.7977,22.95,13.23,93.02,3174.413,10760.21,2723.07,-0.193022,11,0
11/05/2018,248.54,0.15788,1.1943,NA,NA,0.6869,22.88,12.65,90.03,3163.263,10858.98,2727.72,-0.204703,14,0
14/05/2018,249.27,0.15775,1.1927,NA,NA,0.7385,22.78,12.93,92.62,3174.032,10952.39,2730.13,-0.228646,12,0
15/05/2018,247.31,0.15699,1.1838,NA,NA,0.7207,22.26,14.63,99.18,3192.118,10874.73,2711.45,-0.233213,11,0
16/05/2018,247.97,0.15695,1.1808,NA,NA,0.6766,22.29,13.42,94.79,3169.565,10897.57,2722.46,-0.23611,11,0
17/05/2018,247.74,0.15706,1.1795,NA,NA,0.6959,22.19,13.43,93.48,3154.282,10833.81,2720.13,-0.237339,10,0
18/05/2018,247,0.15675,1.1772,NA,NA,0.6564,22.19,13.42,94.76,3193.303,10830.84,2712.97,-0.2369,10,-0.2924
21/05/2018,249.94,0.15667,1.1791,NA,NA,0.6789,22.33,13.08,91.04,3213.84,10966.2,2733.01,-0.226352,9,0.0552
22/05/2018,248.18,0.15705,1.1779,NA,NA,0.6669,22.13,13.22,90.47,3214.35,10938.73,2724.44,-0.220801,10,0
23/05/2018,248.63,0.1565,1.1697,NA,NA,0.6155,22.34,12.58,89.8,3168.964,10886.18,2733.29,-0.214361,13,-0.7355
24/05/2018,247.91,0.15673,1.172,NA,NA,0.6126,22.65,12.53,90.64,3154.651,10936.93,2727.76,-0.20703,13,3.9087
25/05/2018,247.37,0.1565,1.1651,NA,NA,0.6089,22.31,13.22,93.78,3141.303,10942.3,2721.33,-0.198805,10,4.8209
28/05/2018,247.37,0.15627,1.1625,NA,NA,0.5813,22.31,13.22,93.78,3135.082,10987.77,2721.33,-0.16821,9,0
29/05/2018,243.45,0.15577,1.154,NA,NA,0.5926,22.15,17.02,108.67,3120.46,10964.12,2689.86,-0.155315,10,0
30/05/2018,246.7,0.15579,1.1665,NA,NA,0.6054,22.44,14.94,99.08,3041.443,10821.17,2724.01,-0.140977,9,0
31/05/2018,244.18,0.156,1.1693,NA,NA,0.6134,22.34,15.43,100.63,3095.474,10874.96,2705.27,-0.125192,9,0
01/06/2018,246.36,0.15575,1.1659,NA,NA,0.6125,22.31,13.46,93.3,3075.137,10949.08,2734.62,-0.107955,8,0
04/06/2018,248.2,0.156,1.1699,NA,NA,0.6405,22.28,12.74,90.83,3091.191,11109.5,2746.87,-0.0609054,8,0
05/06/2018,248.15,0.15612,1.1718,NA,NA,0.6549,22.44,12.4,89.84,3114.206,11100.11,2748.8,-0.0469726,9,0
06/06/2018,251.52,0.15654,1.1774,NA,NA,0.6719,22.58,11.64,88.12,3115.18,11201.83,2772.35,-0.033934,8,0.6597
07/06/2018,252.53,0.15641,1.18,NA,NA,0.6778,22.45,12.13,91.28,3109.499,11251.75,2770.37,-0.0217857,8,0
08/06/2018,253.27,0.15609,1.1769,NA,NA,0.6668,22.36,12.18,93.49,3067.148,11156.42,2779.03,-0.010524,8,0
11/06/2018,253.39,0.15643,1.1784,NA,NA,0.5698,22.55,12.35,94.54,3052.783,11149.23,2782,0.0178506,16,-0.5563
12/06/2018,253.3,0.15616,1.1745,NA,NA,0.578,22.49,12.34,95.71,3079.802,11144.79,2786.85,0.0253494,12,6.2157
13/06/2018,252.18,0.15631,1.1791,NA,NA,0.5291,22.48,12.94,100.01,3049.796,11173.21,2775.63,0.0318519,14,0
14/06/2018,251.99,0.15621,1.1568,NA,NA,0.535,22.66,12.12,98.21,3044.16,11013.98,2782.49,0.0373601,12,0
15/06/2018,250.74,0.15531,1.161,NA,NA,0.5435,22.23,11.98,101.66,3021.901,11087.47,2779.66,0.0418756,9,3.0722
18/06/2018,249.73,0.1553,1.1623,NA,NA,0.5147,22.27,12.31,99.87,3021.901,11087.47,2773.75,0.0497898,9,0
19/06/2018,246.88,0.1542,1.159,NA,NA,0.5447,22.05,13.35,104.13,2907.822,10904.19,2762.59,0.0509683,9,0
20/06/2018,246.46,0.15448,1.1572,NA,NA,0.5422,21.92,12.79,98.51,2915.731,10927.44,2767.32,0.0514696,9,0
21/06/2018,244.5,0.15399,1.1604,NA,NA,0.5335,21.91,14.64,107.45,2875.81,10941.07,2749.76,0.051294,8,0
22/06/2018,245.69,0.15371,1.1651,NA,NA,0.4923,22.18,13.77,102.49,2889.76,10899.28,2754.88,0.0504413,10,0
25/06/2018,242.31,0.15285,1.1704,NA,NA,0.4832,22.01,17.33,114.32,2859.336,10786.46,2717.07,0.0439557,10,0
26/06/2018,242.67,0.15199,1.1648,NA,NA,0.473,21.95,15.92,107.52,2844.508,10742.17,2723.06,0.040667,9,0
27/06/2018,241.12,0.15143,1.1554,NA,NA,0.4606,21.81,17.91,112.75,2813.177,10701.03,2699.63,0.0368363,8,0
28/06/2018,242.08,0.15089,1.1569,NA,NA,0.4597,21.93,16.85,108.88,2786.896,10654.28,2716.31,0.0324625,8,10.9199
29/06/2018,242.73,0.151,1.1684,NA,NA,0.4314,22.31,16.09,105.97,2847.418,10836.91,2718.37,0.0275443,11,0
02/07/2018,242.73,0.14995,1.1639,NA,NA,0.4802,22.08,15.6,104.8,2775.557,10777.94,2726.71,0.0105217,43,0
03/07/2018,241.66,0.15055,1.1658,NA,NA,0.4921,22.47,16.14,108.5,2786.888,10715.72,2713.22,0.0054382,41,0
04/07/2018,241.66,0.15076,1.1657,NA,NA,0.4973,22.47,16.14,108.5,2759.126,10721.87,2713.22,0.000816498,40,0
05/07/2018,243.55,0.15069,1.1691,NA,NA,0.4812,22.68,14.97,103.22,2733.882,10611.81,2736.61,-0.00334486,41,0.4927
06/07/2018,244.6,0.15052,1.1746,NA,NA,0.4732,22.61,13.37,95.74,2747.229,10608.57,2759.82,-0.00704716,38,0
09/07/2018,247.84,0.15108,1.1751,NA,NA,0.4777,22.55,12.69,94.16,2815.11,10720.28,2784.17,-0.0156027,37,0
10/07/2018,249.23,0.15079,1.1744,NA,NA,0.4479,22.6,12.64,91.96,2827.625,10756.89,2793.84,-0.0178637,39,0
11/07/2018,247.08,0.14968,1.1674,NA,NA,0.4471,22,13.63,104.5,2777.771,10676.84,2774.02,-0.0198625,36,0
12/07/2018,249.3,0.15001,1.1672,NA,NA,0.4335,22.14,12.58,100.82,2837.659,10738.38,2798.29,-0.0215998,39,0
13/07/2018,250.2,0.14947,1.1685,NA,NA,0.44,21.96,12.18,99.81,2831.184,10864.54,2801.31,-0.0230762,38,0
16/07/2018,250.67,0.14946,1.1711,NA,NA,0.4644,21.87,12.83,100.95,2814.042,10817.45,2798.43,-0.0251594,40,0
17/07/2018,251.28,0.1491,1.1661,NA,NA,0.4743,21.88,12.06,98.56,2798.126,10778.99,2809.55,-0.0240276,54,0
18/07/2018,252.03,0.14876,1.1639,NA,NA,0.5151,21.86,12.1,98.08,2787.257,10842.46,2815.62,-0.0218517,65,0
19/07/2018,250.79,0.14762,1.1642,NA,NA,0.4881,21.58,12.87,100.58,2772.545,10835.38,2804.49,-0.018631,49,0
20/07/2018,250.44,0.1477,1.1724,NA,NA,0.4577,21.78,12.86,102.76,2829.271,10932.11,2801.83,-0.0143647,45,0
23/07/2018,250.26,0.14709,1.1692,NA,NA,0.4528,21.33,12.62,102.04,2859.542,10946.89,2806.98,0.00442344,45,0
24/07/2018,252.21,0.14724,1.1687,NA,NA,0.4628,21.62,12.41,98.68,2905.562,10995.39,2820.4,0.0122893,71,0
25/07/2018,254.02,0.14772,1.1729,NA,NA,0.4557,21.8,12.29,94.2,2903.647,10965.79,2846.07,0.0209106,63,0
26/07/2018,255.12,0.14721,1.1643,NA,NA,0.4591,21.39,12.14,91.66,2882.225,11010.61,2837.44,0.0302899,50,0
27/07/2018,254.26,0.14676,1.1657,NA,NA,0.4464,21.32,13.03,97.15,2873.594,11075.78,2818.82,0.0404302,50,8.2208
30/07/2018,252.87,0.14672,1.1706,NA,NA,0.4484,21.27,14.26,101.41,2869.05,11033.54,2802.6,0.075812,46,0
31/07/2018,254.17,0.14682,1.1691,NA,NA,0.4296,21.28,12.83,94.13,2876.401,11057.51,2816.29,0.0897561,46,0
01/08/2018,253.11,0.14657,1.166,NA,NA,0.4492,21.11,13.15,95.28,2824.534,11098.13,2813.36,0.104843,45,0
02/08/2018,253.1,0.14614,1.1585,NA,NA,0.4328,20.94,12.19,91.66,2768.024,10929.77,2827.22,0.11899,41,0
03/08/2018,254.39,0.1464,1.1568,NA,NA,0.4416,21.16,11.64,86.6,2740.443,11012.43,2840.35,0.132203,43,1.2083
06/08/2018,254.85,0.14591,1.1554,NA,NA,0.4226,20.9,11.27,84.66,2705.156,11024.1,2850.4,0.165843,43,0
07/08/2018,256.12,0.14636,1.1599,NA,NA,0.4088,20.66,10.93,83.21,2779.374,10983.44,2858.45,0.174498,44,0
08/08/2018,255.62,0.14628,1.161,NA,NA,0.339,20.76,10.85,84.42,2744.07,11075.25,2857.7,0.181807,60,0
09/08/2018,255.16,0.1466,1.1527,NA,NA,0.348,20.71,11.27,88.69,2794.382,11028.07,2853.58,0.187773,49,0
10/08/2018,253.3,0.14606,1.1413,NA,NA,0.3341,20.56,13.16,99.07,2795.31,10983.68,2833.28,0.192397,45,0
13/08/2018,252.04,0.14514,1.141,NA,NA,0.3011,19.98,14.78,107.78,2785.872,10748.92,2821.93,0.198271,45,0
14/08/2018,253.21,0.14526,1.1344,NA,NA,0.26,19.77,13.31,100.34,2780.965,10824.23,2839.96,0.19762,62,0
15/08/2018,251.76,0.1442,1.1345,NA,NA,0.2863,18.6,14.64,111.13,2723.258,10716.75,2818.37,0.195671,50,0
16/08/2018,255.94,0.14529,1.1377,NA,NA,0.2893,18.16,13.45,103.49,2705.192,10683.9,2840.69,0.192424,44,0
17/08/2018,256.51,0.1454,1.1438,NA,NA,0.3144,18.72,12.64,101.81,2668.966,10690.96,2850.13,0.187877,41,0
20/08/2018,257.43,0.14581,1.1482,NA,NA,0.3307,18.79,12.49,100.77,2698.466,10699.05,2857.05,0.166727,38,0
21/08/2018,258.07,0.14604,1.1571,NA,NA,0.3268,18.92,12.86,101.56,2733.826,10792.2,2862.96,0.157568,42,0
22/08/2018,257.18,0.14616,1.1597,NA,NA,0.3377,19.06,12.25,95.72,2714.608,10804.2,2861.82,0.147401,46,0
23/08/2018,256.49,0.14539,1.154,NA,NA,0.3221,18.46,12.41,95.92,2724.625,10863.13,2856.98,0.136223,41,0
24/08/2018,257.85,0.14689,1.1622,NA,NA,0.3216,18.95,11.99,93.95,2729.431,10809.35,2874.69,0.12403,39,2.1335
27/08/2018,260.58,0.14668,1.1678,NA,NA,0.3263,19.28,12.16,93.39,2780.899,10902.21,2896.74,0.0805144,39,0
28/08/2018,260.64,0.14701,1.1695,NA,NA,0.3494,18.92,12.5,92.31,2777.981,10989.55,2897.52,0.0626038,48,0
29/08/2018,261.33,0.1466,1.1707,NA,NA,0.3498,18.99,12.25,91.1,2769.295,11099.57,2914.04,0.042847,43,0
30/08/2018,260.01,0.1461,1.1671,NA,NA,0.3289,18.69,13.53,95.11,2737.737,11093.75,2901.13,0.0212382,40,0
31/08/2018,259.85,0.14638,1.1602,NA,NA,0.3298,18.55,12.86,92.73,2725.25,11063.94,2901.52,-0.00222939,40,0
03/09/2018,259.85,0.14622,1.1619,NA,NA,0.337,18.55,12.86,92.73,2720.734,10964.22,2901.52,-0.0768525,39,0
04/09/2018,259.73,0.1461,1.1582,NA,NA,0.3378,18.02,13.16,95.23,2750.58,11021.38,2896.72,-0.0999717,42,0
05/09/2018,259.92,0.14639,1.163,NA,NA,0.3057,17.87,13.91,97.94,2704.337,10995.13,2888.6,-0.122083,56,0
06/09/2018,260.29,0.1463,1.1623,NA,NA,0.2886,17.84,14.65,101.36,2691.593,10924.3,2878.05,-0.143194,65,1.0862
07/09/2018,259.54,0.1461,1.1553,NA,NA,0.292,17.88,14.88,102.38,2702.301,10846.99,2871.68,-0.163311,46,0
10/09/2018,258.94,0.14588,1.1594,NA,NA,0.2712,17.61,14.16,100.38,2669.485,10725.8,2877.13,-0.218162,39,3.7691
11/09/2018,260.03,0.14551,1.1606,NA,NA,0.261,17.57,13.22,96.44,2664.8,10752.3,2887.89,-0.235177,42,0
12/09/2018,260.25,0.14575,1.1626,NA,NA,0.2604,18.11,13.14,97.24,2656.11,10722.57,2888.92,-0.251634,45,-0.4928
13/09/2018,261.78,0.1461,1.169,NA,NA,0.2802,18.09,12.37,91.06,2686.578,10727.23,2904.18,-0.267538,43,-0.296
14/09/2018,261.89,0.14556,1.1625,NA,NA,0.2735,17.98,12.07,88.07,2681.643,10868.14,2904.98,-0.282894,39,0
17/09/2018,260.98,0.14583,1.1683,NA,NA,0.2767,18.32,13.68,96.34,2651.789,10828.61,2888.8,-0.325606,37,0
18/09/2018,262.91,0.14574,1.1667,NA,NA,0.326,18.43,12.79,92.49,2699.95,10760.21,2904.31,-0.338581,37,3.1503
19/09/2018,264.42,0.14599,1.1673,NA,NA,0.3209,18.75,11.75,88.18,2730.85,10857.27,2907.95,-0.350914,37,0
20/09/2018,267.04,0.14605,1.1777,NA,NA,0.3682,18.93,11.8,87.31,2729.244,10831.41,2930.75,-0.362606,37,0
21/09/2018,267.12,0.14582,1.1749,NA,NA,0.6326,18.78,11.68,90.2,2797.485,10972.41,2929.67,-0.373663,40,0
24/09/2018,265.42,0.14537,1.1748,NA,NA,0.529,18.8,12.2,91.51,2797.485,10972.41,2919.37,-0.402744,36,0
25/09/2018,264.73,0.14562,1.1767,NA,NA,0.4552,18.85,12.42,91.07,2781.138,10978.85,2915.56,-0.410681,36,0
26/09/2018,263.78,0.14539,1.1739,NA,NA,0.5497,18.42,12.89,91.56,2806.813,10974.19,2905.97,-0.417692,37,0
27/09/2018,264.25,0.14513,1.1641,NA,NA,0.524,18.34,12.41,87.66,2791.775,11034.19,2914,-0.423781,36,0
28/09/2018,264.4,0.14558,1.1604,NA,NA,0.5305,18.52,12.12,87.31,2821.35,11006.34,2913.98,-0.42895,36,0
01/10/2018,266.73,0.14558,1.1578,NA,NA,0.5486,18.55,12,86.97,2821.35,11051.8,2924.59,-0.439249,32,0
02/10/2018,267.57,0.14558,1.1548,NA,NA,0.5596,19.05,12.05,88.12,2821.35,10919.63,2923.43,-0.441935,35,0
03/10/2018,267.95,0.14558,1.1478,NA,NA,0.5287,18.79,11.61,85.8,2821.35,10863.94,2925.51,-0.444587,34,0
04/10/2018,266.25,0.14558,1.1514,NA,NA,0.5337,18.75,14.22,99.44,2821.35,10718.91,2901.61,-0.447207,34,0
05/10/2018,264.32,0.14558,1.1524,NA,NA,0.5198,18.65,14.82,102.63,2821.35,10517.12,2885.57,-0.449795,33,0
08/10/2018,264.83,0.14429,1.1492,NA,NA,0.4918,18.71,15.69,102.74,2716.51,10455.93,2884.43,-0.457513,33,0
09/10/2018,264.23,0.14445,1.1491,NA,NA,0.476,18.39,15.95,103.92,2721.013,10466.83,2880.34,-0.460254,33,0
10/10/2018,256.06,0.14442,1.152,NA,NA,0.4685,18.63,22.96,135.61,2725.837,10466.83,2785.68,-0.463103,35,0
11/10/2018,250.27,0.14514,1.1593,NA,NA,0.4095,19.87,24.98,129.3,2583.458,9806.11,2728.37,-0.466061,44,0
12/10/2018,253.3,0.14446,1.156,NA,NA,0.4257,19.75,21.31,124.81,2606.913,10045.81,2767.13,-0.469128,36,0
15/10/2018,252.34,0.14457,1.1579,NA,NA,0.4522,20.06,21.3,118.78,2568.098,9901.12,2750.79,-0.478518,40,0
16/10/2018,257.92,0.14468,1.1574,NA,NA,0.4585,19.99,17.62,111.78,2546.33,9981.1,2809.92,-0.481068,36,0
17/10/2018,256.97,0.14435,1.1501,NA,NA,0.4706,19.91,17.4,109.28,2561.614,9979.14,2809.21,-0.48325,35,0.8086
18/10/2018,253.68,0.14414,1.1453,NA,NA,0.4716,20,20.06,116.82,2486.419,9953.73,2768.78,-0.485064,34,0
19/10/2018,254.32,0.14431,1.1514,NA,NA,0.454,20.01,19.89,114.95,2550.465,9919.26,2767.78,-0.48651,33,0
22/10/2018,253.04,0.14394,1.1464,NA,NA,0.4533,19.86,19.64,112.15,2654.876,9974.28,2755.88,-0.489038,32,0
23/10/2018,251.67,0.14413,1.1471,NA,NA,0.445,20.1,20.71,108.71,2594.825,9775.2,2740.69,-0.4898,32,10.5889
24/10/2018,245.64,0.14401,1.1392,NA,NA,0.4644,19.87,25.23,118.58,2603.295,9759.4,2656.1,-0.490586,33,0
25/10/2018,249.77,0.14391,1.1375,NA,NA,0.4567,19,24.22,113.91,2603.8,9520.79,2705.57,-0.491397,33,0
26/10/2018,246.53,0.14402,1.1403,NA,NA,0.4586,19.06,24.16,110.49,2598.847,9489.18,2658.69,-0.492234,31,0
29/10/2018,244.47,0.14364,1.1373,NA,NA,0.4425,19.01,24.7,110.39,2542.103,9516.32,2641.25,-0.494768,32,0
30/10/2018,248.7,0.14353,1.1345,NA,NA,0.4462,19.15,23.35,106.08,2568.048,9526.11,2682.63,-0.495445,33,0
31/10/2018,251.19,0.14335,1.1312,NA,NA,0.4426,18.93,21.23,102.9,2602.783,9802.13,2711.74,-0.496018,35,0
01/11/2018,253.73,0.14444,1.1408,NA,NA,0.4525,19.57,19.34,99.57,2606.237,9844.74,2740.37,-0.496486,34,-1.9085
02/11/2018,252.46,0.14512,1.1388,NA,NA,0.462,19.63,19.51,102.38,2676.476,9906.59,2723.06,-0.496478,33,0
05/11/2018,254.48,0.14439,1.1407,NA,NA,0.4845,19.56,19.96,101.83,2665.431,9889.81,2738.31,-0.493637,34,0
06/11/2018,256.23,0.14452,1.1427,NA,NA,0.538,19.4,19.91,102.48,2659.356,9824.95,2755.45,-0.491806,35,0
07/11/2018,261.78,0.14451,1.1426,NA,NA,0.5304,19.31,16.36,95.75,2641.342,9908.35,2813.89,-0.489537,34,0
08/11/2018,262.1,0.14421,1.1363,NA,NA,0.5134,19.38,16.72,95.4,2635.632,9945.31,2806.83,-0.486832,33,0
09/11/2018,260.09,0.14374,1.1336,NA,NA,0.4997,19.04,17.36,100.55,2598.872,9830.01,2781.01,-0.483689,33,0
12/11/2018,254.22,0.1436,1.1218,NA,NA,0.5248,18.61,20.45,107.77,2630.52,9831.21,2726.22,-0.471393,32,0
13/11/2018,253.06,0.14376,1.129,NA,NA,0.5213,18.42,20.02,105.32,2654.879,9775.84,2722.18,-0.466032,33,0
14/11/2018,250.91,0.14387,1.131,NA,NA,0.4811,18.83,21.25,111.42,2632.242,9791.88,2701.58,-0.459999,55,0
15/11/2018,253.22,0.14411,1.1328,NA,NA,0.4553,19.09,19.98,107.38,2668.17,9826.46,2730.2,-0.453292,66,0
16/11/2018,254.05,0.14413,1.1415,NA,NA,0.4715,19.38,18.14,101.93,2679.11,9797.09,2736.27,-0.44591,43,0
19/11/2018,249.86,0.14405,1.1454,NA,NA,0.4886,19.39,20.1,107.13,2703.512,9828.69,2690.73,-0.419491,67,0
20/11/2018,244.5,0.14398,1.137,NA,NA,0.4661,19.3,22.48,107.61,2645.854,9743.99,2641.89,-0.408993,100,2.6005
21/11/2018,244.65,0.14436,1.1384,NA,NA,0.4422,19.81,20.8,100.27,2651.505,9741.52,2649.93,-0.397613,77,0.2732
22/11/2018,244.65,0.14426,1.1403,NA,NA,0.4331,19.81,20.8,100.27,2645.434,9714.71,2649.93,-0.385346,49,0
23/11/2018,242.81,0.14392,1.1337,NA,NA,0.4103,19.36,21.52,99.29,2579.483,9667.3,2632.56,-0.37219,56,0
26/11/2018,246.39,0.14408,1.1328,NA,NA,0.3534,19.26,18.9,92.17,2575.81,9765.36,2673.45,-0.327934,81,0
