Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Output Value,Output Volume,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
2015-12-12,134.472,387946,543,650739,52568759430,160,210801,79102380900,0.00116911,42,20.1171,666163.254414753,9.90341,3.96,1.77,1796112.86,4043.93303101,1669014443.2,3757772.0211675,57.6029,97159916,18.34734618,19512.86,43.93303101,625,8148.97,1318,0.4484,199.16,0.251382,12.5632,32.8469
2015-12-13,132.599,388108,530,681256,52679122935,162,204268,79102380900,0.00107454,33,20.6288,666788.8872262996,9.9037,4.02,1.74,1782614.53,4086.59712714,1485643274.77,3405798.29617048,56.7013,97364184,15.25787103,15964.03,36.59712714,673,6655.64,1261,0.448,195.42,0.227774,12.7309,33.0016
2015-12-14,125.909,388250,600,695253,52777848916,142,188202,79102380900,0.000636482,33,19.6548,657239.2569964369,9.90131,4.35,1.72,1548411.29,3582.8754555,2232223178.02,5165150.69999672,54.457,97552386,23.85343546,14207.79,32.8754555,651,10308.74,1325,0.4469,193.14,0.345353,12.987,33.293
2015-12-15,140.341,388445,444,622953,52899324804,195,231972,79102380900,0.000838904,34,22.8988,684202.9188219317,9.90867,3.54,1.75,2168707.68,4915.69807724,2140294577.01,4851295.56419134,57.2072,97784358,23.87061825,17955.18,40.69807724,641,10531.24,1190,0.4476,197.47,0.324263,13.2197,33.5641
2015-12-16,141.678,388628,473,623939,53013505566,183,224895,79102380900,0.000908357,35,22.4565,688696.8624595143,9.91341,3.82,1.83,2121552.09,4614.97921498,2023287668.06,4401226.13834909,59.276,98009253,25.56240409,18378.84,39.97921498,834,11751.29,1229,0.4471,205.54,0.29409,13.4108,33.7891
2015-12-17,144.783,388791,527,680536,53124432907,163,222814,79102380900,0.000857086,34,20.5183,685888.1476860251,9.91751,3.81,1.8,1865824.84,4113.00774964,2011663017.83,4434492.14757898,61.8032,98232067,20.17905565,17241.84,38.00774964,627,9154.03,1367,0.4471,202.82,0.296232,13.6185,34.0097
2015-12-18,137.557,388946,554,671535,53228520762,155,213507,79102380900,0.000893773,36,18.1424,651621.8274494588,9.91993,3.99,1.8,1776381.69,3911.95949769,1877746832.62,4135186.48863623,54.4364,98445574,22.7649363,16782.94,36.95949769,649,10337.33,1377,0.447,202.98,0.276167,13.8031,34.2027
2015-12-19,147.184,389115,512,618258,53333006447,169,217703,93448670796,0.00093599,37,19.9347,673895.1842812581,9.92331,3.97,1.83,1966305.12,4263.26940527,1885752075.98,4088617.31055697,60.4508,98663277,17.92454263,17650.62,38.26940527,612,8267.16,1288,0.4468,206.07,0.27298,13.9996,34.3898
2015-12-20,155.709,389272,552,638583,53433263979,157,208198,93448670796,0.000900017,34,19.966,687081.5832805767,9.92509,4.16,1.82,1823373.06,3959.46463287,1763428950.38,3829295.67301379,66.4202,98871475,22.52125287,15871.31,34.46463287,942,10371.26,1326,0.4454,205.11,0.255599,14.1898,34.5775
2015-12-21,169.859,389437,518,613163,53534435845,165,196582,93448670796,0.000852828,34,22.5114,716811.8226559082,9.92874,4.27,1.75,1849320.63,4159.14139891,1780020052.78,4003283.6739402,76.1214,99068057,20.46302902,15180.63,34.14139891,579,9098.68,1191,0.4443,197.55,0.267139,14.3455,34.7877
2015-12-22,160.075,389586,566,771897,53649448500,149,233367,93448670796,0.000781285,36,20.9141,706151.7228681425,9.923,3.49,1.72,1644571.59,3766.59701822,2324624363.3,5324136.23586064,72.8916,99301424,21.92886491,18162.09,41.59701822,565,9574.58,1566,0.444,193.86,0.35519,14.5968,35.0697
2015-12-23,157.545,389736,577,740951,53760591079,150,218180,93448670796,0.000813307,35,17.9215,702896.1611970075,9.92027,3.75,1.72,1656440.78,3788.66170596,2078323842.81,4753605.45918984,68.3278,99519604,21.33474109,16903.28,38.66170596,712,9327.76,1455,0.4437,193.99,0.317049,14.8245,35.3116
2015-12-24,155.61,389893,544,687623,53868547967,157,220100,93448670796,0.000888172,36,17.8205,715520.8172416281,9.91822,3.75,1.73,1749225.35,3964.33991872,1954373109.86,4429274.56680163,72.0456,99739704,20.25083977,17358.35,39.33991872,601,8935.48,1402,0.4436,195.73,0.29534,15.0342,35.5118
2015-12-25,149.964,390031,622,734993,53969977063,138,213498,93448670796,0.00077001,36,9.8781,720030.5863789467,9.91169,3.98,1.78,1578455.04,3486.75732053,2160999689.81,4773580.05260245,70.1985,99953202,21.79155874,16640.04,36.75732053,568,9865.04,1547,0.4431,200.59,0.318225,15.2578,35.7725
2015-12-26,144.78,390193,529,512482,54052999129,162,174030,93448670796,0.000753754,35,7.38888,715385.2277571472,9.91076,4.98,1.78,1851542.86,4078.64759141,1725331470.59,3800624.4395656,65.4745,100127232,17.82876448,13004.86,28.64759141,549,8093.55,1074,0.4427,200.97,0.253295,15.4395,35.9584
2015-12-27,143.752,390364,506,540429,54145412415,171,179398,93448670796,0.00117214,34,8.68147,724675.9450007464,9.91148,4.49,1.66,1823705.79,4306.37274307,1133470651.75,2676499.21308569,64.2614,100306630,13.59785606,13286.04,31.37274307,578,5758.56,1049,0.4419,187.14,0.178327,15.5623,36.0783
2015-12-28,144.166,390569,420,449528,54237565606,205,160731,93448670796,0.00187796,29,14.2994,751220.8514110303,9.91501,5.01,1.64,2159249.53,5152.1105578,605009489.43,1443592.19621272,68.5079,100467361,8.31584913,11362.03,27.1105578,775,3485.17,784,0.4414,184.99,0.0961501,15.5549,36.118
2015-12-29,144.598,390720,572,664307,54337876011,151,174910,93448670796,0.0014415,31,9.98902,752548.0967315444,9.90965,4.6,1.65,1606899.78,3806.4663847,921497117.54,2182866.55817871,66.1362,100642271,11.79597445,13283.53,31.4663847,733,4979.67,1158,0.4416,186.42,0.145352,15.5822,36.2088
2015-12-30,144.391,390879,546,621075,54436626871,159,184606,93448670796,0.00146575,32,10.1385,758520.7006738583,9.90757,4.42,1.68,1721066.78,4006.39411593,920081148.61,2141815.60735725,69.0271,100826877,10.83683012,13486.28,31.39411593,724,4655.29,1161,0.4418,189.79,0.142581,15.6256,36.2883
2015-12-31,145.314,391044,510,551462,54527618105,165,177568,93448670796,0.00135547,34,11.3636,763829.681955915,9.9072,4.57,1.66,1772083.88,4156.01651793,975670076.17,2288210.50252523,68.2025,101004445,11.50221093,13225.13,31.01651793,638,4904.43,1076,0.4417,188.34,0.152284,15.6544,36.3592
2016-01-01,146.89,391186,600,552912,54606131624,142,153492,103880340815,0.00218872,32,19.2415,777003.5555062458,9.90001,5.36,1.67,1526564.79,3575.09319563,489535187.77,1146452.43037196,74.7624,101157937,6.68445893,10714.79,25.09319563,610,2854.26,1081,0.4419,188.69,0.0762811,15.6232,36.3641
2016-01-02,140.531,391321,641,492925,54672676478,135,124562,103880340815,0.00209374,30,14.1255,769086.5654592748,9.89154,6.82,1.69,1469300.9,3394.87269548,410782288.79,949127.28463957,72.7179,101282499,8.19426231,8600.9,19.87269548,708,3546.48,923,0.4415,191.08,0.0631375,15.6185,36.3872
2016-01-03,135.429,391466,598,576330,54756244267,145,148009,103880340815,0.00305738,37,10.9874,762573.9996858923,9.8855,5.66,1.69,1584831.85,3656.23552519,442828621.08,1021613.57697683,69.9988,101430508,9.78185854,13539.35,31.23552519,896,4240.04,1021,0.4412,191.24,0.0679436,15.625,36.3967
2016-01-04,124.865,391611,595,565802,54838285522,145,145174,103880340815,0.00267048,30,2.32787,733498.2634637685,9.87747,5.72,1.67,1564894.05,3649.47306235,392954483.75,916405.04605488,61.4229,101575682,5.49207147,10494.05,24.47306235,715,2355.0,1001,0.4402,188.76,0.0609317,15.589,36.3898
2016-01-05,135.752,391792,472,550679,54937958402,181,178757,103880340815,0.00289067,30,8.59075,766815.4524727755,9.87922,4.61,1.68,1970749.63,4555.38263286,454695515.03,1051027.49533499,73.33,101754439,5.55113272,13144.13,30.38263286,640,2401.53,988,0.4403,190.48,0.0698619,15.5378,36.378
2016-01-06,138.285,391949,552,641049,55038603108,157,183816,103880340815,0.00232213,32,10.5595,777118.7924815605,9.87619,4.46,1.68,1709169.96,3957.51125761,604645450.33,1400031.14366396,77.6364,101938255,7.86394664,14040.96,32.51125761,714,3396.28,1171,0.4404,190.2,0.0930354,15.528,36.3858
2016-01-07,139.144,392090,615,668968,55132927536,141,171949,103880340815,0.00225706,33,7.84273,771637.1513833596,9.87385,4.77,1.67,1526123.92,3555.82358132,586110739.86,1365620.68050157,77.9645,102110204,7.95868957,13229.17,30.82358132,667,3415.79,1219,0.4407,189.14,0.0907274,15.484,36.389
2016-01-08,144.219,392237,583,711416,55237505761,147,191234,103880340815,0.00234164,35,7.67955,775325.6654913108,9.8712,4.47,1.75,1675166.36,3711.78648695,708978486.48,1570934.58260763,80.9782,102301438,9.4861539,16602.11,36.78648695,636,4281.2,1301,0.4404,198.76,0.104342,15.4986,36.3999
2016-01-09,158.934,392410,500,572671,55336577898,173,179776,103880340815,0.00273907,32,12.2973,803358.3727117387,9.8747,4.81,1.76,1979295.52,4357.18645653,533779600.69,1175053.05482653,84.7284,102481214,6.16876558,14621.02,32.18645653,686,2802.22,1039,0.4406,200.15,0.0780256,15.4938,36.375
2016-01-10,164.045,392561,562,655981,55435630998,151,185765,103880340815,0.00353743,31,11.4684,807784.5896412799,9.87278,4.59,1.74,1710858.59,3806.13701962,395642513.62,880183.56755426,87.0464,102666979,4.18598523,13996.09,31.13701962,612,1881.6,1230,0.4396,197.6,0.0584316,15.4824,36.3405
2016-01-11,175.701,392736,490,511348,55525116825,175,156134,103880340815,0.0023996,30,10.4756,829915.6742889863,9.87364,5.51,1.73,1966782.92,4402.22692411,506912914.3,1134617.17281623,94.3084,102823113,7.29541941,12164.17,27.22692411,704,3259.37,892,0.4389,196.09,0.0752996,15.4592,36.3409
2016-01-12,173.625,392906,507,661501,55637572054,170,193070,103880340815,0.00198449,32,9.20245,821800.943251494,9.87618,4.39,1.73,1918173.12,4286.22881672,816973906.43,1825558.42517134,93.3862,103016183,9.41798392,16213.12,36.22881672,728,4214.74,1136,0.4392,196.55,0.12112,15.4629,36.3703
2016-01-13,182.406,393076,505,608252,55740974945,170,194607,103880340815,0.0026743,34,9.60691,831391.0799321666,9.88173,4.24,1.68,1867906.63,4284.68087562,565334881.88,1296788.35160899,91.9368,103210790,8.02480567,15119.13,34.68087562,655,3498.41,1145,0.4388,191.29,0.0860139,15.4307,36.3775
2016-01-14,182.86,393224,582,681304,55841808003,148,192625,113354299801,0.00244636,35,10.8247,846512.2928599851,9.87967,4.22,1.66,1605273.72,3735.01876885,615213048.93,1431427.08980846,90.4542,103403415,7.475104,15050.72,35.01876885,628,3212.72,1302,0.4389,188.63,0.0949208,15.3923,36.346
2016-01-15,178.009,393357,637,716459,55937097071,133,181970,113354299801,0.00262344,33,8.76817,845132.5614151504,9.87367,4.49,1.66,1443331.25,3356.74043995,520209511.78,1209845.83417864,86.8456,103585385,6.34230152,13647.75,31.74043995,623,2727.06,1368,0.4387,188.63,0.0802097,15.346,36.2563
2016-01-16,165.712,393479,702,772854,56031385259,122,179235,113354299801,0.00203286,38,6.06319,815717.7564840213,9.86808,4.0,1.45,1161632.92,3085.51030784,657627948.56,1746780.56885607,84.5434,103764620,10.83784723,13368.92,35.51030784,649,4080.23,1469,0.4387,165.16,0.115783,15.3551,36.1962
2016-01-17,166.083,393621,611,761231,56139480009,142,197566,113354299801,0.00239488,32,7.35116,818632.0502186929,9.86633,3.63,1.46,1360183.12,3584.99543345,554403397.13,1461225.05239834,85.3533,103962186,6.8060261,13277.62,34.99543345,662,2582.27,1391,0.4385,166.37,0.096833,15.3803,36.1549
2016-01-18,161.05,393772,571,737492,56250841243,151,196346,113354299801,0.000342064,32,10.5778,811086.3127010666,9.86322,3.68,1.47,1458011.99,3810.20224107,3937990400.11,10291094.96709585,79.5726,104158532,39.14841703,13470.49,35.20224107,718,14980.53,1300,0.437,167.22,0.681789,15.9589,36.7557
2016-01-19,164.975,393945,499,668924,56366565062,173,216832,113354299801,0.000430305,35,7.57982,824938.6895412888,9.86591,3.31,1.47,1674331.17,4365.80837867,3637036321.81,9483550.15986182,84.1984,104375364,26.3437231,15650.42,40.80837867,651,10103.08,1253,0.4369,167.56,0.62811,16.4773,37.3081
2016-01-20,161.442,394078,654,779353,56470218966,133,188141,113354299801,0.000431806,38,3.7926,806591.7931998792,9.86652,3.83,1.46,1278840.72,3364.307912,3460268595.63,9103095.32681798,81.4724,104563505,37.46756919,14941.72,39.307912,622,14242.17,1415,0.4374,166.26,0.602779,16.986,37.8353
2016-01-21,161.428,394230,563,863089,56601408520,152,209790,113354299801,0.00126947,36,4.94722,809811.7205180422,9.86439,3.67,1.58,1576334.01,3847.06286758,1519042802.99,3707242.96030674,85.444,104773295,15.49787095,19284.01,47.06286758,877,6350.25,1380,0.4383,179.59,0.245422,17.1202,37.9768
2016-01-22,166.77,394367,631,836798,56716049898,137,217411,113354299801,0.000944815,43,4.86324,813031.6478362055,9.86234,3.55,1.59,1432105.39,3474.04456984,2139831161.38,5190867.14063067,85.2642,104990706,18.3119018,20217.64,49.04456984,686,7548.72,1587,0.4382,180.64,0.343561,17.3663,38.2196
2016-01-23,185.419,394543,493,662501,56832650030,176,216300,113354299801,0.000582535,39,6.61502,856500.6666314086,9.86957,3.36,1.49,1722115.34,4445.66005697,3036250212.2,7838113.97939492,93.454,105207006,27.00659883,17687.34,45.66005697,629,10461.55,1229,0.4384,169.82,0.518617,17.788,38.6466
2016-01-24,199.079,394722,479,562315,56933304359,179,188222,113354299801,0.000127959,38,9.71799,886284.994324418,9.87694,3.9,1.49,1748174.37,4512.93174941,11483031324.57,29643574.16569686,98.2453,105395228,111.44963177,14693.62,37.93174941,624,43172.24,1052,0.4376,169.51,1.96081,19.6491,40.5274
2016-01-25,213.77,394893,505,627895,57040674401,171,204555,113354299801,6.08199e-05,38,8.73209,902384.630915234,9.88305,3.68,1.53,1723497.45,4315.97288117,26901864206.5,67367501.08054936,102.042,105599783,288.56399248,16361.7,40.97288117,597,115232.26,1196,0.4365,174.31,4.45484,23.9961,44.8929
2016-01-26,216.533,395055,523,727273,57158492609,162,224440,113354299801,0.000266666,39,8.72826,893529.8307902851,9.88713,3.27,1.5,1609344.13,4096.37826504,6832727719.32,17391828.64388361,96.4461,105824223,64.95511718,18220.63,46.37826504,630,25518.92,1385,0.4362,171.37,1.14977,25.0183,45.9689
2016-01-27,219.204,395215,539,743211,57277406367,160,228959,120033340651,0.000445046,39,11.0011,922853.2983940768,9.88645,3.2,1.5,1587304.59,4046.66563329,4112948295.32,10485527.84020222,103.862,106053182,39.69955744,18304.59,46.66563329,621,15572.15,1431,0.4361,171.06,0.693015,25.5712,46.509
2016-01-28,220.872,395370,557,738078,57391808506,155,230496,120033340651,0.000333914,44,10.1721,932620.0471449456,9.88187,3.19,1.51,1548520.57,3924.97546215,5904732998.72,14966499.37577373,104.768,106283678,55.06415469,19716.82,49.97546215,598,21724.46,1487,0.4359,171.98,0.988919,26.3973,47.4105
2016-01-29,219.253,395516,592,794476,57507801932,146,221717,120033340651,0.000944211,40,12.0286,946789.8079739612,9.87566,3.23,1.46,1414652.17,3696.02133321,1865524869.03,4874003.57681443,102.9,106505395,17.26142791,17614.67,46.02133321,689,6606.81,1519,0.4359,166.84,0.321977,26.546,47.6591
2016-01-30,218.203,395685,508,687311,57623957480,169,223178,120033340651,0.000653083,40,16.3602,949170.7722724638,9.87882,3.15,1.44,1606811.81,4271.84508176,2698003138.93,7172869.51383658,102.415,106728573,31.5777266,17620.31,46.84508176,629,11877.65,1321,0.4363,164.11,0.473706,26.8887,48.054
2016-01-31,213.55,395872,463,563423,57729317553,187,195293,120033340651,0.00114369,37,17.8161,964480.2218122744,9.87965,3.65,1.44,1780065.69,4714.03216691,1288702525.18,3412787.06914465,105.407,106923866,15.15229295,14738.94,39.03216691,645,5721.66,1044,0.4355,164.45,0.225317,26.992,48.2061
2016-02-01,212.46,396053,477,561135,57830882973,181,177995,120033340651,0.00199719,34,20.9631,981115.049078435,9.88159,3.95,1.41,1685368.81,4559.98055402,647338809.34,1751457.81748482,110.413,107101861,8.51592314,12928.81,34.98055402,778,3147.49,983,0.4348,160.7,0.1156,26.9275,48.2549
2016-02-02,207.827,396214,519,782269,57956828211,161,226597,120033340651,0.00101085,46,19.76,987946.4564438728,9.8791,3.07,1.42,1520321.64,4083.04456691,2138070821.84,5742099.69608686,109.645,107328458,23.05851845,21612.89,58.04456691,1119,8585.84,1407,0.4359,162.31,0.378887,26.8436,48.5726
2016-02-03,219.559,396394,482,796023,58100112369,180,238374,120033340651,0.00167175,40,24.5977,1004994.7128104625,9.88643,2.92,1.43,1702909.41,4556.64509717,1266277876.5,3388306.42325116,109.517,107566832,14.3264032,21169.41,56.64509717,751,5354.06,1324,0.4371,163.35,0.223509,26.5391,48.7141
2016-02-04,227.591,396573,483,639279,58214543259,179,187590,120033340651,0.00283119,39,26.6285,1025452.62045037,9.88721,3.74,1.42,1671516.01,4519.07647373,575819415.65,1556773.59048152,114.771,107754422,6.97188215,16303.01,44.07647373,818,2578.76,1048,0.4384,162.16,0.102663,26.3928,48.7176
2016-02-05,235.151,396741,509,657742,58325043876,168,202189,120033340651,0.00152921,35,28.4336,1044205.7024536188,9.88599,3.59,1.48,1631779.78,4238.38904722,966483898.58,2510347.78851827,124.094,107956611,11.70243161,14779.78,38.38904722,685,4505.44,1204,0.4385,168.82,0.1655,26.3662,48.7916
2016-02-06,228.304,396929,461,647585,58446789940,188,222843,120033340651,0.00123467,35,23.8063,1060401.546001879,9.88482,3.25,1.48,1835595.09,4742.52702496,1333141586.75,3444365.29324662,126.495,108179454,16.51479504,16460.09,42.52702496,612,6392.05,1185,0.4384,169.68,0.227006,26.4377,48.921
2016-02-07,233.855,397129,434,610196,58568829070,200,228752,120033340651,0.00125947,34,20.896,1071482.9126401625,9.88939,3.07,1.44,1899621.6,5040.92346481,1224436070.46,3249220.01501765,131.928,108408206,13.23210822,15421.6,40.92346481,593,4986.39,1144,0.4371,164.72,0.214074,26.5117,49.0577
2016-02-08,249.242,397305,489,696516,58691415919,176,210713,144116447847,0.00129422,32,21.6024,1097321.317747502,9.89499,3.36,1.43,1670609.81,4438.74329552,1126672738.49,2993524.29389484,138.434,108618919,13.14491418,14581.81,38.74329552,676,4947.35,1197,0.4353,163.83,0.19717,26.5023,49.1987
2016-02-09,249.077,397453,580,823031,58813224443,148,228758,144116447847,0.0016264,35,24.4001,1111551.709299276,9.88976,3.05,1.42,1398233.76,3742.89627501,985272941.93,2637451.99541331,143.632,108847677,11.75297236,16024.76,42.89627501,623,4390.56,1546,0.4348,162.43,0.173676,26.4763,49.3186
2016-02-10,248.445,397629,466,703134,58936976020,176,233133,144116447847,0.00191218,34,23.3395,1138242.527224945,9.89297,2.99,1.42,1664590.98,4442.22613213,827465886.85,2208224.50590527,144.113,109080810,8.75299084,15822.98,42.22613213,592,3279.92,1325,0.4344,162.78,0.145369,26.3862,49.3921
2016-02-11,249.609,397793,525,727387,59056267485,164,229392,144116447847,0.00169679,37,23.6843,1153504.4994308767,9.89123,3.1,1.44,1577981.24,4143.85828562,984269519.87,2584741.38620181,141.816,109310202,11.11432302,16701.24,43.85828562,576,4232.33,1399,0.4343,165.38,0.17011,26.3491,49.4943
2016-02-12,276.06,397985,450,641069,59179352673,192,221317,144116447847,0.00164053,36,27.4622,1206799.2825605883,9.9023,3.2,1.44,1834598.66,4844.20853371,1020549881.81,2694734.58440752,147.43,109531519,12.71572917,16742.66,44.20853371,660,4815.7,1153,0.4346,164.59,0.177292,26.3333,49.598
2016-02-13,287.647,398156,507,611004,59283834273,171,201779,144116447847,0.00147266,37,28.6969,1221553.6068820937,9.9042,3.58,1.45,1654386.21,4314.02699643,1016270455.98,2650057.25305777,150.865,109733298,12.24779923,14966.46,39.02699643,613,4696.91,1180,0.4342,166.51,0.174304,26.2976,49.7094
2016-02-14,279.503,398312,554,632229,59382461950,156,184889,144116447847,0.00135485,35,25.5316,1210727.4042110615,9.90062,4.01,1.48,1537909.61,3934.98352231,1009147519.54,2582062.58357108,141.998,109918187,11.84626057,13672.61,34.98352231,589,4629.87,1185,0.4337,169.5,0.169788,26.3208,49.7988
2016-02-15,269.908,398478,513,634045,59487713369,166,189842,144116447847,0.00124319,34,22.3601,1200493.0220960062,9.90281,4.03,1.52,1691073.23,4185.72122093,1160852635.14,2873326.48978313,132.956,110108029,14.41473376,14431.73,35.72122093,648,5823.7,1144,0.4329,174.9,0.188888,26.3255,49.9255
2016-02-16,272.619,398630,564,759323,59603130408,152,220771,144116447847,0.00109243,37,21.9283,1204586.7749420286,9.8991,3.41,1.51,1544505.35,3842.3398497,1557911397.19,3875690.71618597,131.446,110328800,16.69289002,17019.35,42.3398497,611,6710.04,1452,0.4326,173.89,0.254719,26.4443,50.1214
2016-02-17,258.837,398768,610,759357,59707921721,138,216386,144116447847,0.00107437,40,15.9903,1165696.1229048178,9.89445,3.51,1.53,1416840.41,3492.42133863,1601848835.31,3948455.31147359,127.034,110545186,23.15868224,17209.91,42.42133863,548,9395.25,1568,0.4322,175.34,0.259442,26.5767,50.3222
