Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Price Volatility,Bitcoin Core (BTC) Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score
02-03-2015,1071.7,345755,619,393731,31821951309,140,117857.07,88080,46684376317,0.00105784,25,3.58377,336168.9479,11.4501,3576700241,5.91,2,904575.54,3513.869951,13893875,337526909.3,1311140.54,56.5668706,257.43,16.8794,61124180,13.10969364,3570.54,13.86995052,796,3374.83,629,0.7821,201.34,0.0943692,6.68316,20.797,182.68,0.1594,1.1184,20.76,13.04,81.84,3336.285,9601.36,2117.39,-0.570865,51,0
03-03-2015,1099.99,345913,546,414736,31887479519,158,124124.16,107182,46684376317,0.00081801,24,5.62924,341473.3889,11.4487,3774649270,5.04,2.11,1077091.43,3965.726912,13897825,522168683,1922565.107,56.44017554,271.6,16.759,61231362,18.51233737,4271.43,15.72691221,679,5027.95,678,0.7827,212.58,0.138337,6.7196,20.8891,181.87,0.15931,1.1176,20.38,13.86,85.05,3263.053,9605.77,2107.78,-0.563702,51,0
04-03-2015,1114.18,346071,536,404304,31951359537,158,127903.19,110646,46684376317,0.0014446,24,8.07555,351087.6882,11.4471,3897362621,5.02,2.18,1111754.34,3965.594237,13901775,302628255,1079465.864,56.99733622,280.35,22.6683,61342008,9.8265974,4371.84,15.59423702,638,2754.89,700,0.784,219.79,0.0776506,6.71086,20.8834,180.78,0.15954,1.1078,20.04,14.23,84.1,3279.533,9621.73,2098.53,-0.55722,52,0
05-03-2015,1086.74,346211,600,402945,32007771854,140,124899.25,98962,46684376317,0.0016064,26,5.21626,344788.6645,11.4403,3812548300,5.55,2.13,963631.8,3514.595505,13905275,249111399.1,908568.8201,55.72674777,274.18,19.9947,61440970,9.35328111,4001.8,14.59550501,666,2564.48,707,0.7842,215.01,0.0653409,6.69547,20.8714,181.17,0.15968,1.103,20.08,14.04,81.26,3248.476,9595.09,2101.04,-0.551418,51,0
06-03-2015,1046.1,346343,650,462584,32068832903,132,124818.35,97656,46684376317,0.00140251,24,-1.08366,338821.1684,11.4282,3817347495,5.63,2.14,909777.41,3314.790526,13908575,289434809.3,1054560.99,55.07410766,274.46,17.1167,61538626,10.50521068,4059.41,14.79052555,703,2883.26,740,0.786,215.73,0.075822,6.68909,20.8929,178.4,0.15963,1.0844,18.58,15.2,86.88,3241.188,9645.77,2071.26,-0.546294,62,0
07-03-2015,1057.52,346491,585,391392,32126758848,148,124095.17,93809,46684376317,0.00199325,28,-2.54861,337495.0581,11.4208,3802085635,5.86,2.14,1015641.03,3716.34906,13912275,224153860.1,820205.1303,54.41902272,273.29,19.1326,61632435,9.50549825,4468.03,16.34905981,725,2597.76,634,0.7878,215.3,0.0589567,6.70288,20.9021,178.4,0.15963,1.0844,18.58,15.2,86.88,3241.188,9645.77,2071.26,-0.546294,62,0
08-03-2015,1030.04,346631,615,387377,32180991614,140,124932.89,91274,46684376317,0.00112233,24,-1.11757,336832.003,11.4113,3834213486,6.09,2.15,967945.68,3513.031891,13915775,319927537.6,1161135.04,52.22153281,275.53,23.2456,61723709,18.43977584,3590.68,13.03189139,677,5080.71,652,0.7856,216.46,0.0834411,6.7254,20.8021,178.4,0.15963,1.0844,18.58,15.2,86.88,3241.188,9645.77,2071.26,-0.546294,53,0
09-03-2015,1011.21,346787,555,361708,32237418034,156,124522.79,90190,47427554951,0.00060175,24,-1.0222,342959.7588,11.4026,3828328215,6.15,2.14,1076354.99,3913.591223,13919675,621183930.1,2258604.262,52.28953177,275.03,21.4416,61813899,39.97947405,3737.99,13.59122266,721,10995.55,578,0.7835,215.49,0.162261,6.76678,20.8428,179.8,0.15972,1.0852,17.91,15.06,85.55,3302.408,9562.98,2079.43,-0.534064,52,0
10-03-2015,997.666,346931,590,446226,32301674602,144,129717.38,106936,47427554951,0.00138996,25,-1.4347,339078.3557,11.3982,3995979925,5.34,2.23,1037809.05,3616.059395,13923275,331590069.2,1155366.095,53.19304047,287,21.0414,61920835,10.48686078,4609.05,16.05939481,667,3009.73,743,0.7841,225.04,0.0829821,6.76539,20.8549,176.69,0.15974,1.0698,17.67,16.69,91.89,3286.068,9536.53,2044.16,-0.529822,61,0
11-03-2015,975.892,347083,571,390937,32361097051,152,132497.42,102139,47427554951,0.00135113,25,-0.544677,337891.3945,11.3912,4089128491,5.74,2.28,1120041.46,3814.725183,13927075,319983802.4,1089825.968,52.77451358,293.61,17.4028,62022974,12.22054028,4323.46,14.72518342,682,3588.07,672,0.7855,230.63,0.0782534,6.74685,20.8178,176.35,0.1597,1.0547,18.2,16.87,97.28,3290.9,9523.18,2040.24,-0.525345,59,0
12-03-2015,969.272,347237,553,426797,32426823774,154,132918.61,103459,47427554951,0.00176784,24,1.06332,343345.5398,11.3815,4110458731,5.69,2.3,1140642.64,3865.798962,13930925,263687109.4,893672.8442,51.86223903,295.06,19.0628,62126433,9.08211949,4661.64,15.79896189,714,2679.77,672,0.788,232.51,0.0641514,6.75045,20.8058,178.97,0.15962,1.0635,18.07,15.42,89.48,3349.323,9596,2065.95,-0.520629,52,0
13-03-2015,963.708,347368,663,435726,32483903943,131,132545.32,93612,47427554951,0.00128607,24,1.97271,343705.3855,11.3716,4106130056,6.33,2.31,969030.82,3288.417337,13934200,307431255.2,1043271.532,51.70927495,294.68,20.9754,62220045,11.09120055,3953.82,13.41733652,708,3268.35,715,0.7903,232.89,0.0748723,6.75483,20.8003,177.56,0.15976,1.0496,18.07,16,93.12,3372.911,9579.35,2053.4,-0.515676,53,0
14-03-2015,980.215,347514,591,377816,32539065067,146,128591.42,97226,47427554951,0.00147325,25,1.84994,343812.8685,11.3712,3990406455,5.9,2.24,1048967.29,3663.874556,13937850,269623663.1,941752.2288,53.41208883,286.3,19.9339,62317271,9.33907416,3972.29,13.87455625,634,2673.78,666,0.7902,226.23,0.067569,6.77112,20.8059,177.56,0.15976,1.0496,18.07,16,93.12,3372.911,9579.35,2053.4,-0.515676,52,0
15-03-2015,958.781,347645,660,402864,32591840283,131,126691.01,91341,47427554951,0.00155754,24,0.501667,341520.4937,11.3606,3937810168,6.23,2.2,928602.23,3287.553035,13941125,227645903.9,805940.3241,53.96248517,282.46,17.3891,62408612,9.76881209,3545.73,12.55303518,617,2759.3,697,0.7873,222.38,0.0578112,6.78202,20.8163,177.56,0.15976,1.0496,18.07,16,93.12,3372.911,9579.35,2053.4,-0.515676,50,0
16-03-2015,935.23,347788,599,344301,32641075321,143,127540.28,83403,47427554951,0.00206869,24,0.289461,337142.0259,11.3512,3970195537,6.94,2.21,1021202.36,3586.815909,13944700,162616981.3,571167.0868,51.45990864,284.71,18.4284,62492015,6.92120799,3364.11,11.81590892,660,1970.54,583,0.784,223.21,0.0409603,6.75802,20.8098,179.78,0.15969,1.0568,18.11,15.61,90.54,3449.305,9512.91,2081.19,-0.499499,54,0.3565
17-03-2015,904.702,347927,621,431766,32701090767,139,129788.89,105729,47427554951,0.00159992,25,-1.7616,335457.9998,11.3431,4047620903,5.46,2.25,1012833.28,3490.24183,13948175,276448970.5,952648.1634,45.11685554,290.19,17.7194,62597744,9.13608131,4423.03,15.24183049,639,2651.2,761,0.7836,227.39,0.0683002,6.7534,20.8451,178.5,0.16,1.0597,17.93,15.66,88.25,3502.847,9539.44,2074.28,-0.49384,52,0
18-03-2015,884.788,348055,661,416815,32754443071,128,127847.49,99828,47427554951,0.00186751,27,-6.75416,327374.6745,11.3362,3993581094,5.74,2.22,920119.62,3214.391695,13951375,220590051.8,770620.2682,42.96234801,286.25,16.835,62697572,7.23841995,4119.62,14.39169527,561,2072,780,0.7829,224.11,0.0552372,6.72727,20.857,180.73,0.16052,1.0864,18.84,13.97,81.22,3577.302,9653.43,2099.5,-0.488067,59,0
19-03-2015,886.817,348208,561,372117,32811377014,153,116618.27,98461,47427554951,0.000957129,26,-5.14831,327037.8692,11.3312,3649145248,5.32,2.03,1004056.75,3839.751992,13955200,403024367.5,1541261.109,53.34512006,261.49,19.226,62796033,16.29629562,3857.5,14.75199154,679,4261.32,644,0.7838,204.96,0.110445,6.754,20.7693,179.66,0.16144,1.066,18.71,14.07,81.61,3582.271,9736.73,2089.27,-0.482179,60,0
20-03-2015,880.535,348346,626,455230,32874198765,138,115355.63,106909,47427554951,0.00151951,26,-2.7819,329395.5058,11.3194,3616546629,4.82,2.01,898138.89,3466.513148,13958650,281559180.4,1086723.457,52.83057871,259.09,20.8217,62902942,13.18683763,4278.39,16.51314794,649,3416.58,775,0.7849,203.36,0.0778542,6.76706,20.7654,180.96,0.16117,1.0821,19.33,13.02,80.49,3617.318,9749.69,2108.1,-0.476173,50,0
21-03-2015,825.438,348481,641,407765,32929247102,135,116230.99,102333,47427554951,0.00197266,29,-3.49765,325690.6484,11.3051,3650092196,5.1,2.03,886510.02,3391.003407,13962025,212083886.5,811245.4059,52.35728253,261.43,21.2111,63005275,7.95679919,4183.77,16.00340687,592,2080.15,758,0.7843,205.04,0.0581049,6.77256,20.7685,180.96,0.16117,1.0821,19.33,13.02,80.49,3617.318,9749.69,2108.1,-0.476173,47,0
22-03-2015,840.545,348632,570,355349,32982904789,151,115136.45,96350,47427554951,0.00208443,26,-1.30785,332426.7528,11.2975,3621611256,5.4,2,982493.39,3788.729709,13965800,170805255.1,658665.9535,52.45658866,259.32,25.1491,63101625,7.16813909,3560.39,13.72970945,602,1858.84,638,0.7815,202.66,0.0471638,6.7486,20.7693,180.96,0.16117,1.0821,19.33,13.02,80.49,3617.318,9749.69,2108.1,-0.476173,47,0
23-03-2015,804.358,348774,604,386425,33037777148,142,118153.4,90151,46717549645,0.0026158,24,-3.37818,331373.9723,11.2783,3722692082,5.97,2.05,949510.27,3563.024019,13969350,132681174.6,497884.2529,52.96638674,266.49,22.0446,63191776,5.47207954,3470.77,13.02401881,684,1458.25,635,0.7792,207.65,0.0356421,6.71134,20.7697,180.85,0.1609,1.0946,19.75,13.41,79.98,3687.728,9758.09,2104.42,-0.457834,49,0
24-03-2015,764.803,348919,595,406189,33096674550,145,117801.09,102477,46717549645,0.00195792,29,-1.89179,332663.7021,11.2655,3718208648,5.18,2.04,969167.74,3642.118523,13972975,232653043.1,874306.8136,52.98467681,266.1,21.8897,63294253,8.37982348,4555.24,17.11852338,629,2229.87,707,0.7783,207.11,0.0625725,6.67997,20.8021,179.83,0.16111,1.0924,19.64,13.62,80.04,3691.41,9731.66,2091.5,-0.452146,49,0
25-03-2015,775.188,349092,498,292376,33147255582,173,110649.56,92815,46717549645,0.00141864,27,2.68023,346947.6573,11.2652,3497819325,5.43,1.92,1085745.81,4338.644613,13977300,240689630.5,961796.7254,56.55953597,250.25,23.9421,63387068,9.00836696,3414.56,13.64461309,611,2254.34,537,0.7785,194.82,0.0688123,6.69374,20.8177,176.92,0.16092,1.097,19.36,15.44,83.52,3660.727,9667.83,2061.05,-0.446735,56,0
26-03-2015,762.836,349254,531,318175,33198799879,162,107913.19,98394,46717549645,0.00148375,31,1.69408,349162.0875,11.2622,3416622500,4.97,1.87,993608.12,4065.998778,13981350,263491439.2,1078247.9,57.2510017,244.37,21.2145,63485462,11.20654228,3909.62,15.99877818,588,2738.54,607,0.7781,190.14,0.0771216,6.70698,20.849,176.48,0.16105,1.0884,19.07,15.8,87.03,3682.095,9619.12,2056.15,-0.441598,52,0
27-03-2015,752.28,349402,584,367855,33253242453,148,109731.84,101586,46717549645,0.00145774,27,2.35042,351783.9119,11.2534,3479899992,4.89,1.91,924295.93,3714.567913,13985050,248664105.1,999333.3001,57.55976254,248.83,20.3683,63587048,10.3053795,3624.93,14.56791258,565,2564.29,686,0.7779,193.56,0.0714583,6.72495,20.8785,176.81,0.16086,1.0889,18.84,15.07,86.5,3691.096,9503.72,2061.02,-0.436736,44,0
28-03-2015,767.528,349573,500,296819,33303998486,171,108827.31,98534,46717549645,0.00140258,27,5.59427,363046.7043,11.2489,3456482421,5.02,1.89,1059681.44,4288.819159,13989325,243436921.5,985255.4699,57.60113097,247.08,22.1146,63685582,9.77492661,3414.44,13.81915901,543,2415.19,576,0.7771,192.01,0.0704301,6.74593,20.8839,176.81,0.16086,1.0889,18.84,15.07,86.5,3691.096,9503.72,2061.02,-0.436736,41,0
29-03-2015,741.391,349721,575,347179,33355380991,148,110628.33,89091,46717549645,0.00200393,25,5.78869,361290.0609,11.2396,3519105857,5.7,1.92,933721.04,3712.756126,13993025,160083908.9,636541.846,57.83200307,251.49,17.4287,63774673,6.94290165,3208.04,12.75612589,673,1746.07,602,0.7756,195.06,0.0454908,6.74085,20.8676,176.81,0.16086,1.0889,18.84,15.07,86.5,3691.096,9503.72,2061.02,-0.436736,46,0
30-03-2015,780.255,349874,551,357333,33410053014,153,107253.08,92048,46717549645,0.00226598,24,8.24502,364939.4555,11.2391,3417330928,5.34,1.86,937085.89,3838.156431,13996850,141751667.8,580592.5363,54.79536225,244.15,18.6148,63866721,6.21008081,3212.14,13.15643078,650,1516.19,602,0.7727,188.65,0.0414812,6.723,20.874,179.39,0.1611,1.0833,18.47,14.51,82.16,3786.568,9521.87,2086.24,-0.422544,58,0.1027
31-03-2015,783.919,350016,607,409738,33468235773,142,107541.2,104273,46717549645,0.00179498,26,8.49172,363944.166,11.2275,3432478068,4.69,1.86,874040.55,3565.038765,14000400,205406034.8,837810.6408,54.65088638,245.17,17.2609,63970994,8.4368846,3687.05,15.03876519,611,2068.47,734,0.7726,189.42,0.059843,6.70454,20.8866,177.58,0.16129,1.0731,18.24,15.29,84.01,3747.899,9586.44,2067.89,-0.416299,50,0.4404
01-04-2015,755.049,350166,576,399183,33528113148,150,107088.83,114827,46717549645,0.00192652,27,8.8397,356313.6138,11.2195,3424154717,4.21,1.86,920884.89,3766.246347,14004150,206191078.9,843282.8061,54.32835365,244.51,14.4348,64085821,7.2773357,3972.39,16.24634701,566,1779.38,766,0.7717,188.69,0.0602178,6.69559,20.8877,176.74,0.16141,1.0763,19.21,15.11,82.82,3810.294,9507.66,2059.69,-0.409089,51,0
02-04-2015,705.063,350298,651,476815,33591052790,132,107162.6,120880,46717549645,0.00156383,27,5.90844,346360.7195,11.2022,3432945846,3.99,1.86,812951.17,3317.08491,14007450,267746930.3,1092487.883,50.5739572,245.08,10.0549,64206701,9.13403459,4187.17,17.08490971,557,2238.57,916,0.7714,189.05,0.0779946,6.73776,20.9115,177.33,0.16128,1.088,18.99,14.67,80.21,3825.784,9600.32,2066.96,-0.402016,46,0
03-04-2015,698.486,350464,520,359762,33650773261,166,109597.57,109922,46717549645,0.0019924,26,6.96335,352332.4561,11.1902,3517191832,4.53,1.9,1045595.41,4165.386866,14011600,193853334.4,772262.5066,49.96418248,251.02,10.1916,64316623,6.75249598,3862.41,15.38686564,574,1695.01,662,0.7711,193.56,0.055117,6.73758,20.9075,177.33,0.16269,1.0969,18.99,14.67,80.21,3863.929,9600.32,2066.96,-0.395077,46,0
04-04-2015,666.715,350610,590,420744,33712201952,146,110668.76,106104,46717549645,0.00200423,25,5.63348,344038.3776,11.1761,3558051518,4.76,1.93,930516.67,3665.327409,14015250,194143591.1,764736.2474,49.76456531,253.87,6.21459,64422727,7.12460201,3891.17,15.32740854,669,1808.72,727,0.7722,196.04,0.0545657,6.72699,20.8999,177.33,0.16269,1.0969,18.99,14.67,80.21,3863.929,9600.32,2066.96,-0.395077,45,0
05-04-2015,650.196,350763,566,329334,33762590097,153,110207.2,87758,46717549645,0.00309507,26,3.99199,345697.1933,11.1688,3548508264,5.83,1.91,971551.15,3838.302582,14019075,108787377.3,429785.7826,49.74782775,253.12,5.97879,64510485,4.75739187,3367.15,13.30258188,592,1204.19,574,0.7698,194.85,0.0306582,6.67999,20.8777,177.33,0.16269,1.0969,18.99,14.67,80.21,3863.929,9600.32,2066.96,-0.395077,48,0
06-04-2015,627.795,350911,581,383802,33819392850,148,112307.64,96669,49446390688,0.00322249,27,4.68729,346906.4362,11.1648,3622223010,5.36,1.95,959647.83,3715.101362,14022775,121046527.7,468609.5301,50.38405495,258.31,6.65383,64607154,4.89274937,3900.83,15.10136188,644,1263.85,653,0.7672,198.18,0.0334188,6.63027,20.8544,178.59,0.16296,1.0922,19.7,14.74,80.3,3863.929,9600.32,2080.62,-0.37489,46,0
07-04-2015,619.333,351037,672,459737,33877319767,126,111259.5,105403,49446390688,0.00217207,27,3.41974,344039.9516,11.1565,3594564059,4.84,1.93,811323.88,3165.771342,14025925,186080563.6,726083.0483,50.29241146,256.28,5.49174,64712557,6.63063309,4041.88,15.77134239,569,1699.3,837,0.767,196.57,0.0517683,6.59579,20.87,178.42,0.16139,1.0814,19.19,14.78,79.7,3961.378,9641.9,2076.33,-0.368155,48,0
08-04-2015,630.8,351189,570,408936,33939477996,152,109711.77,113367,49446390688,0.00196542,26,0.202161,347649.0517,11.1571,3551063695,4.42,1.91,965947.19,3816.31382,14029725,210087848.6,830025.8725,50.41304431,253.11,7.74255,64825924,7.56278375,4129.19,16.31382022,602,1914.22,746,0.7672,194.19,0.0591631,6.56243,20.8898,178.75,0.16122,1.0781,19.09,13.98,84.76,3994.811,9571.97,2081.9,-0.361388,51,0
09-04-2015,631.127,351314,684,456496,33996540004,125,106812.24,109473,49446390688,0.00177425,28,-0.404692,347749.0565,11.1464,3463026723,4.47,1.86,775145.29,3141.037716,14032850,223064419.2,903899.9074,48.23980962,246.78,9.53711,64935397,7.83495002,3957.79,16.03771619,573,1933.51,876,0.7668,189.23,0.0644143,6.52613,20.9174,179.4,0.16124,1.0659,18.91,13.09,80.71,3957.534,9568.04,2091.18,-0.354586,49,0
10-04-2015,621.374,351447,644,443414,34055514094,133,104897.9,116597,49446390688,0.00213615,32,-3.5265,339378.2499,11.1387,3406860396,4.11,1.82,811631.68,3343.901108,14036175,214759362,884802.9085,47.32964701,242.72,9.38646,65051994,7.52304264,4587.68,18.90110829,608,1825.99,877,0.7664,186.02,0.0630387,6.49764,20.9329,180.37,0.16106,1.0604,19.45,12.58,78.91,4034.309,9617.7,2102.06,-0.347748,48,0
11-04-2015,625.525,351599,571,363692,34110795347,152,102132.17,109789,49446390688,0.00273767,50,-5.15975,344314.4026,11.1316,3322419684,4.28,1.78,905708.83,3827.369955,14039975,236575571,999727.734,47.60047641,236.64,12.5479,65161783,9.79656873,6476.83,27.3699549,543,2318.26,722,0.7656,181.17,0.0712078,6.4981,20.9369,180.37,0.16106,1.0604,19.45,12.58,78.91,4034.309,9617.7,2102.06,-0.347748,42,0
12-04-2015,628.828,351739,618,393068,34165824808,140,101954.3,100336,49446390688,0.00269841,30,-5.14145,342714.5102,11.1239,3321984011,4.71,1.77,831893.35,3516.775927,14043475,147058581.4,621680.7501,47.61609665,236.55,13.8508,65262119,6.27261696,3968.35,16.77592743,612,1483.79,717,0.7627,180.42,0.0442695,6.45325,20.9228,180.37,0.16106,1.0604,19.45,12.58,78.91,4034.309,9617.7,2102.06,-0.347748,43,-0.1163
13-04-2015,590.906,351867,675,373567,34213641444,128,101344.24,86731,49446390688,0.00289172,29,-8.01442,335691.6719,11.1081,3306727762,5.5,1.75,756617.39,3214.040986,14046675,114302048.1,485544.5739,46.9823071,235.41,11.771,65348850,5.56749559,3305.39,14.04098606,600,1310.64,678,0.7599,178.89,0.0345675,6.41275,20.924,179.64,0.16084,1.0567,19.26,13.94,83.8,4121.714,9666.52,2092.43,-0.327814,48,0
14-04-2015,586.786,352023,550,417189,34278722957,156,97307.38,116446,49446390688,0.00181519,27,-4.86839,346225.9294,11.0965,3181050180,3.84,1.69,886903.74,3917.419349,14050575,217259714.3,959627.7134,48.2848644,226.4,17.6056,65465296,8.50004364,3943.74,17.41934865,582,1924.41,746,0.7601,172.09,0.0682994,6.35319,20.9572,180.18,0.16099,1.0655,19.41,13.67,81.91,4135.565,9642.22,2095.84,-0.322448,49,0
15-04-2015,557.49,352172,580,391599,34337071192,149,94189.23,108900,49446390688,0.00164409,27,-3.12677,345172.5036,11.086,3084356678,4,1.63,820959.61,3740.816595,14054300,211123445.6,962013.3308,48.64746526,219.46,15.3387,65574196,9.21069117,3471.11,15.8165952,618,2021.38,731,0.7599,166.77,0.0684509,6.24617,20.9766,180.88,0.16118,1.0684,19.98,12.84,79.83,4084.163,9540.06,2106.63,-0.317854,45,1.1042
16-04-2015,556.57,352294,713,449817,34391948872,122,95250.84,108099,49446390688,0.00191364,28,-0.647199,344119.0779,11.0752,3124105464,4.08,1.65,681304.51,3065.625054,14057350,181457189.3,816492.0323,48.23329277,222.24,13.1991,65682295,7.39512237,3472.51,15.62505405,546,1643.49,886,0.7599,168.88,0.058084,6.12205,20.9809,180.91,0.16131,1.0761,19.74,12.6,79.78,4194.822,9656.87,2104.99,-0.314033,43,0
17-04-2015,539.903,352432,624,366456,34442519811,138,97274.68,99665,49446390688,0.00121861,28,-1.83283,345874.7874,11.0654,3195176192,4.56,1.69,787170.98,3464.05114,14060800,262015365.3,1153033.644,49.39862772,227.24,12.6651,65781960,11.34186262,3192.98,14.05114033,555,2577.32,722,0.7595,172.59,0.0820044,6.06345,21.0023,177.94,0.16138,1.0806,19.72,13.89,85.97,4287.295,9570.93,2081.18,-0.310981,44,0
18-04-2015,516.342,352558,680,417403,34495112534,126,95527.85,101114,49446390688,0.00127295,27,-2.1199,336745.0976,11.0552,3142589628,4.42,1.66,707097.02,3164.452992,14063950,253699748.3,1135375.915,39.56755127,223.45,9.45354,65883074,11.03010248,3229.52,14.45299191,560,2464.68,802,0.7587,169.53,0.0807305,6.06562,21.0192,177.94,0.16138,1.0806,19.72,13.89,85.97,4287.295,9570.93,2081.18,-0.310981,44,0.0258
19-04-2015,510.332,352704,594,368279,34548881296,146,94964.17,97726,49446390688,0.00171643,25,-1.98013,338851.9491,11.0492,3128915592,4.56,1.64,814784.37,3663.269335,14067600,171945086.3,773064.8605,39.54183535,222.42,9.06011,65980800,8.3754242,2951.37,13.26933489,670,1862.86,669,0.7561,168.17,0.0549545,6.04903,21.0144,177.94,0.16138,1.0806,19.72,13.89,85.97,4287.295,9570.93,2081.18,-0.310981,46,1.9748
20-04-2015,510.044,352849,592,375687,34603355922,145,95086.41,93562,47610564513,0.00124074,24,-1.14597,342930.9881,11.0388,3137883175,4.79,1.64,811349.24,3638.337392,14071225,239712401.8,1074943.506,39.31776105,223,10.1516,66074362,10.41748422,2974.24,13.33739209,652,2323.1,645,0.7536,168.05,0.076394,6.05155,21.0532,180.03,0.16131,1.0738,19.83,13.3,81.48,4217.078,9552.85,2100.4,-0.307469,44,0
21-04-2015,504.287,353003,560,390140,34663437534,154,95394.63,116630,47610564513,0.00134248,28,-1.11003,340220.9972,11.0317,3153520554,3.79,1.65,866398.39,3866.986775,14075075,283492359.8,1265308.457,39.45616189,224.05,10.2766,66190992,10.79603129,3805.89,16.98677509,549,2418.85,757,0.7531,168.73,0.0898983,6.03851,21.1076,179.26,0.16126,1.0736,19.97,13.25,81.29,4293.623,9533.98,2097.29,-0.309547,49,2.0907
