,ADS_Index
24/03/1900,-0.523388
24/03/1900,-0.533717
24/03/1900,-0.542913
24/03/1900,-0.550978
24/03/1900,-0.557914
24/03/1900,-0.563723
24/03/1900,-0.568409
24/03/1900,-0.571971
24/03/1900,-0.574715
24/03/1900,-0.576642
24/03/1900,-0.577753
24/03/1900,-0.578049
24/03/1900,-0.577528
24/03/1900,-0.576191
24/03/1900,-0.574037
24/03/1900,-0.570797
24/03/1900,-0.566467
24/03/1900,-0.561048
24/03/1900,-0.554537
24/03/1900,-0.546932
24/03/1900,-0.538232
24/03/1900,-0.528433
24/03/1900,-0.517738
24/03/1900,-0.506143
24/03/1900,-0.493645
24/03/1900,-0.480239
24/03/1900,-0.465923
24/03/1900,-0.452477
24/03/1900,-0.439898
24/03/1900,-0.428703
24/03/1900,-0.41889
24/03/1900,-0.410454
24/03/1900,-0.403394
24/03/1900,-0.397708
24/03/1900,-0.393392
24/03/1900,-0.390448
24/03/1900,-0.388705
24/03/1900,-0.388163
24/03/1900,-0.388823
24/03/1900,-0.390684
24/03/1900,-0.393747
24/03/1900,-0.398013
24/03/1900,-0.403483
24/03/1900,-0.409815
24/03/1900,-0.417012
24/03/1900,-0.425074
24/03/1900,-0.434006
24/03/1900,-0.443808
24/03/1900,-0.454486
24/03/1900,-0.466041
24/03/1900,-0.477727
24/03/1900,-0.489548
24/03/1900,-0.501508
24/03/1900,-0.51361
24/03/1900,-0.525857
24/03/1900,-0.538254
24/03/1900,-0.550804
24/03/1900,-0.561454
24/03/1900,-0.570204
24/03/1900,-0.57706
24/03/1900,-0.582022
24/03/1900,-0.585093
24/03/1900,-0.586272
24/03/1900,-0.585561
24/03/1900,-0.58388
24/03/1900,-0.581228
24/03/1900,-0.577604
24/03/1900,-0.573007
24/03/1900,-0.567436
24/03/1900,-0.560889
24/03/1900,-0.553364
24/03/1900,-0.544955
24/03/1900,-0.535658
24/03/1900,-0.525472
24/03/1900,-0.514393
24/03/1900,-0.502418
24/03/1900,-0.489543
24/03/1900,-0.475764
24/03/1900,-0.460724
24/03/1900,-0.444419
24/03/1900,-0.426845
24/03/1900,-0.407995
24/03/1900,-0.387864
24/03/1900,-0.366445
24/03/1900,-0.343733
24/03/1900,-0.319439
24/03/1900,-0.293556
24/03/1900,-0.266075
24/03/1900,-0.239516
24/03/1900,-0.21387
24/03/1900,-0.18913
24/03/1900,-0.165287
24/03/1900,-0.142045
24/03/1900,-0.119396
24/03/1900,-0.0973339
24/03/1900,-0.075851
24/03/1900,-0.0549412
24/03/1900,-0.034598
24/03/1900,-0.0148154
24/03/1900,0.00354962
24/03/1900,0.0205025
24/03/1900,0.0360484
24/03/1900,0.0501921
24/03/1900,0.062938
24/03/1900,0.0742899
24/03/1900,0.0842513
24/03/1900,0.0933969
24/03/1900,0.10173
24/03/1900,0.109252
24/03/1900,0.115967
24/03/1900,0.121875
24/03/1900,0.126979
24/03/1900,0.131281
24/03/1900,0.13443
24/03/1900,0.136427
24/03/1900,0.137274
24/03/1900,0.136969
24/03/1900,0.135513
24/03/1900,0.133383
24/03/1900,0.130577
24/03/1900,0.127261
24/03/1900,0.123434
24/03/1900,0.119096
24/03/1900,0.114244
24/03/1900,0.108877
24/03/1900,0.102994
24/03/1900,0.0965925
24/03/1900,0.0901515
24/03/1900,0.0836689
24/03/1900,0.0771427
24/03/1900,0.0705709
24/03/1900,0.0639515
24/03/1900,0.0572825
24/03/1900,0.0505619
24/03/1900,0.0436142
24/03/1900,0.0364373
24/03/1900,0.0290289
24/03/1900,0.021387
24/03/1900,0.013509
24/03/1900,0.00539268
24/03/1900,-0.00296454
24/03/1900,-0.0116562
24/03/1900,-0.0206849
24/03/1900,-0.0300534
24/03/1900,-0.0397647
24/03/1900,-0.0498216
24/03/1900,-0.0602272
24/03/1900,-0.0709847
24/03/1900,-0.082237
24/03/1900,-0.0929278
24/03/1900,-0.10306
24/03/1900,-0.112637
24/03/1900,-0.121662
24/03/1900,-0.130138
24/03/1900,-0.138066
24/03/1900,-0.145458
24/03/1900,-0.152316
24/03/1900,-0.158641
24/03/1900,-0.164437
24/03/1900,-0.169704
24/03/1900,-0.174445
24/03/1900,-0.17866
24/03/1900,-0.182312
24/03/1900,-0.185401
24/03/1900,-0.187929
24/03/1900,-0.189896
24/03/1900,-0.191303
24/03/1900,-0.19215
24/03/1900,-0.192437
24/03/1900,-0.192299
24/03/1900,-0.191736
24/03/1900,-0.190747
24/03/1900,-0.189332
24/03/1900,-0.18749
24/03/1900,-0.185221
24/03/1900,-0.182525
24/03/1900,-0.179446
24/03/1900,-0.175985
24/03/1900,-0.172139
24/03/1900,-0.167907
24/03/1900,-0.164079
24/03/1900,-0.160652
24/03/1900,-0.157627
24/03/1900,-0.155049
24/03/1900,-0.152918
24/03/1900,-0.151232
24/03/1900,-0.149992
24/03/1900,-0.149197
24/03/1900,-0.148847
24/03/1900,-0.148942
24/03/1900,-0.149355
24/03/1900,-0.150085
24/03/1900,-0.151134
24/03/1900,-0.152501
24/03/1900,-0.154187
24/03/1900,-0.156193
24/03/1900,-0.158518
24/03/1900,-0.161214
24/03/1900,-0.16428
24/03/1900,-0.167718
24/03/1900,-0.171529
24/03/1900,-0.175713
24/03/1900,-0.180273
24/03/1900,-0.185209
24/03/1900,-0.190488
24/03/1900,-0.196109
24/03/1900,-0.202076
24/03/1900,-0.208389
24/03/1900,-0.215052
24/03/1900,-0.222065
24/03/1900,-0.229264
24/03/1900,-0.236348
24/03/1900,-0.243318
24/03/1900,-0.250178
24/03/1900,-0.256929
24/03/1900,-0.263574
24/03/1900,-0.270113
24/03/1900,-0.27655
24/03/1900,-0.282529
24/03/1900,-0.288052
24/03/1900,-0.29312
24/03/1900,-0.297734
24/03/1900,-0.301897
24/03/1900,-0.30561
24/03/1900,-0.308873
24/03/1900,-0.312565
24/03/1900,-0.316685
24/03/1900,-0.321237
24/03/1900,-0.32622
24/03/1900,-0.331637
24/03/1900,-0.337489
24/03/1900,-0.343778
24/03/1900,-0.349808
24/03/1900,-0.355581
24/03/1900,-0.361098
24/03/1900,-0.366361
24/03/1900,-0.371372
24/03/1900,-0.376132
24/03/1900,-0.380643
24/03/1900,-0.385966
24/03/1900,-0.392104
24/03/1900,-0.397446
24/03/1900,-0.401994
24/03/1900,-0.40575
24/03/1900,-0.408714
24/03/1900,-0.410888
24/03/1900,-0.412428
24/03/1900,-0.413334
24/03/1900,-0.413606
24/03/1900,-0.413245
24/03/1900,-0.41225
24/03/1900,-0.410621
24/03/1900,-0.408357
24/03/1900,-0.404055
24/03/1900,-0.397712
24/03/1900,-0.389328
24/03/1900,-0.378899
24/03/1900,-0.366422
24/03/1900,-0.351894
24/03/1900,-0.335309
24/03/1900,-0.316854
24/03/1900,-0.296521
24/03/1900,-0.274306
24/03/1900,-0.250201
24/03/1900,-0.224199
24/03/1900,-0.196291
24/03/1900,-0.16647
24/03/1900,-0.135402
24/03/1900,-0.103077
24/03/1900,-0.0694851
24/03/1900,-0.0346165
24/03/1900,-0.00204585
24/03/1900,0.0282366
24/03/1900,0.0562403
24/03/1900,0.0824778
24/03/1900,0.106957
24/03/1900,0.129686
24/03/1900,0.150671
24/03/1900,0.169919
24/03/1900,0.187436
24/03/1900,0.203227
24/03/1900,0.217493
24/03/1900,0.23024
24/03/1900,0.241471
24/03/1900,0.251189
24/03/1900,0.259398
24/03/1900,0.2661
24/03/1900,0.271297
24/03/1900,0.274516
24/03/1900,0.275757
24/03/1900,0.275022
24/03/1900,0.272309
24/03/1900,0.267618
24/03/1900,0.260948
24/03/1900,0.252297
24/03/1900,0.241204
24/03/1900,0.227667
24/03/1900,0.211682
24/03/1900,0.193243
24/03/1900,0.172346
24/03/1900,0.148983
24/03/1900,0.123147
24/03/1900,0.0979825
24/03/1900,0.0734817
24/03/1900,0.0496369
24/03/1900,0.026441
24/03/1900,0.00388668
24/03/1900,-0.0180328
24/03/1900,-0.0393241
24/03/1900,-0.0602781
24/03/1900,-0.0809012
24/03/1900,-0.1012
24/03/1900,-0.12118
24/03/1900,-0.140847
24/03/1900,-0.160209
24/03/1900,-0.179269
24/03/1900,-0.197391
24/03/1900,-0.214577
24/03/1900,-0.230835
24/03/1900,-0.246169
24/03/1900,-0.260584
24/03/1900,-0.274083
24/03/1900,-0.286672
24/03/1900,-0.299198
24/03/1900,-0.311664
24/03/1900,-0.324076
24/03/1900,-0.336435
24/03/1900,-0.348747
24/03/1900,-0.361015
24/03/1900,-0.373242
24/03/1900,-0.385545
24/03/1900,-0.397926
24/03/1900,-0.410389
24/03/1900,-0.422007
24/03/1900,-0.432783
24/03/1900,-0.44272
24/03/1900,-0.451821
24/03/1900,-0.459489
24/03/1900,-0.465724
24/03/1900,-0.47053
24/03/1900,-0.473907
24/03/1900,-0.475857
24/03/1900,-0.47638
24/03/1900,-0.475477
24/03/1900,-0.473097
24/03/1900,-0.46924
24/03/1900,-0.463906
24/03/1900,-0.457091
24/03/1900,-0.448795
24/03/1900,-0.439014
24/03/1900,-0.427746
24/03/1900,-0.415863
24/03/1900,-0.403361
24/03/1900,-0.390237
24/03/1900,-0.376487
24/03/1900,-0.362106
24/03/1900,-0.347091
24/03/1900,-0.331436
24/03/1900,-0.313764
24/03/1900,-0.294069
24/03/1900,-0.272346
24/03/1900,-0.250533
24/03/1900,-0.228624
24/03/1900,-0.206613
24/03/1900,-0.184493
24/03/1900,-0.163242
24/03/1900,-0.142855
24/03/1900,-0.123325
24/03/1900,-0.104645
24/03/1900,-0.0868112
24/03/1900,-0.0698171
24/03/1900,-0.0536577
24/03/1900,-0.0376567
24/03/1900,-0.021809
24/03/1900,-0.00610979
24/03/1900,0.00944563
24/03/1900,0.0248621
24/03/1900,0.0401442
24/03/1900,0.0552967
24/03/1900,0.0700792
24/03/1900,0.0844963
24/03/1900,0.0985523
24/03/1900,0.112252
24/03/1900,0.125598
24/03/1900,0.138597
24/03/1900,0.15125
24/03/1900,0.16264
24/03/1900,0.172769
24/03/1900,0.181641
24/03/1900,0.189258
24/03/1900,0.195623
24/03/1900,0.200738
24/03/1900,0.204373
24/03/1900,0.207663
24/03/1900,0.21061
24/03/1900,0.213214
24/03/1900,0.215477
24/03/1900,0.2174
24/03/1900,0.218981
24/03/1900,0.220223
24/03/1900,0.221269
24/03/1900,0.222118
24/03/1900,0.22277
24/03/1900,0.223227
24/03/1900,0.223487
24/03/1900,0.223552
24/03/1900,0.223422
24/03/1900,0.223018
24/03/1900,0.22234
24/03/1900,0.22139
24/03/1900,0.220166
24/03/1900,0.218667
24/03/1900,0.216894
24/03/1900,0.214846
24/03/1900,0.211951
24/03/1900,0.208207
24/03/1900,0.203614
24/03/1900,0.198171
24/03/1900,0.191874
24/03/1900,0.184724
24/03/1900,0.176717
24/03/1900,0.168149
24/03/1900,0.159664
24/03/1900,0.151262
24/03/1900,0.142938
24/03/1900,0.134691
24/03/1900,0.126518
24/03/1900,0.118416
24/03/1900,0.110378
24/03/1900,0.102401
24/03/1900,0.0944817
24/03/1900,0.0866189
24/03/1900,0.0788099
24/03/1900,0.071052
24/03/1900,0.0633432
24/03/1900,0.0557201
24/03/1900,0.0481804
24/03/1900,0.040722
24/03/1900,0.0333424
24/03/1900,0.0260394
24/03/1900,0.0188109
24/03/1900,0.0116545
24/03/1900,0.00523287
24/03/1900,-0.000456058
24/03/1900,-0.005414
24/03/1900,-0.00964245
24/03/1900,-0.0131427
24/03/1900,-0.0159159
24/03/1900,-0.0179628
24/03/1900,-0.0201096
24/03/1900,-0.0223571
24/03/1900,-0.024706
24/03/1900,-0.0271569
24/03/1900,-0.0296344
24/03/1900,-0.0321392
24/03/1900,-0.0346721
24/03/1900,-0.0374168
24/03/1900,-0.0403743
24/03/1900,-0.0435454
24/03/1900,-0.046931
24/03/1900,-0.0505323
24/03/1900,-0.0543503
24/03/1900,-0.0583861
24/03/1900,-0.062207
24/03/1900,-0.0658142
24/03/1900,-0.0692086
24/03/1900,-0.0723915
24/03/1900,-0.0753636
24/03/1900,-0.078126
24/03/1900,-0.0806795
24/03/1900,-0.0832891
24/03/1900,-0.0859555
24/03/1900,-0.0886795
24/03/1900,-0.0914621
24/03/1900,-0.094304
24/03/1900,-0.0972061
24/03/1900,-0.100169
24/03/1900,-0.10271
24/03/1900,-0.104828
24/03/1900,-0.106525
24/03/1900,-0.107801
24/03/1900,-0.108657
24/03/1900,-0.109092
24/03/1900,-0.109346
24/03/1900,-0.109673
24/03/1900,-0.110075
24/03/1900,-0.110552
24/03/1900,-0.111102
24/03/1900,-0.111728
24/03/1900,-0.112428
24/03/1900,-0.113203
24/03/1900,-0.114807
24/03/1900,-0.117241
24/03/1900,-0.120506
24/03/1900,-0.124602
24/03/1900,-0.12953
24/03/1900,-0.135293
24/03/1900,-0.141892
24/03/1900,-0.148551
24/03/1900,-0.155273
24/03/1900,-0.162059
24/03/1900,-0.168912
24/03/1900,-0.175833
24/03/1900,-0.182825
24/03/1900,-0.18989
24/03/1900,-0.197387
24/03/1900,-0.205319
24/03/1900,-0.213687
24/03/1900,-0.222495
24/03/1900,-0.231745
24/03/1900,-0.24144
24/03/1900,-0.251583
24/03/1900,-0.261612
24/03/1900,-0.271529
24/03/1900,-0.280602
24/03/1900,-0.288834
24/03/1900,-0.296226
24/03/1900,-0.302782
24/03/1900,-0.308502
24/03/1900,-0.314184
24/03/1900,-0.31983
24/03/1900,-0.325441
24/03/1900,-0.331019
24/03/1900,-0.336566
24/03/1900,-0.342082
24/03/1900,-0.347571
24/03/1900,-0.352649
24/03/1900,-0.357319
24/03/1900,-0.36158
24/03/1900,-0.365435
24/03/1900,-0.368885
24/03/1900,-0.371931
24/03/1900,-0.374574
24/03/1900,-0.376727
24/03/1900,-0.378392
24/03/1900,-0.379569
24/03/1900,-0.380258
24/03/1900,-0.38046
24/03/1900,-0.380174
24/03/1900,-0.379401
24/03/1900,-0.375999
24/03/1900,-0.369966
24/03/1900,-0.361302
24/03/1900,-0.350002
24/03/1900,-0.336064
24/03/1900,-0.319312
24/03/1900,-0.299738
24/03/1900,-0.280241
24/03/1900,-0.260812
24/03/1900,-0.241447
24/03/1900,-0.22214
24/03/1900,-0.202884
24/03/1900,-0.183674
24/03/1900,-0.164503
24/03/1900,-0.145462
24/03/1900,-0.126544
24/03/1900,-0.107744
24/03/1900,-0.0890551
24/03/1900,-0.0704725
24/03/1900,-0.0519904
24/03/1900,-0.0336029
24/03/1900,-0.0143339
24/03/1900,0.00582256
24/03/1900,0.0268726
24/03/1900,0.0488228
24/03/1900,0.0716796
24/03/1900,0.0954502
24/03/1900,0.120142
24/03/1900,0.145475
24/03/1900,0.171458
24/03/1900,0.198099
24/03/1900,0.225406
24/03/1900,0.253386
24/03/1900,0.282049
24/03/1900,0.311404
24/03/1900,0.339223
24/03/1900,0.365515
24/03/1900,0.390289
24/03/1900,0.413551
24/03/1900,0.435309
24/03/1900,0.455569
24/03/1900,0.474338
24/03/1900,0.491227
24/03/1900,0.506239
24/03/1900,0.51938
24/03/1900,0.530655
24/03/1900,0.540065
24/03/1900,0.547614
24/03/1900,0.553305
24/03/1900,0.558146
24/03/1900,0.562139
24/03/1900,0.565284
24/03/1900,0.567583
24/03/1900,0.569037
24/03/1900,0.569646
24/03/1900,0.56941
24/03/1900,0.568069
24/03/1900,0.565623
24/03/1900,0.562072
24/03/1900,0.557414
24/03/1900,0.551648
24/03/1900,0.544772
24/03/1900,0.536784
24/03/1900,0.527987
24/03/1900,0.518377
24/03/1900,0.507953
24/03/1900,0.49793
24/03/1900,0.488304
24/03/1900,0.479073
24/03/1900,0.470234
24/03/1900,0.461741
24/03/1900,0.453593
24/03/1900,0.445785
24/03/1900,0.438317
24/03/1900,0.431185
24/03/1900,0.424388
24/03/1900,0.417923
24/03/1900,0.411168
24/03/1900,0.404119
24/03/1900,0.396776
24/03/1900,0.389135
24/03/1900,0.381195
24/03/1900,0.372952
24/03/1900,0.364405
24/03/1900,0.355756
24/03/1900,0.347002
24/03/1900,0.33814
24/03/1900,0.329168
24/03/1900,0.320082
24/03/1900,0.310881
24/03/1900,0.301561
24/03/1900,0.292152
24/03/1900,0.282651
24/03/1900,0.273055
24/03/1900,0.263362
24/03/1900,0.253568
24/03/1900,0.243355
24/03/1900,0.232721
24/03/1900,0.221204
24/03/1900,0.208802
24/03/1900,0.19551
24/03/1900,0.181324
24/03/1900,0.16624
24/03/1900,0.150253
24/03/1900,0.133359
24/03/1900,0.116725
24/03/1900,0.100345
24/03/1900,0.0842147
24/03/1900,0.0683291
24/03/1900,0.0526833
24/03/1900,0.0372726
24/03/1900,0.0220921
24/03/1900,0.00678771
24/03/1900,-0.00864525
24/03/1900,-0.0242115
24/03/1900,-0.0399158
24/03/1900,-0.055763
24/03/1900,-0.0717578
24/03/1900,-0.0879052
24/03/1900,-0.10466
24/03/1900,-0.122028
24/03/1900,-0.140014
24/03/1900,-0.158623
24/03/1900,-0.177861
24/03/1900,-0.197735
24/03/1900,-0.218249
24/03/1900,-0.23912
24/03/1900,-0.258046
24/03/1900,-0.275033
24/03/1900,-0.290087
24/03/1900,-0.303212
24/03/1900,-0.314411
24/03/1900,-0.32369
24/03/1900,-0.332477
24/03/1900,-0.340777
24/03/1900,-0.348592
24/03/1900,-0.355924
24/03/1900,-0.362775
24/03/1900,-0.369148
24/03/1900,-0.375044
24/03/1900,-0.379126
24/03/1900,-0.381396
24/03/1900,-0.381855
24/03/1900,-0.380502
24/03/1900,-0.377336
24/03/1900,-0.372358
24/03/1900,-0.365566
24/03/1900,-0.357259
24/03/1900,-0.347435
24/03/1900,-0.336091
24/03/1900,-0.323223
24/03/1900,-0.308828
24/03/1900,-0.292901
24/03/1900,-0.275438
24/03/1900,-0.25669
24/03/1900,-0.236652
24/03/1900,-0.215318
24/03/1900,-0.192681
24/03/1900,-0.171158
24/03/1900,-0.150742
24/03/1900,-0.131428
24/03/1900,-0.112759
24/03/1900,-0.0947323
24/03/1900,-0.0773407
24/03/1900,-0.0605792
24/03/1900,-0.0444427
24/03/1900,-0.0289263
24/03/1900,-0.0140253
24/03/1900,-3.41E-05
24/03/1900,0.0130516
24/03/1900,0.0252357
24/03/1900,0.036522
24/03/1900,0.046914
24/03/1900,0.0564147
24/03/1900,0.0650271
24/03/1900,0.0728857
24/03/1900,0.0799927
24/03/1900,0.0863505
24/03/1900,0.0919609
24/03/1900,0.0968256
24/03/1900,0.100946
24/03/1900,0.104324
24/03/1900,0.107581
24/03/1900,0.110718
24/03/1900,0.113737
24/03/1900,0.116638
24/03/1900,0.120187
24/03/1900,0.124384
24/03/1900,0.12923
24/03/1900,0.133943
24/03/1900,0.138525
24/03/1900,0.142976
24/03/1900,0.147298
24/03/1900,0.151492
24/03/1900,0.15556
24/03/1900,0.159503
24/03/1900,0.163404
24/03/1900,0.167264
24/03/1900,0.171084
24/03/1900,0.174865
24/03/1900,0.17861
24/03/1900,0.182318
24/03/1900,0.185991
24/03/1900,0.189848
24/03/1900,0.19389
24/03/1900,0.198119
24/03/1900,0.202535
24/03/1900,0.20714
24/03/1900,0.211936
24/03/1900,0.216923
24/03/1900,0.222508
24/03/1900,0.228692
24/03/1900,0.235477
24/03/1900,0.242865
24/03/1900,0.250858
24/03/1900,0.259459
24/03/1900,0.26867
24/03/1900,0.276911
24/03/1900,0.284184
24/03/1900,0.290492
24/03/1900,0.295836
24/03/1900,0.300218
24/03/1900,0.303639
24/03/1900,0.306101
24/03/1900,0.307747
24/03/1900,0.308576
24/03/1900,0.30859
24/03/1900,0.307788
24/03/1900,0.30617
24/03/1900,0.303736
24/03/1900,0.300485
24/03/1900,0.294864
24/03/1900,0.286872
24/03/1900,0.276507
24/03/1900,0.263764
24/03/1900,0.248641
24/03/1900,0.231133
24/03/1900,0.211234
24/03/1900,0.190489
24/03/1900,0.168891
24/03/1900,0.146435
24/03/1900,0.123113
24/03/1900,0.0989187
24/03/1900,0.0738438
24/03/1900,0.047881
24/03/1900,0.0207901
24/03/1900,-0.0074371
24/03/1900,-0.0342392
24/03/1900,-0.0596242
24/03/1900,-0.0836001
24/03/1900,-0.106174
24/03/1900,-0.127353
24/03/1900,-0.146622
24/03/1900,-0.163986
24/03/1900,-0.179451
24/03/1900,-0.193022
24/03/1900,-0.204703
24/03/1900,-0.214498
24/03/1900,-0.222408
24/03/1900,-0.228646
24/03/1900,-0.233213
24/03/1900,-0.23611
24/03/1900,-0.237339
24/03/1900,-0.2369
24/03/1900,-0.234792
24/03/1900,-0.231015
24/03/1900,-0.226352
24/03/1900,-0.220801
24/03/1900,-0.214361
24/03/1900,-0.20703
24/03/1900,-0.198805
24/03/1900,-0.189684
24/03/1900,-0.179665
24/03/1900,-0.16821
24/03/1900,-0.155315
24/03/1900,-0.140977
24/03/1900,-0.125192
24/03/1900,-0.107955
24/03/1900,-0.0914712
24/03/1900,-0.0757368
24/03/1900,-0.0609054
24/03/1900,-0.0469726
24/03/1900,-0.033934
24/03/1900,-0.0217857
24/03/1900,-0.010524
24/03/1900,-0.000145415
24/03/1900,0.0093532
24/03/1900,0.0178506
24/03/1900,0.0253494
24/03/1900,0.0318519
24/03/1900,0.0373601
24/03/1900,0.0418756
24/03/1900,0.0453998
24/03/1900,0.0479339
24/03/1900,0.0497898
24/03/1900,0.0509683
24/03/1900,0.0514696
24/03/1900,0.051294
24/03/1900,0.0504413
24/03/1900,0.0489113
24/03/1900,0.0467036
24/03/1900,0.0439557
24/03/1900,0.040667
24/03/1900,0.0368363
24/03/1900,0.0324625
24/03/1900,0.0275443
24/03/1900,0.0220802
24/03/1900,0.0160684
24/03/1900,0.0105217
24/03/1900,0.0054382
24/03/1900,0.000816498
24/03/1900,-0.00334486
24/03/1900,-0.00704716
24/03/1900,-0.0102915
24/03/1900,-0.0130789
24/03/1900,-0.0156027
24/03/1900,-0.0178637
24/03/1900,-0.0198625
24/03/1900,-0.0215998
24/03/1900,-0.0230762
24/03/1900,-0.0242919
24/03/1900,-0.0252475
24/03/1900,-0.0251594
24/03/1900,-0.0240276
24/03/1900,-0.0218517
24/03/1900,-0.018631
24/03/1900,-0.0143647
24/03/1900,-0.00905137
24/03/1900,-0.00268939
24/03/1900,0.00442344
24/03/1900,0.0122893
24/03/1900,0.0209106
24/03/1900,0.0302899
24/03/1900,0.0404302
24/03/1900,0.0513344
24/03/1900,0.063006
24/03/1900,0.075812
24/03/1900,0.0897561
24/03/1900,0.104843
24/03/1900,0.11899
24/03/1900,0.132203
24/03/1900,0.144485
24/03/1900,0.15584
24/03/1900,0.165843
24/03/1900,0.174498
24/03/1900,0.181807
24/03/1900,0.187773
24/03/1900,0.192397
24/03/1900,0.19568
24/03/1900,0.197624
24/03/1900,0.198271
24/03/1900,0.19762
24/03/1900,0.195671
24/03/1900,0.192424
24/03/1900,0.187877
24/03/1900,0.18203
24/03/1900,0.17488
24/03/1900,0.166727
24/03/1900,0.157568
24/03/1900,0.147401
24/03/1900,0.136223
24/03/1900,0.12403
24/03/1900,0.110819
24/03/1900,0.0965843
24/03/1900,0.0805144
24/03/1900,0.0626038
24/03/1900,0.042847
24/03/1900,0.0212382
24/03/1900,-0.00222939
24/03/1900,-0.0275629
24/03/1900,-0.0527187
24/03/1900,-0.0768525
24/03/1900,-0.0999717
24/03/1900,-0.122083
24/03/1900,-0.143194
24/03/1900,-0.163311
24/03/1900,-0.182439
24/03/1900,-0.200584
24/03/1900,-0.218162
24/03/1900,-0.235177
24/03/1900,-0.251634
24/03/1900,-0.267538
24/03/1900,-0.282894
24/03/1900,-0.297708
24/03/1900,-0.311983
24/03/1900,-0.325606
24/03/1900,-0.338581
24/03/1900,-0.350914
24/03/1900,-0.362606
24/03/1900,-0.373663
24/03/1900,-0.384086
24/03/1900,-0.39388
24/03/1900,-0.402744
24/03/1900,-0.410681
24/03/1900,-0.417692
24/03/1900,-0.423781
24/03/1900,-0.42895
24/03/1900,-0.433198
24/03/1900,-0.436529
24/03/1900,-0.439249
24/03/1900,-0.441935
24/03/1900,-0.444587
24/03/1900,-0.447207
24/03/1900,-0.449795
24/03/1900,-0.452352
24/03/1900,-0.454879
24/03/1900,-0.457513
24/03/1900,-0.460254
24/03/1900,-0.463103
24/03/1900,-0.466061
24/03/1900,-0.469128
24/03/1900,-0.472307
24/03/1900,-0.475598
24/03/1900,-0.478518
24/03/1900,-0.481068
24/03/1900,-0.48325
24/03/1900,-0.485064
24/03/1900,-0.48651
24/03/1900,-0.487589
24/03/1900,-0.488301
24/03/1900,-0.489038
24/03/1900,-0.4898
24/03/1900,-0.490586
24/03/1900,-0.491397
24/03/1900,-0.492234
24/03/1900,-0.493097
24/03/1900,-0.493985
24/03/1900,-0.494768
24/03/1900,-0.495445
24/03/1900,-0.496018
24/03/1900,-0.496486
24/03/1900,-0.496478
24/03/1900,-0.495994
24/03/1900,-0.495033
24/03/1900,-0.493637
24/03/1900,-0.491806
24/03/1900,-0.489537
24/03/1900,-0.486832
24/03/1900,-0.483689
24/03/1900,-0.480107
24/03/1900,-0.476084
24/03/1900,-0.471393
24/03/1900,-0.466032
24/03/1900,-0.459999
24/03/1900,-0.453292
24/03/1900,-0.44591
24/03/1900,-0.437849
24/03/1900,-0.429108
24/03/1900,-0.419491
24/03/1900,-0.408993
24/03/1900,-0.397613
24/03/1900,-0.385346
24/03/1900,-0.37219
24/03/1900,-0.358139
24/03/1900,-0.343189
24/03/1900,-0.327934
24/03/1900,-0.312369
24/03/1900,-0.29649
24/03/1900,-0.28029
24/03/1900,-0.263766
24/03/1900,-0.246912
24/03/1900,-0.230926
24/03/1900,-0.216998
24/03/1900,-0.205124
24/03/1900,-0.195301
24/03/1900,-0.187525
24/03/1900,-0.181793
24/03/1900,-0.178105
24/03/1900,-0.176458
24/03/1900,-0.175067
24/03/1900,-0.17393
24/03/1900,-0.173046
24/03/1900,-0.172417
24/03/1900,-0.172041
24/03/1900,-0.171918
24/03/1900,-0.172048
24/03/1900,-0.172375
24/03/1900,-0.172897
24/03/1900,-0.173615
24/03/1900,-0.174529
24/03/1900,-0.17564
24/03/1900,-0.176947
24/03/1900,-0.178452
24/03/1900,-0.180319
24/03/1900,-0.18255
24/03/1900,-0.185144
24/03/1900,-0.188103
24/03/1900,-0.191427
24/03/1900,-0.195118
24/03/1900,-0.199177
24/03/1900,-0.204579
24/03/1900,-0.211325
24/03/1900,-0.21866
24/03/1900,-0.226585
24/03/1900,-0.235104
24/03/1900,-0.244219
24/03/1900,-0.253933
24/03/1900,-0.264099
24/03/1900,-0.274719
24/03/1900,-0.285797
24/03/1900,-0.297337
24/03/1900,-0.309341
24/03/1900,-0.321815
24/03/1900,-0.33476
24/03/1900,-0.347985
24/03/1900,-0.361494
24/03/1900,-0.37529
24/03/1900,-0.389377
24/03/1900,-0.403761
24/03/1900,-0.418445
24/03/1900,-0.433434
24/03/1900,-0.447506
24/03/1900,-0.460666
24/03/1900,-0.472916
24/03/1900,-0.484262
24/03/1900,-0.494707
24/03/1900,-0.504253
24/03/1900,-0.512904
24/03/1900,-0.521932
24/03/1900,-0.53134
24/03/1900,-0.541132
24/03/1900,-0.551309
24/03/1900,-0.561876
24/03/1900,-0.571366
24/03/1900,-0.579782
24/03/1900,-0.587144
24/03/1900,-0.593452
24/03/1900,-0.598709
24/03/1900,-0.602917
24/03/1900,-0.606077
24/03/1900,-0.60819
24/03/1900,-0.609256
24/03/1900,-0.609598
24/03/1900,-0.609216
24/03/1900,-0.60811
24/03/1900,-0.606279
24/03/1900,-0.603723
24/03/1900,-0.600442
24/03/1900,-0.596433
24/03/1900,-0.590865
24/03/1900,-0.583736
24/03/1900,-0.575044
24/03/1900,-0.564786
24/03/1900,-0.552959
24/03/1900,-0.539559
24/03/1900,-0.524583
24/03/1900,-0.508406
24/03/1900,-0.491025
24/03/1900,-0.472434
