"Date","Hash Rate","Average Transaction Fees"
"2019-03-12","138.488504454074","0.08384114497982559"
"2019-03-11","139.259346164309","0.08616316311430702"
"2019-03-10","142.069370541774","0.08781106863710254"
"2019-03-09","139.052503034787","0.08861681394200069"
"2019-03-08","142.646384971824","0.09563127993185239"
"2019-03-07","141.955624561301","0.09775881428135826"
"2019-03-06","141.590025243034","0.09818859969079882"
"2019-03-05","141.636781920635","0.09756003775836745"
"2019-03-04","139.476203485556","0.08646281088950512"
"2019-03-03","141.02482751791","0.08730432343969115"
"2019-03-02","142.525037737313","0.08979353330181299"
"2019-03-01","141.264233626206","0.0967001189802697"
"2019-02-28","147.95899025423","0.13567151612178227"
"2019-02-27","147.535698771532","0.11860960471385511"
"2019-02-26","147.548233225137","0.12869284216710833"
"2019-02-25","145.590427728742","0.1258749675618063"
"2019-02-24","148.267805123807","0.11663257220977742"
"2019-02-23","152.167261181759","0.1275131181235092"
"2019-02-22","142.712018187329","0.11814960102435354"
"2019-02-21","144.50411187651","0.11858995134276529"
"2019-02-20","144.105230207186","0.1290845299018445"
"2019-02-19","145.484950797455","1.2004922640880908"
"2019-02-18","136.000656275496","0.13853311367378343"
"2019-02-17","133.50968167416","0.10627477192067587"
"2019-02-16","136.456462954955","0.09663457347230346"
"2019-02-15","132.82812531316","0.10488307739595645"
"2019-02-14","133.28374610822","0.09969418546986716"
"2019-02-13","135.767157664289","0.08757391348682338"
"2019-02-12","140.731465031325","0.08734155670618705"
"2019-02-11","135.542707067222","0.08964564375695681"
"2019-02-10","139.288744051534","0.08886750933358828"
"2019-02-09","134.401376787132","0.08275858702537368"
"2019-02-08","135.154809483648","0.0815316890491179"
"2019-02-07","132.878994102352","0.07296798243804489"
"2019-02-06","132.998856018112","0.0683550489729017"
"2019-02-05","134.191119697227","0.06903745397480204"
"2019-02-04","135.01509454893","0.0679615360776839"
"2019-02-03","132.383443416732","0.06338560547331323"
"2019-02-02","134.751169715058","0.06916850666509439"
"2019-02-01","135.148694514003","0.07664508512790255"
"2019-01-31","140.789486621411","0.0798347346327387"
"2019-01-30","137.81590055295","0.06805300685247219"
"2019-01-29","137.815388258963","0.06050699525794689"
"2019-01-28","147.271706488026","0.06934870748627509"
"2019-01-27","159.060007766933","0.06182086470401813"
"2019-01-26","160.871167529152","0.06747641657472443"
"2019-01-25","166.364665812304","0.07396995175278513"
"2019-01-24","165.183877143532","0.0794137232331244"
"2019-01-23","159.055214955579","0.07501339301142322"
"2019-01-22","168.96988130775","0.09476720561858518"
"2019-01-21","167.526416236438","0.07072832932580962"
"2019-01-20","173.357243063141","0.06712864801717335"
"2019-01-19","173.476212102937","0.07585040700392184"
"2019-01-18","167.320288607267","0.08196031724033333"
"2019-01-17","166.10240737391","0.07820647437906075"
"2019-01-16","167.720642730983","0.10419829573195252"
"2019-01-15","175.744789938485","0.09421653831531279"
"2019-01-14","171.554771517955","0.11290297208457832"
"2019-01-13","170.155157640466","0.06376585064109451"
"2019-01-12","168.355793721484","0.06786426157156238"
"2019-01-11","173.485439985883","0.0763977347506115"
"2019-01-10","172.356757363243","0.07953511258986569"
"2019-01-09","175.546308730797","0.08013625981809953"
"2019-01-08","171.793873239685","0.08430517977728919"
"2019-01-07","175.407798833552","0.09179252255456512"
"2019-01-06","174.326549308663","0.09589864077098341"
"2019-01-05","171.579870752989","0.14925897589343695"
"2019-01-04","166.608668157402","0.10063567675141635"
"2019-01-03","167.335745541485","0.08085983830297082"
"2019-01-02","166.443039624893","0.09070768809342776"
"2019-01-01","162.97415381486","0.09399959978118423"
"2018-12-31","171.623297371615","0.08324182823404983"
"2018-12-30","169.836198082701","0.1699911690959574"
"2018-12-29","168.238279350834","0.08272115232949341"
"2018-12-28","167.640798691882","0.08594576159542976"
"2018-12-27","170.449962437099","0.07057230643500291"
"2018-12-26","174.295517890345","0.11804707810024898"
"2018-12-25","169.665325524238","0.10502792782423695"
"2018-12-24","163.777457584912","0.10047542809862457"
"2018-12-23","156.202600034175","0.08636154753952402"
"2018-12-22","155.51860538381","0.07573757633739187"
"2018-12-21","152.915550472438","0.07560488066298324"
"2018-12-20","151.982131770278","0.08436710645471825"
"2018-12-19","152.598336471539","0.07521478594007604"
"2018-12-18","150.604633509608","0.11934343549380118"
"2018-12-17","152.839127185694","0.06462683450170602"
"2018-12-16","155.388864535668","0.05007773637596121"
"2018-12-15","157.318785133229","0.0508697361117008"
"2018-12-14","154.347722065728","0.08615803321880415"
"2018-12-13","156.605264591044","0.06572365432499423"
"2018-12-12","158.864467069301","0.06139947190858444"
"2018-12-11","162.786715038041","0.06258627253390893"
"2018-12-10","168.745737780033","0.06497030893569822"
"2018-12-09","161.514018582432","0.062414506671139944"
"2018-12-08","160.964857664697","0.057560659391244655"
"2018-12-07","163.215428887761","0.07913869770530578"
"2018-12-06","171.311183441143","0.07748829584618035"
"2018-12-05","167.071928099472","0.11057347907503928"
"2018-12-04","172.435580405375","0.11679172183963296"
"2018-12-03","169.139646494715","0.11753972537954717"
"2018-12-02","170.165151263732","0.12000135757716465"
"2018-12-01","176.124132494993","0.13035914410226365"
"2018-11-30","169.767084546403","0.16578383810236888"
"2018-11-29","171.464887996642","0.15444292045093955"
"2018-11-28","167.398474695764","0.12510956806447024"
"2018-11-27","174.606940433662","0.09324244761776185"
"2018-11-26","189.338653907218","0.09902786044827928"
"2018-11-25","192.822890229891","0.11443511676031716"
"2018-11-24","195.303848708201","0.10306565301619525"
"2018-11-23","195.779223254086","0.1144178804299607"
"2018-11-22","193.500462008173","0.11028018634564066"
"2018-11-21","198.134141964005","0.12264224979847967"
"2018-11-20","204.069488969823","0.1317247762362113"
"2018-11-19","208.096742532903","0.14916946688844268"
"2018-11-18","213.2438735809","0.1658300828889007"
"2018-11-17","213.210343724824","0.13921358714334903"
"2018-11-16","221.054978189658","0.16935890052396757"
"2018-11-15","216.108529117486","0.1982487640344371"
"2018-11-14","215.19327182587","0.17542003145617507"
"2018-11-13","213.962694328426","0.17567572888599892"
"2018-11-12","214.923373873665","0.1616806622957122"
"2018-11-11","218.394458192028","0.10956694731389356"
"2018-11-10","212.216978193342","0.1284637834886958"
"2018-11-09","211.797077859896","0.15626788697240718"
"2018-11-08","215.069432893512","0.20768338004921444"
"2018-11-07","213.547684633239","0.1796216751985796"
"2018-11-06","211.546167486306","0.18574552397611377"
"2018-11-05","210.275971039717","0.17979108386988282"
"2018-11-04","214.518285771464","0.145254248065002"
"2018-11-03","212.496766272378","0.1559234858801994"
"2018-11-02","211.08636611911","0.16166706652297352"
"2018-11-01","215.189927420067","0.13657990746460258"
"2018-10-31","221.491092556589","0.14233212620714641"
"2018-10-30","216.781646006315","0.1359816226954253"
"2018-10-29","215.84365090758","0.1350579670295533"
"2018-10-28","219.971580371983","0.13215291563288722"
"2018-10-27","220.879014390634","0.14234932566099462"
"2018-10-26","217.187797774185","0.174974856660983"
"2018-10-25","221.237120767052","0.2020100609305655"
"2018-10-24","223.07388167946","0.17729614283705747"
"2018-10-23","221.32704963376","0.14723878026326492"
"2018-10-22","218.673479319769","0.139097854471961"
"2018-10-21","221.759199258696","0.13195351738906108"
"2018-10-20","225.149011855453","0.13873367989755303"
"2018-10-19","225.604929684766","0.13805988340550962"
"2018-10-18","230.12336587915","0.12773639128696496"
"2018-10-17","226.314332298216","0.13432176201217214"
"2018-10-16","226.840177531657","0.125725326302688"
"2018-10-15","226.857315430138","0.14933552718183976"
"2018-10-14","230.441568952891","0.11102780618963008"
"2018-10-13","228.530774581758","0.12380481722568833"
"2018-10-12","231.175649778048","0.21343333202177467"
"2018-10-11","228.892460352784","0.15758042799163996"
"2018-10-10","235.21725519181","0.19385020744841142"
"2018-10-09","234.135588706204","0.16333595720420904"
"2018-10-08","236.896328702128","0.18093905574514096"
"2018-10-07","236.595210572551","0.14162816678595716"
"2018-10-06","234.406959021187","0.10896325431164647"
"2018-10-05","231.337374882666","0.16354968382164828"
"2018-10-04","232.008831997591","0.17433097113059412"
"2018-10-03","226.830905371594","0.17421739144056314"
"2018-10-02","229.717982076592","0.2970446843732439"
"2018-10-01","228.645127507416","0.295324672426543"
"2018-09-30","230.7787750032","0.2529432477053838"
"2018-09-29","230.510186583775","0.35268059784408595"
"2018-09-28","231.880136166556","0.2742515585638068"
"2018-09-27","230.760791300972","0.25832563953530724"
"2018-09-26","232.261931143013","0.2331656553790562"
"2018-09-25","227.992340979858","0.21579561568727268"
"2018-09-24","229.653699977196","0.32219957666111426"
"2018-09-23","228.620944102667","0.19331724946969148"
"2018-09-22","229.091363000662","0.21416643004557528"
"2018-09-21","219.201942846611","0.3080974202031891"
"2018-09-20","221.119792230086","0.2221306726367868"
"2018-09-19","224.706031211678","0.2878977244122593"
"2018-09-18","219.688495756234","0.2273384107568185"
"2018-09-17","220.988981879115","0.1571534806423012"
"2018-09-16","221.436593039961","0.17767438465895363"
"2018-09-15","220.35098534727","0.17900635633081796"
"2018-09-14","220.722812660863","0.1615050595460947"
"2018-09-13","211.959920568422","0.20491362423965911"
"2018-09-12","219.197793297867","0.16631521562030432"
"2018-09-11","222.123363199012","0.1694016328525937"
"2018-09-10","223.921019911589","0.15655573318237678"
"2018-09-09","219.210938101049","0.14975382066413798"
"2018-09-08","231.97696896899","0.14639815373769202"
"2018-09-07","232.869908876569","0.18733005398822308"
"2018-09-06","238.042227628032","0.1988318576671377"
"2018-09-05","236.870845086168","0.13536822083526612"
"2018-09-04","234.713707220388","0.22261228723952625"
"2018-09-03","232.078418585871","0.17017115547859818"
"2018-09-02","236.253469470198","0.15729927996167714"
"2018-09-01","233.263706817913","0.16204808442985635"
"2018-08-31","238.818913771003","0.21897002605517465"
"2018-08-30","234.847459052617","0.21135984049366296"
"2018-08-29","235.57997243499","0.28010487967024456"
"2018-08-28","238.304234639936","0.18392604194127624"
"2018-08-27","240.353361991991","0.16563512198954403"
"2018-08-26","245.769497400906","0.4525488903503697"
"2018-08-25","240.10479199335","0.1608693927675472"
"2018-08-24","236.150389351092","0.4988855181924724"
"2018-08-23","233.869336368896","0.27536970142809936"
"2018-08-22","246.303554038379","0.40465383168690855"
"2018-08-21","242.586965178986","0.1751678296257684"
"2018-08-20","239.943988093224","0.16630479475903173"
"2018-08-19","238.098092445583","0.1972438405784231"
"2018-08-18","234.338428605679","0.20806914005504387"
"2018-08-17","235.474224369537","1.003640839290669"
"2018-08-16","236.343800007457","0.2092357107881283"
"2018-08-15","242.200146796536","0.25580214533180257"
"2018-08-14","244.230129884131","0.23985249407811277"
"2018-08-13","237.8771782421","0.21555113423963373"
"2018-08-12","235.795736531728","0.17953987317012735"
"2018-08-11","244.631888362562","0.24921324734974248"
"2018-08-10","245.726480122082","0.8189945031192278"
"2018-08-09","247.498854681999","1.6840009050026072"
"2018-08-08","247.709179433085","1.8029822485874387"
"2018-08-07","242.499540012759","0.7997396445859944"
"2018-08-06","246.449693094132","0.24725856613839317"
"2018-08-05","244.944693996486","0.1525716251924593"
"2018-08-04","247.710838881792","0.22641234848023367"
"2018-08-03","238.112969100474","0.19058940572050453"
"2018-08-02","240.828407666852","0.17597509208585482"
"2018-08-01","238.51984359779","0.41352598400895185"
"2018-07-31","241.849167200002","0.2061575793384192"
"2018-07-30","245.949346383759","0.20651422789654506"
"2018-07-29","247.445700235979","0.19799005306450254"
"2018-07-28","245.898193851946","0.34024162836155714"
"2018-07-27","239.58644814175","0.2160840815021464"
"2018-07-26","239.016674022117","0.24971663174925499"
"2018-07-25","237.388042033475","0.266177236676724"
"2018-07-24","230.550355514216","0.289670628340677"
"2018-07-23","238.572166934394","0.3304835143311757"
"2018-07-22","231.379787393801","0.2489763751181656"
"2018-07-21","224.638320028577","0.44008401999704283"
"2018-07-20","231.640159968137","0.37199590694449014"
"2018-07-19","230.299430685117","0.2753875255628639"
"2018-07-18","231.846235609032","0.30716303469882433"
"2018-07-17","235.329651653222","0.3609050529724731"
"2018-07-16","233.329632551558","0.3954166777283644"
"2018-07-15","240.401580848252","3.5224904906418226"
"2018-07-14","238.046614176893","2.499974797153801"
"2018-07-13","237.418531398825","1.173037273279628"
"2018-07-12","238.768687741443","1.0207017213767076"
"2018-07-11","230.452800662537","0.581527693456674"
"2018-07-10","234.215186077569","0.45971837599134197"
"2018-07-09","239.472361991677","0.7936438525653219"
"2018-07-08","227.715052676006","1.0639872226750706"
"2018-07-07","237.551339471863","2.9927972027719574"
"2018-07-06","237.588181067039","3.425129628288997"
"2018-07-05","239.330472152888","2.2675820363539043"
"2018-07-04","232.249910266823","3.065402117656226"
"2018-07-03","232.365532950164","3.237123409081208"
"2018-07-02","232.814643887435","5.700029262117273"
"2018-07-01","227.094807277669","2.3490336824639586"
"2018-06-30","235.798670270873","1.4262590849601458"
"2018-06-29","225.38846752451","0.23307649441207048"
"2018-06-28","227.192114011679","0.20863839050364685"
"2018-06-27","235.988324967149","0.22226977736839143"
"2018-06-26","223.716137019339","0.22950389832815205"
"2018-06-25","222.789893041512","0.2892484784363474"
"2018-06-24","235.21501095748","0.3482075270130039"
"2018-06-23","232.795706853636","0.24408018856717542"
"2018-06-22","230.965772967199","0.530097286654412"
"2018-06-21","234.996372536243","0.2907712538002826"
"2018-06-20","227.482160292696","0.29176222085041326"
"2018-06-19","230.642694151332","0.32123448057699544"
"2018-06-18","234.104431641545","0.24622513248447064"
"2018-06-17","225.611671461035","0.2375177731109063"
"2018-06-16","223.819482572462","0.4474128669688042"
"2018-06-15","217.961270011867","0.38319042217168847"
"2018-06-14","218.663151928398","0.35365307480853314"
"2018-06-13","217.645406940613","0.2895379398293888"
"2018-06-12","220.438203180988","0.29689967428605124"
"2018-06-11","211.892917628503","0.32586078579949884"
"2018-06-10","212.314648981598","0.296786651045866"
"2018-06-09","214.484503580241","0.34014796706759753"
"2018-06-08","210.162786482889","0.45666244936724354"
"2018-06-07","206.405105067114","0.49023962471237603"
"2018-06-06","206.23499840861","0.649626920499122"
"2018-06-05","209.225010050964","0.49363883973098693"
"2018-06-04","207.369965128435","0.5397901455795796"
"2018-06-03","208.278832186073","0.4510022250589087"
"2018-06-02","208.194602912035","0.46461712251986254"
"2018-06-01","205.168854811765","0.6685412191786962"
"2018-05-31","212.384044496336","0.7420556773273697"
"2018-05-30","206.273323343627","0.5909089607421597"
"2018-05-29","210.511859163796","0.5732744877072776"
"2018-05-28","213.461616972476","0.5145857365386497"
"2018-05-27","209.631977730149","0.40184614120050893"
"2018-05-26","215.398511096714","0.4573375755002878"
"2018-05-25","208.907688811843","0.4972714131569488"
"2018-05-24","207.548724230976","0.532235324665587"
"2018-05-23","212.964530178394","0.5417987778642909"
"2018-05-22","215.450235805087","0.6026478906905666"
"2018-05-21","219.944802398881","0.5943078129097525"
"2018-05-20","216.097414966814","0.5550730123569967"
"2018-05-19","210.798102516247","0.5437943430532477"
"2018-05-18","211.153624577038","0.6234630557217955"
"2018-05-17","216.68174716756","0.6316351293639331"
"2018-05-16","214.734619355162","0.6275069402331989"
"2018-05-15","216.511575505669","0.610627661008273"
"2018-05-14","216.755977435142","0.604750697250804"
"2018-05-13","226.559139163737","0.5008288822623411"
"2018-05-12","224.230485553241","0.43354686411899357"
"2018-05-11","218.64907863561","0.5936980451234257"
"2018-05-10","215.819907944445","0.6261755259053023"
"2018-05-09","216.827992655708","0.4704347967223872"
"2018-05-08","221.913643187806","0.45489948539717"
"2018-05-07","224.723006242291","0.4201179729163656"
"2018-05-06","218.233145645512","0.435285442534387"
"2018-05-05","215.415825287982","0.44066061480286334"
"2018-05-04","208.795678470357","0.4272815162575169"
"2018-05-03","208.134324332907","0.5282130727025128"
"2018-05-02","205.755317549118","0.4152079928767791"
"2018-05-01","202.635327099342","0.4184558626982887"
"2018-04-30","211.792450475728","0.4856988923977813"
"2018-04-29","215.420897576629","0.497318557908791"
"2018-04-28","206.892880745087","0.45687123681403924"
"2018-04-27","208.473760440079","0.4131919804862863"
"2018-04-26","218.176897696322","0.38635687585521866"
"2018-04-25","210.848383934189","0.3501698634251068"
"2018-04-24","207.343088240388","0.4132415760804904"
"2018-04-23","212.671935730746","0.3126698455365064"
"2018-04-22","215.08450844013","0.2966580193993675"
"2018-04-21","215.752510545132","0.282216805229248"
"2018-04-20","203.107734087753","0.3295630413797035"
"2018-04-19","208.362798234848","0.30967087843127794"
"2018-04-18","206.452947804127","0.31470239796503174"
"2018-04-17","211.565607912432","0.2432407608522927"
"2018-04-16","213.810192584462","0.25685299223457936"
"2018-04-15","215.74558650987","0.25132823013670647"
"2018-04-14","214.516293818445","0.26102016082277407"
"2018-04-13","211.535779416857","0.3005538476757255"
"2018-04-12","213.846905861667","0.2699952098417888"
"2018-04-11","217.107126913921","0.23004917267304706"
"2018-04-10","220.416875711553","0.21188282873204853"
"2018-04-09","214.36636614086","0.19973212809258067"
"2018-04-08","223.795899816208","0.18936055925359307"
"2018-04-07","226.624759202395","0.17415177550637556"
"2018-04-06","228.030456596794","0.2011618772214043"
"2018-04-05","220.861570817952","0.26857767358487744"
"2018-04-04","220.902421072034","0.17061115926133189"
"2018-04-03","217.333960674245","0.21350798976106447"
"2018-04-02","225.561468179927","0.1976461285114895"
"2018-04-01","225.564639847431","0.1740641283678905"
"2018-03-31","223.365272782247","0.18980692922044703"
"2018-03-30","220.794456635782","0.21883266133546725"
"2018-03-29","216.246062011809","0.2564443140753333"
"2018-03-28","224.39052914546","0.2823001070503837"
"2018-03-27","224.51833459859","0.27827603277102897"
"2018-03-26","231.687864597185","0.33971321383003156"
"2018-03-25","227.641048510001","0.331332801621165"
"2018-03-24","225.694736363978","0.3261426167067483"
"2018-03-23","226.848728210266","0.35735843191122363"
"2018-03-22","224.568132771111","0.3710813246316178"
"2018-03-21","224.062832998146","0.3536103003742639"
"2018-03-20","226.306024107508","0.3189781009744293"
"2018-03-19","226.806189978023","0.29469300404068877"
"2018-03-18","224.223571589337","0.2862368230617742"
"2018-03-17","221.156797342978","0.28998183947524653"
"2018-03-16","224.276900325795","0.38822889617222084"
"2018-03-15","215.208153472271","0.36750090495700777"
"2018-03-14","212.0814556974","0.38461450116759094"
"2018-03-13","215.620512383055","0.38658144877534956"
"2018-03-12","215.211219909577","0.5276840659317373"
"2018-03-11","217.114640586278","0.426390998236245"
"2018-03-10","216.111293829749","0.46032694692415427"
"2018-03-09","215.428799537277","0.5587536745777857"
"2018-03-08","219.44558765476","0.5478393315638421"
"2018-03-07","218.729463688427","0.5852105150684213"
"2018-03-06","212.663251158676","0.5883416243312677"
"2018-03-05","213.608645893883","0.7172212646942644"
"2018-03-04","213.812046678849","0.7415557753293147"
"2018-03-03","219.709774395719","0.6456897075376541"
"2018-03-02","210.19603654477","0.8435720423103079"
"2018-03-01","211.130525144048","0.7255905718740332"
"2018-02-28","208.37379102357","0.8852655731240606"
"2018-02-27","202.228545186468","0.7110390459662735"
"2018-02-26","203.546425678813","0.6414393462535596"
"2018-02-25","209.969255002257","0.6695663230736536"
"2018-02-24","201.53737514286","0.7132933829905889"
"2018-02-23","203.665814877311","0.7312426866508095"
"2018-02-22","202.625037187645","0.6511758483935924"
"2018-02-21","197.124985377759","0.7327342921052671"
"2018-02-20","197.342378672173","0.7442874805247479"
"2018-02-19","203.290132465259","0.7584464049603611"
"2018-02-18","208.065503877202","0.927480938350848"
"2018-02-17","207.866862875552","0.8573694095445303"
"2018-02-16","206.24948918024","0.8018211019389903"
"2018-02-15","199.745079136574","0.7591388439693793"
"2018-02-14","200.314386120629","0.7917800019922341"
"2018-02-13","205.132131813379","0.7112852921636763"
"2018-02-12","202.553084379551","0.672707733883785"
"2018-02-11","203.372734971481","0.68068500572835"
"2018-02-10","197.688826120017","0.7640838805686695"
"2018-02-09","197.655031365765","0.7765526026153826"
"2018-02-08","196.114850536353","0.7768926686362464"
"2018-02-07","194.19992450935","0.7840007713751684"
"2018-02-06","191.145368722341","0.8223138740366402"
"2018-02-05","194.355581995951","0.6907448769068035"
"2018-02-04","190.328128272481","0.8825295382716531"
"2018-02-03","191.201432267329","1.0468887311395378"
"2018-02-02","184.043379484054","1.1187253974992843"
"2018-02-01","178.354647795521","1.5667607440905766"
"2018-01-31","178.845352278194","1.3353779880273535"
"2018-01-30","176.358357997515","1.2329491616642767"
"2018-01-29","177.755789033078","1.5815492895312193"
"2018-01-28","174.206320110928","1.2130815530559111"
"2018-01-27","172.705414531101","1.0723731753707313"
"2018-01-26","171.079878148833","1.0462846526290446"
"2018-01-25","171.535736804353","1.4009019632690891"
"2018-01-24","169.700035683395","1.4813918157171206"
"2018-01-23","163.811879163118","1.5270146189390645"
"2018-01-22","163.172510943241","1.2202897873673983"
"2018-01-21","159.55180271173","1.3672271904873705"
"2018-01-20","160.672859838259","2.0790608682989284"
"2018-01-19","149.282205965686","1.8424931344291322"
"2018-01-18","146.717171263703","1.8200316901981008"
"2018-01-17","145.567669422814","1.640727622903452"
"2018-01-16","140.749647133424","1.851616675845361"
"2018-01-15","137.458337423558","2.3660316482527413"
"2018-01-14","141.263834590895","2.8165712700173624"
"2018-01-13","133.656082523812","2.822330211806955"
"2018-01-12","131.679180244434","2.61245013891808"
"2018-01-11","130.416536676137","3.0113354015870084"
"2018-01-10","125.733414443027","3.866405819460269"
"2018-01-09","125.088733229398","3.1707900956243606"
"2018-01-08","125.617216361446","2.7486418515734647"
"2018-01-07","124.818797278169","2.7845654886135875"
"2018-01-06","119.055791298298","2.987796972886767"
"2018-01-05","119.500373516827","2.3978249312445903"
"2018-01-04","119.658816762405","1.0467248709649049"
"2018-01-03","122.109163710093","0.9453745284310536"
"2018-01-02","128.089550649587","0.788373046026554"
"2018-01-01","132.723273487665","0.6391987116293326"
"2017-12-31","131.233773849176","0.682874245406068"
"2017-12-30","125.258114232807","0.6108503164149278"
"2017-12-29","125.289579777463","0.6903896540551306"
"2017-12-28","130.652147860559","0.6284288337504566"
"2017-12-27","128.716194449206","0.6704677925896316"
"2017-12-26","129.462668428294","0.6850554105246172"
"2017-12-25","129.442318639037","0.7422165767918367"
"2017-12-24","126.238319379976","0.9304478954025522"
"2017-12-23","123.378968185371","0.9525720498501911"
"2017-12-22","112.898519571849","1.0141426062842787"
"2017-12-21","112.321664156323","1.3025150678919493"
"2017-12-20","110.650112745095","1.3999484556547421"
"2017-12-19","112.619377488189","1.1219739568370228"
"2017-12-18","119.358781773985","0.9301473401811526"
"2017-12-17","117.418149552427","0.9756607801969643"
"2017-12-16","116.325703199799","1.1386104939172135"
"2017-12-15","115.249357163089","1.109381798035765"
"2017-12-14","108.16219742155","1.2695230588927848"
"2017-12-13","105.685299641554","1.114747962019405"
"2017-12-12","102.95910662988","1.22228860026114"
"2017-12-11","104.854114315047","0.9357245490467027"
"2017-12-10","103.684985015986","1.1909356901634809"
"2017-12-09","104.509428767303","1.4524187567168807"
"2017-12-08","104.346122886548","1.3985188484717839"
"2017-12-07","99.3671157070197","1.4669391275915007"
"2017-12-06","93.0125866264087","0.8449710128180852"
"2017-12-05","95.5687193536339","0.7820293164493828"
"2017-12-04","100.478076118898","0.5349378337692658"
"2017-12-03","105.38311619317","0.2725190607784418"
"2017-12-02","110.027601909666","0.2523521321123735"
"2017-12-01","109.709686318314","0.3084110130463281"
"2017-11-30","109.82114071111","0.28312654274446747"
"2017-11-29","107.542912843714","0.28725795584828473"
"2017-11-28","106.374293603035","0.3099072166431442"
"2017-11-27","108.314054830916","0.28967297377310597"
"2017-11-26","110.937699273197","0.30915189291905815"
"2017-11-25","112.097111787174","0.24078153789861073"
"2017-11-24","111.800532330302","0.2810844593528448"
"2017-11-23","108.864341447594","0.28058604297768064"
"2017-11-22","105.703758818619","0.25469000064467184"
"2017-11-21","105.14219570502","0.25080811762146454"
"2017-11-20","106.453718134858","0.2589770956196039"
"2017-11-19","101.724230974354","0.21627882651877042"
"2017-11-18","99.9726031152008","0.19319222464373148"
"2017-11-17","101.262336202578","0.24400972888931677"
"2017-11-16","99.5042817126193","0.23711524188705702"
"2017-11-15","102.8127013911","0.2525045788012716"
"2017-11-14","102.655925816302","0.23590965796020855"
"2017-11-13","104.994311281487","0.22027944772558325"
"2017-11-12","107.4971772437","0.21059238928761811"
"2017-11-11","104.296269610574","0.18674425415987256"
"2017-11-10","104.249850443729","0.19108772026784035"
"2017-11-09","101.857378975286","0.22217142331258505"
"2017-11-08","104.981552205758","0.2450230945032916"
"2017-11-07","101.544093639577","0.19559541207829634"
"2017-11-06","102.873444705313","0.1565453889923744"
"2017-11-05","104.939884863836","0.14190141507822407"
"2017-11-04","100.780856078753","0.15957316142808523"
"2017-11-03","101.962878613893","0.17547029931390654"
"2017-11-02","102.508977772303","0.20096699714630017"
"2017-11-01","107.001857541674","0.203924230797747"
"2017-10-31","106.195314567289","0.19379365610605503"
"2017-10-30","101.715958382518","0.16991864062691203"
"2017-10-29","104.655372220927","0.14937167737084847"
"2017-10-28","106.040932264331","0.14685472990087983"
"2017-10-27","104.392884587288","0.18176991138955198"
"2017-10-26","102.415954282138","0.1746327879583517"
"2017-10-25","106.131269706909","0.18810683603318423"
"2017-10-24","108.247243300173","0.21558347379946885"
"2017-10-23","105.382317005987","0.16435387657014777"
"2017-10-22","107.55463821714","0.1327984476558374"
"2017-10-21","106.037269596029","0.14910549630981074"
"2017-10-20","104.522701263849","0.27342693357816633"
"2017-10-19","105.483531096441","0.17716655502776069"
"2017-10-18","101.734299739261","0.1993644313502006"
"2017-10-17","100.210426135989","0.20156691999017906"
"2017-10-16","101.326021296086","0.27609161612006"
"2017-10-15","100.315271244646","0.39387411407672196"
"2017-10-14","97.4873010874583","0.40652292525607453"
"2017-10-13","101.43149843024","0.4210210666500814"
"2017-10-12","97.7286688377333","0.3514913649085801"
"2017-10-11","101.191949673399","0.8232128301731957"
"2017-10-10","98.3059043526499","0.35589110035798527"
"2017-10-09","97.7743151267973","0.34280375401065827"
"2017-10-08","97.1255459684528","0.3717729932678709"
"2017-10-07","94.3170232315821","0.3384940901121211"
"2017-10-06","96.0291254220148","0.42014637269728583"
"2017-10-05","101.20220752605","0.39275905829963303"
"2017-10-04","96.7407095802861","0.36627335558196583"
"2017-10-03","94.0446032716551","0.3390660174191246"
"2017-10-02","94.0917549253502","0.34560578440601586"
"2017-10-01","94.9838097876945","0.3826794057911177"
"2017-09-30","91.2249816456851","0.3793206983678317"
"2017-09-29","91.7942628166932","0.29539778084226914"
"2017-09-28","95.8252886549484","0.34010084386634726"
"2017-09-27","97.9969797932399","0.42454304803286363"
"2017-09-26","96.6542998771498","0.36409428422656775"
"2017-09-25","95.5793133520287","0.3681431652625095"
"2017-09-24","100.165139480755","0.44601393179471904"
"2017-09-23","98.8831996375674","0.3458407930812501"
"2017-09-22","102.085919690973","0.29722978662251764"
"2017-09-21","101.506842803271","0.26592104934415606"
"2017-09-20","99.2364034411337","0.5755851469872677"
"2017-09-19","99.9695400604929","0.3245727788846618"
"2017-09-18","96.8170696368565","0.32961971729737105"
"2017-09-17","100.448115483794","0.3328211273342113"
"2017-09-16","98.2334641712531","0.45119677327226293"
"2017-09-15","99.1082844803821","0.3733010585197401"
"2017-09-14","96.7568348716705","0.2422362898660654"
"2017-09-13","95.1181205728673","0.35071063613801584"
"2017-09-12","99.1424407673866","0.3774675836309979"
"2017-09-11","95.0975820463822","0.32080476029850735"
"2017-09-10","94.75707573209","0.38304428257391315"
"2017-09-09","95.6881437474321","0.35088564648995174"
"2017-09-08","97.7727062631054","0.5073085051586962"
"2017-09-07","92.553904941936","0.5509316405703912"
"2017-09-06","90.7481072233864","0.5251681520419095"
"2017-09-05","91.9596116074632","0.44557376817212346"
"2017-09-04","91.6784006125064","0.34523411048553926"
"2017-09-03","92.2390728163569","0.34606151024551846"
"2017-09-02","91.4874562525524","0.6456657118273835"
"2017-09-01","91.1417729156556","0.5162123556327441"
"2017-08-31","89.049294009372","0.7456260641837589"
