#NAME?,DIA US Index,CNYUSD Curncy,EURUSD Curncy,GBTC US Equity,ETHE US Equity,LTCN US Equity,CCRIXRP Index,,,,,,
DATES,"px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)",,,,,,
06/05/2020,236.86,0.14075,1.0795,10.75,10.61111111,#N/A,0.2198,,,,,,
07/05/2020,238.91,0.14116,1.0834,11.975,12.22222222,#N/A,0.2164,,,,,,
08/05/2020,243.62,0.14136,1.0839,11.45,12,#N/A,0.2176,,,,,,
11/05/2020,242.56,0.14089,1.0807,10.29,11,#N/A,0.1962,,,,,,
12/05/2020,238.08,0.14119,1.0848,10.63,11.43333333,#N/A,0.1987,,,,,,
13/05/2020,232.82,0.141,1.0818,11.21,12,#N/A,0.2012,,,,,,
14/05/2020,236.75,0.14093,1.0805,11.8,11.88888889,#N/A,0.2034,,,,,,
15/05/2020,236.91,0.14081,1.082,11.05,11.11111111,#N/A,0.2015,,,,,,
18/05/2020,245.93,0.14066,1.0913,11.41,11.88888889,#N/A,0.2053,,,,,,
19/05/2020,242.22,0.14087,1.0923,11.41,11.69444444,#N/A,0.204,,,,,,
20/05/2020,245.73,0.14098,1.098,11.225,11.83333333,#N/A,0.2056,,,,,,
21/05/2020,245.02,0.14054,1.095,10.58,10.83333333,#N/A,0.1948,,,,,,
22/05/2020,244.88,0.14026,1.0901,10.66,11.5,#N/A,0.2006,,,,,,
25/05/2020,244.88,0.14012,1.0898,10.66,11.5,#N/A,0.1943,,,,,,
26/05/2020,250.25,0.14016,1.0982,10.18,11.66666667,#N/A,0.194,,,,,,
27/05/2020,255.77,0.13953,1.1006,10.54,12.11111111,#N/A,0.1986,,,,,,
28/05/2020,254.35,0.13995,1.1077,10.88,12.33333333,#N/A,0.197,,,,,,
29/05/2020,254.29,0.14013,1.1101,10.89,13.55555556,#N/A,0.1979,,,,,,
01/06/2020,255.27,0.1403,1.1136,11.28,15.27777778,#N/A,0.2053,,,,,,
02/06/2020,257.85,0.14082,1.117,11.415,19.66666667,#N/A,0.2112,,,,,,
03/06/2020,263.17,0.14057,1.1233,11.34,22.11111111,#N/A,0.203,,,,,,
04/06/2020,263.33,0.14063,1.1338,11.73,26.61087778,#N/A,0.205,,,,,,
05/06/2020,271.54,0.14117,1.1292,11.255,24.77666667,#N/A,0.2029,,,,,,
08/06/2020,276.28,0.14141,1.1294,11.58,21.58333333,#N/A,0.2016,,,,,,
09/06/2020,273.38,0.1413,1.134,11.53,22.5,#N/A,0.2021,,,,,,
10/06/2020,270.46,0.14163,1.1374,12.295,24.22222222,#N/A,0.2014,,,,,,
11/06/2020,252.03,0.14154,1.1299,10.8,21.11111111,#N/A,0.1968,,,,,,
12/06/2020,256.74,0.14117,1.1256,10.88,21.72222222,#N/A,0.1939,,,,,,
15/06/2020,258.35,0.14104,1.1323,10.89,21.66666667,#N/A,0.1853,,,,,,
16/06/2020,263.82,0.14112,1.1264,10.905,22.77777778,#N/A,0.1916,,,,,,
17/06/2020,261.82,0.14113,1.1244,10.7,21.62222222,#N/A,0.1941,,,,,,
18/06/2020,261.45,0.14106,1.1205,10.58,21.80555556,#N/A,0.1905,,,,,,
19/06/2020,258.8,0.14142,1.1178,10.31,19.22222222,#N/A,0.189,,,,,,
22/06/2020,260.32,0.14147,1.1261,10.565,14.94444444,#N/A,0.1882,,,,,,
23/06/2020,261.5,0.14168,1.1308,10.945,12.16666667,#N/A,0.1889,,,,,,
24/06/2020,254.63,0.14128,1.1251,10.2,11.38888889,#N/A,0.1833,,,,,,
25/06/2020,257.44,0.14128,1.1218,10.14,10.92111111,#N/A,0.1828,,,,,,
26/06/2020,250.38,0.14128,1.1219,9.7,9.663333333,#N/A,0.1823,,,,,,
29/06/2020,255.91,0.14122,1.1242,9.49,9.333333333,#N/A,0.1761,,,,,,
30/06/2020,257.87,0.14153,1.1234,9.605,10.77777778,#N/A,0.1761,,,,,,
01/07/2020,257.31,0.14143,1.1251,9.76,12.44444444,#N/A,0.177,,,,,,
02/07/2020,258.42,0.1415,1.1239,9.37,11.33333333,#N/A,0.1767,,,,,,
03/07/2020,258.42,0.14152,1.1248,9.37,11.33333333,#N/A,0.1767,,,,,,
06/07/2020,263,0.14246,1.1309,9.94,10.11111111,#N/A,0.186,,,,,,
07/07/2020,259.04,0.14257,1.1274,9.7535,9.25,#N/A,0.1857,,,,,,
08/07/2020,260.72,0.14277,1.133,10.33,9.388888889,#N/A,0.1992,,,,,,
09/07/2020,257.24,0.14298,1.1285,9.87,8.555555556,#N/A,0.2067,,,,,,
10/07/2020,260.82,0.14286,1.13,9.75,7.806666667,#N/A,0.1967,,,,,,
13/07/2020,261.04,0.14291,1.1344,9.6,8.28,#N/A,0.2037,,,,,,
14/07/2020,266.59,0.14274,1.14,9.735,9.333333333,#N/A,0.1978,,,,,,
15/07/2020,268.91,0.14308,1.1412,9.47,9.75,#N/A,0.198,,,,,,
16/07/2020,267.47,0.14307,1.1384,9.31,8.322222222,#N/A,0.191,,,,,,
17/07/2020,266.74,0.14301,1.1428,9.54,7.916666667,#N/A,0.196,,,,,,
20/07/2020,266.82,0.14319,1.1448,9.42,7.801111111,#N/A,0.1975,,,,,,
21/07/2020,268.34,0.14324,1.1527,9.87,8.755566667,#N/A,0.1993,,,,,,
22/07/2020,269.98,0.14285,1.157,10.08,9.522222222,#N/A,0.198,,,,,,
23/07/2020,266.69,0.14277,1.1596,10.49,10.78888889,#N/A,0.2072,,,,,,
24/07/2020,264.69,0.14251,1.1656,10.38,11.94444444,#N/A,0.2039,,,,,,
27/07/2020,265.95,0.14293,1.1752,12.15,15.88888889,#N/A,0.2173,,,,,,
28/07/2020,263.93,0.14284,1.1716,12.53,14,#N/A,0.2245,,,,,,
29/07/2020,265.5,0.14282,1.1792,12.35,11.11944444,#N/A,0.2406,,,,,,
30/07/2020,263.28,0.14268,1.1847,12.225,12.11111111,#N/A,0.2439,,,,,,
31/07/2020,264.35,0.14337,1.1778,12.815,11.22222222,#N/A,0.2458,,,,,,
03/08/2020,266.72,0.14325,1.1762,13.34,12.17777778,#N/A,0.3136,,,,,,
04/08/2020,268.41,0.1434,1.1803,13.2,12.55555556,#N/A,0.2992,,,,,,
05/08/2020,272,0.14416,1.1863,13.84,12.93333333,#N/A,0.303,,,,,,
06/08/2020,273.9,0.14381,1.1877,14.44,11.63888889,#N/A,0.3015,,,,,,
07/08/2020,274.62,0.14351,1.1787,13.06,10.55555556,#N/A,0.3018,,,,,,
10/08/2020,278.14,0.14364,1.1738,13.69,10.72222222,#N/A,0.2952,,,,,,
11/08/2020,277.19,0.14396,1.174,12.55,9.375555556,#N/A,0.2914,,,,,,
12/08/2020,280.04,0.14415,1.1784,13.1065,8.917777778,#N/A,0.286,,,,,,
13/08/2020,279.42,0.14399,1.1814,13.11,9.416666667,#N/A,0.2778,,,,,,
14/08/2020,279.8,0.14388,1.1842,13.4,9.333333333,#N/A,0.2956,,,,,,
17/08/2020,278.95,0.14424,1.187,14.75,9.322222222,#N/A,0.312,,,,,,
18/08/2020,278.2,0.14447,1.1931,14.39,8.961111111,23,0.3027,,,,,,
19/08/2020,277.43,0.14449,1.1838,13.71,7.677777778,50,0.2941,,,,,,
20/08/2020,277.87,0.1446,1.186,14.16,6.933333333,72,0.2925,,,,,,
21/08/2020,279.29,0.14452,1.1797,13.58,7.544444444,58,0.2861,,,,,,
24/08/2020,283.18,0.14452,1.1788,13.72,7.217255556,47.25,0.2882,,,,,,
25/08/2020,282.62,0.14466,1.1835,13,6.972222222,45.1,0.2778,,,,,,
26/08/2020,283.43,0.14522,1.183,13.39,7.213333333,41.5,0.2791,,,,,,
27/08/2020,285.04,0.14505,1.1822,12.89,6.711111111,38,0.2651,,,,,,
28/08/2020,286.7,0.14565,1.1903,13.2,6.542222222,35.7,0.2694,,,,,,
31/08/2020,284.28,0.14602,1.1936,13.53,6.194444444,36.5,0.2807,,,,,,
01/09/2020,286.79,0.14645,1.1912,13.85,6.87,42.15,0.2896,,,,,,
02/09/2020,291.21,0.14623,1.1855,13.195,6.253333333,41.5,0.2734,,,,,,
03/09/2020,283.34,0.14601,1.1852,12.02,6.01,39,0.2633,,,,,,
04/09/2020,281.77,0.14615,1.1838,12.01,6.188888889,37.8,0.25,,,,,,
07/09/2020,281.77,0.1464,1.1817,12.01,6.188888889,37.8,0.234,,,,,,
08/09/2020,275.42,0.14608,1.1778,11.1101,5.472222222,38.25,0.2363,,,,,,
09/09/2020,279.85,0.14634,1.1803,11.5575,5.665555556,39.5,0.2398,,,,,,
10/09/2020,275.79,0.14631,1.1815,11.37,5.561111111,39,0.2471,,,,,,
11/09/2020,277.09,0.14632,1.1846,11.22,5.488888889,35.2,0.2408,,,,,,
14/09/2020,280.53,0.14683,1.1866,11.86,5.377777778,36.1,0.2467,,,,,,
15/09/2020,280.58,0.14744,1.1847,11.95,5.333333333,36.2,0.2457,,,,,,
16/09/2020,281.03,0.14804,1.1816,12.06,5.248888889,34.75,0.2435,,,,,,
17/09/2020,279.57,0.14785,1.1848,11.93,5.301111111,34,0.2504,,,,,,
18/09/2020,276.52,0.14773,1.184,11.74,5.277777778,34.4,0.2517,,,,,,
21/09/2020,271.44,0.14695,1.1771,11.14,5.022222222,33,0.2341,,,,,,
22/09/2020,272.81,0.14749,1.1708,11.27,5.166666667,31.3,0.2314,,,,,,
23/09/2020,267.58,0.14686,1.166,10.61,4.812222222,30.1,0.2333,,,,,,
24/09/2020,268.1,0.14644,1.1672,11.17,4.688888889,30.5,0.2254,,,,,,
25/09/2020,271.7,0.14655,1.1631,11.23,4.72,30,0.2367,,,,,,
28/09/2020,275.9,0.14681,1.1666,11.16,4.565555556,31,0.245,,,,,,
29/09/2020,274.42,0.14671,1.1744,11.03,4.444444444,33.9,0.2442,,,,,,
30/09/2020,277.5,0.14725,1.1721,10.97,4.255555556,35.22,0.2408,,,,,,
01/10/2020,278.14,0.14725,1.1748,10.87,4.388888889,35,0.2425,,,,,,
02/10/2020,276.8,0.14725,1.1716,10.86,4.333333333,32.09,0.2327,,,,,,
05/10/2020,281.51,0.14725,1.1783,11.28,4.537777778,31.7,0.2513,,,,,,
06/10/2020,277.72,0.14725,1.1734,10.845,4.433333333,31.7,0.2499,,,,,,
07/10/2020,282.92,0.14725,1.1763,10.97,4.748888889,29.5,0.2482,,,,,,
08/10/2020,284.29,0.14725,1.1759,11.86,5.522222222,33.5,0.2488,,,,,,
09/10/2020,285.93,0.14937,1.1826,11.77,6.022222222,33.25,0.2523,,,,,,
12/10/2020,288.46,0.14824,1.1813,12.665,6.249444444,34.23,0.2553,,,,,,
13/10/2020,286.74,0.14823,1.1746,12.38,5.711111111,34.8,0.2545,,,,,,
14/10/2020,285.13,0.14892,1.1746,12.2,5.387777778,34.3,0.2526,,,,,,
15/10/2020,285.04,0.14869,1.1708,12.45,5.443333333,38.75,0.2456,,,,,,
16/10/2020,285.97,0.14931,1.1718,12.43,5.627777778,38.75,0.2412,,,,,,
19/10/2020,282.03,0.14964,1.1769,12.83,5.755566667,40.5,0.2474,,,,,,
20/10/2020,282.95,0.14977,1.1822,13.305,5.542222222,44.8,0.2448,,,,,,
21/10/2020,281.97,0.15035,1.1861,14.295,6.412233333,49.9,0.2525,,,,,,
22/10/2020,283.65,0.1496,1.1818,14.625,7.444444444,68,0.2606,,,,,,
23/10/2020,283.34,0.14955,1.186,14.38,7.216666667,75.8,0.2556,,,,,,
26/10/2020,277,0.14898,1.181,14.38,6.38,68.5,0.2511,,,,,,
27/10/2020,274.66,0.14913,1.1796,15.67,6.888888889,80,0.2524,,,,,,
28/10/2020,265.48,0.14861,1.1746,14.91,6.25,70,0.246,,,,,,
29/10/2020,266.59,0.14892,1.1674,15.26,6.555555556,69.99,0.2454,,,,,,
30/10/2020,265.06,0.14943,1.1647,15.38,6.22,70.55,0.2379,,,,,,
02/11/2020,269.2,0.14945,1.1641,15.51,6.141111111,79,0.2357,,,,,,
03/11/2020,274.65,0.14975,1.1715,15.42,5.888888889,95,0.2391,,,,,,
04/11/2020,278.51,0.1503,1.1726,15.87,5.855555556,91.9999,0.2342,,,,,,
05/11/2020,283.91,0.15137,1.1826,17.27,6.26,125,0.2447,,,,,,
06/11/2020,283.22,0.15125,1.1874,17.54,6.694444444,73.01,0.2577,,,,,,
09/11/2020,291.72,0.15084,1.1813,17.09,6.692222222,95,0.2473,,,,,,
10/11/2020,294.51,0.15116,1.1815,16.51,6.718888889,83,0.2528,,,,,,
11/11/2020,294.11,0.1508,1.1777,17.525,7.082222222,115,0.2578,,,,,,
12/11/2020,291.05,0.15122,1.1806,18.24,6.888888889,133,0.2553,,,,,,
13/11/2020,295.15,0.15137,1.1834,17.96,7.062222222,145,0.2593,,,,,,
16/11/2020,299.98,0.15187,1.1852,18.86,7.114444444,181,0.2828,,,,,,
17/11/2020,298.31,0.15251,1.1862,20.16,7.81,275.1,0.2989,,,,,,
18/11/2020,294.76,0.15243,1.1853,19.64,7.283333333,235,0.2864,,,,,,
19/11/2020,295.33,0.15189,1.1875,20.1,7.563333333,274.9996,0.2983,,,,,,
20/11/2020,292.53,0.15237,1.1857,21.24,8.694444444,239,0.3131,,,,,,
23/11/2020,295.89,0.15184,1.1841,22.13,10.88277778,341,0.5331,,,,,,
24/11/2020,300.43,0.15171,1.1892,22.36,12,500,0.6573,,,,,,
25/11/2020,298.74,0.152,1.1917,20.865,10.72777778,425,0.6971,,,,,,
26/11/2020,298.74,0.15208,1.1913,20.865,10.72777778,425,0.5211,,,,,,
27/11/2020,299.24,0.15202,1.1963,18.835,9.451111111,300,0.5257,,,,,,
30/11/2020,296.62,0.152,1.1927,23.1935,11.44444444,448,0.652,,,,,,
01/12/2020,298.44,0.15215,1.2071,23.74,12.11111111,448,0.6441,,,,,,
02/12/2020,299.18,0.15237,1.2115,23.39,12.47333333,300,0.6125,,,,,,
03/12/2020,300.06,0.15284,1.2144,24,14.05,215,0.6309,,,,,,
04/12/2020,302.59,0.1531,1.2121,23.22,13.56111111,223,0.5954,,,,,,
07/12/2020,301.1,0.15314,1.2109,22.46,14.77722222,258,0.6106,,,,,,
08/12/2020,302.2,0.15307,1.2104,20.96,13.84444444,234.99,0.5897,,,,,,
09/12/2020,300.88,0.15282,1.2081,20.07,13.18888889,221,0.5503,,,,,,
10/12/2020,300.54,0.15281,1.2138,21.47,13.55444444,200,0.5612,,,,,,
11/12/2020,300.93,0.15276,1.2112,20.61,12.9,200.5,0.5565,,,,,,
14/12/2020,299.1,0.15268,1.2144,22.27,14.91,221.0099,0.5006,,,,,,
15/12/2020,302.62,0.15292,1.2151,23.255,16.22222222,243.75,0.4726,,,,,,
16/12/2020,302.15,0.15307,1.22,25.81,19.48777778,265,0.5032,,,,,,
17/12/2020,303.49,0.15306,1.2268,28.25,18.22222222,330,0.6003,,,,,,
18/12/2020,301.9,0.15291,1.2257,29.48,20.15,329.48,0.5637,,,,,,
21/12/2020,302.14,0.15268,1.2244,30.83,21.74,399,0.5306,,,,,,
22/12/2020,300.07,0.15284,1.2163,30.39,23.4,392,0.4878,,,,,,
23/12/2020,301.28,0.15289,1.2187,28.88,19.655,365,0.3291,,,,,,
24/12/2020,302.02,0.15314,1.2187,27.35,16.2,295,0.2701,,,,,,
25/12/2020,302.02,0.15286,1.2193,27.35,16.2,295,0.3592,,,,,,
28/12/2020,304,0.15297,1.2216,30.45,16.9,310,0.2902,,,,,,
29/12/2020,303.46,0.15312,1.2249,30.08,15.96,360,0.1854,,,,,,
30/12/2020,304.13,0.1533,1.2298,32.9,17.06,360,0.2278,,,,,,
31/12/2020,305.79,0.15321,1.2216,32,15.5,291.0001,0.216,,,,,,
01/01/2021,305.79,0.15321,1.2215,32,15.5,291.0001,0.2397,,,,,,
04/01/2021,302.32,0.15476,1.2248,35.08,12,340,0.2324,,,,,,
05/01/2021,303.84,0.15489,1.2298,39.41,13.79,310,0.2279,,,,,,
06/01/2021,308.21,0.15473,1.2327,43.93,14.79,368,0.2497,,,,,,
07/01/2021,310.5,0.15437,1.2272,44.97,14.615,396,0.3361,,,,,,
08/01/2021,311.04,0.15445,1.2218,44.42,13.76,340.02,0.3128,,,,,,
11/01/2021,310.17,0.15429,1.2151,37.4,12.62,296.0001,0.2721,,,,,,
12/01/2021,310.74,0.15471,1.2207,38.92,13.17,324.5,0.2859,,,,,,
13/01/2021,310.63,0.1546,1.2157,40.35,13.4,359,0.2984,,,,,,
14/01/2021,310.05,0.15445,1.2155,43.53,14.75,324,0.2971,,,,,,
15/01/2021,308.12,0.1543,1.2082,39.34,14.05,310,0.2779,,,,,,
18/01/2021,308.12,0.15402,1.2077,39.34,14.05,310,0.2845,,,,,,
19/01/2021,309.32,0.15434,1.2129,38.055,16.461,330.2501,0.3049,,,,,,
20/01/2021,311.77,0.15465,1.2106,35.35,15.22,330.2501,0.2876,,,,,,
21/01/2021,311.87,0.15475,1.2164,31.935,13.59,300,0.2763,,,,,,
22/01/2021,309.97,0.15428,1.2171,34.45,14.25,295,0.2749,,,,,,
25/01/2021,309.65,0.15432,1.2139,33.05,14.88,329.9899,0.2788,,,,,,
26/01/2021,309.39,0.15468,1.216,31.487,15.25,329.9899,0.263,,,,,,
27/01/2021,303.26,0.15424,1.2111,31.361,14.25,280,0.2501,,,,,,
28/01/2021,306.07,0.15505,1.2122,33.645,15.3,279.8999,0.2631,,,,,,
29/01/2021,299.81,0.15556,1.2136,34.69,14.92,262.0001,0.2876,,,,,,
01/02/2021,302.02,0.15461,1.206,33.95,15.32,233,0.4246,,,,,,
02/02/2021,306.82,0.15486,1.2044,36.8,17.71,233,0.3855,,,,,,
03/02/2021,307.26,0.15475,1.2036,38.06,18.89,252.0001,0.3793,,,,,,
04/02/2021,310.67,0.15452,1.1964,37.96,18.98,250,0.4004,,,,,,
05/02/2021,311.54,0.15466,1.2046,37.88,19.72,210,0.445,,,,,,
08/02/2021,313.89,0.15507,1.205,45.69,20.6,319,0.4483,,,,,,
09/02/2021,313.92,0.15539,1.2119,47.9,20.75,274.99,0.4611,,,,,,
10/02/2021,314.5,0.15484,1.2118,44.95,19.02,285,0.4845,,,,,,
11/02/2021,314.68,0.15484,1.213,48,19.62,300,0.5258,,,,,,
12/02/2021,315.04,0.15484,1.212,48.91,20.51,285,0.5788,,,,,,
15/02/2021,315.04,0.15484,1.2129,48.91,20.51,285,0.5695,,,,,,
16/02/2021,315.58,0.15484,1.2106,50.3065,19.295,294.75,0.5385,,,,,,
17/02/2021,316.6,0.15484,1.2038,54.07,20.23,315,0.5422,,,,,,
18/02/2021,315.56,0.15413,1.2092,52.9,21.12,329.9,0.5321,,,,,,
19/02/2021,314.92,0.15485,1.2119,56.7,22.09,311.01,0.5517,,,,,,
22/02/2021,315.21,0.15469,1.2157,53.5,19.21,263,0.5511,,,,,,
23/02/2021,315.39,0.15464,1.215,45.84,16.77,277,0.4653,,,,,,
24/02/2021,319.53,0.15487,1.2166,48.4,16.65,319.1001,0.4671,,,,,,
25/02/2021,313.98,0.15492,1.2175,45.6365,15.65,307,0.4715,,,,,,
26/02/2021,309.45,0.15447,1.2075,43.2,15.09,305,0.4359,,,,,,
01/03/2021,315.59,0.15466,1.2049,45.82,16.06,304.99,0.4359,,,,,,
02/03/2021,314.19,0.15455,1.2091,44.12,15.07,290.03,0.442,,,,,,
03/03/2021,312.99,0.15461,1.2063,46.16,15.49,266,0.4462,,,,,,
04/03/2021,309.58,0.15456,1.1969,41.4,14.5,250,0.457,,,,,,
05/03/2021,315.24,0.15392,1.1915,43.8,15.105,248.9999,0.4627,,,,,,
08/03/2021,318.25,0.15323,1.1847,45.4,17.39,248.9999,0.4738,,,,,,
09/03/2021,318.61,0.15369,1.1901,49.12,18.2,280.0001,0.4789,,,,,,
10/03/2021,323.33,0.15372,1.1929,50.42,17.39,285.0001,0.4677,,,,,,
11/03/2021,325.33,0.15399,1.1986,52.3,17.8,285.0001,0.4531,,,,,,
12/03/2021,328.31,0.15365,1.1953,50,17.125,251,0.4426,,,,,,
15/03/2021,330.09,0.15385,1.1929,51.38,17.51,286,0.4389,,,,,,
16/03/2021,328.86,0.1537,1.1903,49.86,17.54,286,0.4708,,,,,,
17/03/2021,330.77,0.15375,1.1979,51.99,18.18,286,0.4636,,,,,,
18/03/2021,329.36,0.15369,1.1915,50.81,17.25,286,0.4767,,,,,,
19/03/2021,326.01,0.15363,1.1904,52.955,17.26,278.4,0.4711,,,,,,
22/03/2021,327.24,0.15366,1.1933,49.5,16.52,279.5,0.5747,,,,,,
23/03/2021,324.06,0.15346,1.1849,46.75,15.76,256,0.5676,,,,,,
24/03/2021,324.08,0.15327,1.1813,45,14.94,178,0.5516,,,,,,
25/03/2021,326.19,0.15276,1.1764,44.5,15.15,132,0.4898,,,,,,
26/03/2021,330.61,0.15288,1.1794,46.43,15.58,138.18,0.5484,,,,,,
29/03/2021,331.66,0.15221,1.1765,49.45,16.96,140,0.5589,,,,,,
30/03/2021,330.82,0.15217,1.1717,50.82,17.31,114,0.5669,,,,,,
31/03/2021,330.18,0.15261,1.173,50.04,17.89,112,0.5505,,,,,,
01/04/2021,331.45,0.15232,1.1777,50.865,18.8365,115,0.5603,,,,,,
02/04/2021,331.45,0.15228,1.1759,50.865,18.8365,115,0.5811,,,,,,
05/04/2021,335.2,0.15228,1.1813,52.95,20.15,149.99,0.7126,,,,,,
06/04/2021,334.37,0.15292,1.1876,50.62,20.385,189.02,0.9319,,,,,,
07/04/2021,334.37,0.15285,1.1868,47.57,18.865,158,0.956,,,,,,
08/04/2021,335.13,0.15265,1.1914,49.05,20,183,0.9605,,,,,,
09/04/2021,337.86,0.15261,1.1899,49.65,20.47,222.5,0.9981,,,,,,
12/04/2021,337.55,0.15271,1.1911,51.78,20.99,267.96,1.3765,,,,,,
13/04/2021,336.79,0.15281,1.1948,54.93,23.615,304.04,1.7091,,,,,,
14/04/2021,337.53,0.15314,1.198,51.5,22.1801,253.99,1.6559,,,,,,
15/04/2021,340.44,0.15331,1.1967,52.6,24.65,251.51,1.7194,,,,,,
16/04/2021,341.86,0.15336,1.1983,51.37,23.7,268,1.5549,,,,,,
19/04/2021,340.75,0.1536,1.2037,47.9499,22.29,240,1.3258,,,,,,
20/04/2021,338.12,0.15386,1.2036,47.01,23.16,221.65,1.3316,,,,,,
21/04/2021,341.3,0.15407,1.2035,45.35,24,234.89,1.3704,,,,,,
22/04/2021,338.12,0.15408,1.2015,41.32,24.34,221,1.3207,,,,,,
23/04/2021,340.43,0.15394,1.2097,42.385,23.12,218.96,1.1033,,,,,,
26/04/2021,339.87,0.15419,1.2086,45.91,25.5,226.95,1.2371,,,,,,
27/04/2021,339.83,0.15425,1.2091,46.575,26.93,225,1.3784,,,,,,
28/04/2021,338.37,0.15434,1.2126,46.2,27.43,216.52,1.3542,,,,,,
29/04/2021,340.57,0.15451,1.2121,43,27.12,209,1.3879,,,,,,
30/04/2021,338.94,0.15444,1.202,46.85,27.705,231,1.6024,,,,,,
03/05/2021,341.11,0.15444,1.2064,47.23,32.4,250.25,1.5578,,,,,,
04/05/2021,341.49,0.15444,1.2014,44.35,31.96,299.98,1.422,,,,,,
05/05/2021,342.28,0.15444,1.2005,46.06,34.405,379.03,1.5597,,,,,,
06/05/2021,345.51,0.1547,1.2065,45.205,34.49,445.99,1.6841,,,,,,
07/05/2021,347.88,0.15544,1.2166,46.88,35.07,366,1.6257,,,,,,
10/05/2021,347.74,0.15585,1.2129,44.22,37.25,427,1.5203,,,,,,
11/05/2021,342.91,0.15554,1.2148,44.876,40,393.505,1.435,,,,,,
12/05/2021,336,0.15489,1.2072,41.97,39.15,394.99,1.4604,,,,,,
13/05/2021,340.45,0.15499,1.2081,37.182,33.5,325.99,1.3461,,,,,,
14/05/2021,344.26,0.15535,1.2141,39.43,36.805,369,1.4011,,,,,,
17/05/2021,343.65,0.1553,1.2152,35.5,32.78,345,1.4809,,,,,,
18/05/2021,341.11,0.15563,1.2222,34.38,32.7235,371.49,1.5532,,,,,,
19/05/2021,339.44,0.1554,1.2175,32.6,25.82,298,1.1395,,,,,,
20/05/2021,341.52,0.15541,1.2228,33.0499,27.395,316,1.2369,,,,,,
21/05/2021,342.04,0.15542,1.2182,30.1,23.37,288,1.0629,,,,,,
24/05/2021,343.96,0.15578,1.2216,33.115,26.32,300,0.8612,,,,,,
25/05/2021,343.18,0.15599,1.225,31.51,25.25,303.5,0.9442,,,,,,
26/05/2021,343.27,0.15647,1.2192,32.05,27.06,290.05,0.9959,,,,,,
27/05/2021,344.6,0.15666,1.2195,32.46,27.6,296.1,1.0247,,,,,,
28/05/2021,345.64,0.15702,1.2192,30.22,25.21,277.9999,0.9067,,,,,,
31/05/2021,345.64,0.15698,1.2227,30.22,25.21,277.9999,0.9873,,,,,,
01/06/2021,345.87,0.15671,1.2213,29.54,25.7099,310.05,1.0255,,,,,,
02/06/2021,346.36,0.15671,1.2211,31.1,27.78,320.3,1.0232,,,,,,
03/06/2021,346.02,0.15616,1.2127,32.25,28.04,320.45,1.0283,,,,,,
04/06/2021,347.9,0.15637,1.2167,30.9,27.25,292,0.951,,,,,,
07/06/2021,346.59,0.15631,1.219,29.5665,26.75,276.5,0.9494,,,,,,
08/06/2021,346.34,0.15624,1.2173,27.45,24.855,221.55,0.8274,,,,,,
09/06/2021,344.79,0.15656,1.218,30.1,24.9,216.02,0.8645,,,,,,
10/06/2021,344.98,0.15642,1.217,30.4,24.06,189,0.873,,,,,,
11/06/2021,345.12,0.15628,1.2109,30.78,23.077,169,0.8683,,,,,,
14/06/2021,344.3,0.15628,1.212,33.08,24.45,169.99,0.8867,,,,,,
15/06/2021,343.41,0.1561,1.2126,33.2335,24.14,154,0.8692,,,,,,
16/06/2021,340.76,0.1563,1.1995,32.05,23.19,137.5,0.8388,,,,,,
17/06/2021,338.65,0.15508,1.1907,31.26,22.35,122.5,0.8473,,,,,,
18/06/2021,332.96,0.15496,1.1864,29.8,20.66,112,0.8049,,,,,,
21/06/2021,338.78,0.15463,1.1919,27.7,18.78,97.5,0.6818,,,,,,
22/06/2021,339.45,0.15429,1.194,28.01,18.395,115,0.5324,,,,,,
23/06/2021,338.78,0.15446,1.1926,27.79,18.73,127.09,0.6402,,,,,,
24/06/2021,341.98,0.15451,1.1932,29.61,19.73,105,0.6497,,,,,,
25/06/2021,344.45,0.15489,1.1935,27.68,18.1699,91.65,0.6424,,,,,,
28/06/2021,342.8,0.15488,1.1925,29.25,20.65,86.1,0.633,,,,,,
29/06/2021,342.86,0.15471,1.1897,31.13,22,88.1,0.7218,,,,,,
30/06/2021,344.95,0.15487,1.1858,29.81,22.37,82.72,0.6695,,,,,,
01/07/2021,346.36,0.15458,1.185,28.47,20.93,87.52,0.659,,,,,,
02/07/2021,347.94,0.15449,1.1865,28.58,20.82,84,0.6462,,,,,,
05/07/2021,347.94,0.1547,1.1864,28.58,20.82,84,0.6577,,,,,,
06/07/2021,345.82,0.15434,1.1824,28.72,22.67,83.5,0.6647,,,,,,
07/07/2021,346.92,0.15449,1.179,28.75,23.01,84.99,0.6682,,,,,,
08/07/2021,344.38,0.15407,1.1845,27.4,20.74,77.7,0.6207,,,,,,
09/07/2021,348.73,0.15435,1.1876,27.65,20.41,74.89,0.6304,,,,,,
12/07/2021,350.03,0.15442,1.1861,26.9,19.28,70.01,0.6342,,,,,,
13/07/2021,349,0.15459,1.1776,26.4,18.14,63.3,0.6196,,,,,,
